nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Richard,Joseph,f,1996-07-07,Option C,Canadienne,Rabat,Brésil,67.5
Mohamed,Amina,f,1976-03-21,Option A,Canadienne,Marseille,UK,52.5
Johnson,Julien,m,1988-03-04,Option C,Canadienne,Rabat,UK,46.5
Bernard,Salma,m,1987-08-23,Option A,Japonaise,Rabat,France,37.5
Mouline,Barbara,f,2001-03-25,Option B,Marocaine,Agadir,Brésil,34.5
Adel,Léa,m,1999-10-28,Option B,Française,Montreal,Chine,45.0
Laurent,Sanae,f,1970-12-21,Option B,Canadienne,Madrid,UK,75.0
Mahmoud,Nour,m,2001-12-24,Option B,Américaine,Tétouan,Égypte,16.5
Robert,Luc,f,1968-03-05,Option B,Espagnole,Montreal,Mexique,91.5
Miller,Zineb,f,1964-11-07,Option B,Espagnole,Rabat,Australie,46.5
Robert,Nicolas,f,2003-04-18,Option A,Canadienne,Kenitra,Suisse,48.0
Khaled,Chloé,f,1993-05-08,Option A,Américaine,Kenitra,Mexique,42.0
Petit,Claire,f,1966-09-25,Option B,Marocaine,Kenitra,Italie,45.0
Martin,Zineb,m,1979-09-23,Option C,Allemande,Rome,Maroc,29.25
Durand,Louis,f,1996-01-13,Option C,Française,Rome,Argentine,49.5
Ibrahim,Salma,f,1960-04-25,Option C,Marocaine,Rabat,Allemagne,96.0
Mouline,Joseph,f,1997-06-14,Option A,Française,Lyon,UK,60.0
Chentouf,Claire,f,1968-01-17,Option A,Marocaine,Berlin,Maroc,73.5
Smith,Sophie,m,2002-08-25,Option C,Espagnole,Agadir,Canada,48.0
Garcia,Ali,m,1997-10-24,Option C,Française,Montreal,Australie,47.25
Durand,Mathieu,f,1962-05-13,Option B,Française,Rabat,Allemagne,52.5
Wilson,Emma,f,1991-06-25,Option A,Française,Marseille,Australie,78.0
Martin,Léa,m,2005-06-13,Option B,Française,Fès,Tunisie,17.25
Hassan,Barbara,m,1995-10-19,Option C,Canadienne,Oujda,Égypte,17.25
Chentouf,Marc,f,1996-12-08,Option C,Marocaine,Lyon,UK,36.0
Ibrahim,Omar,m,1983-11-18,Option B,Française,Marrakech,Maroc,24.0
Smith,Thomas,m,1968-02-04,Option C,Française,Fès,Maroc,25.5
Dubois,Louis,f,1998-09-13,Option C,Marocaine,Madrid,Japon,78.0
Petit,Omar,f,1962-05-04,Option B,Canadienne,Montreal,France,67.5
Hassan,James,m,1996-09-13,Option B,Américaine,Rabat,Espagne,24.75
Durand,Karim,m,1967-03-09,Option B,Française,Kenitra,Australie,33.75
Othmani,Hugo,f,1961-07-22,Option B,Espagnole,Rabat,Maroc,34.5
Jones,Julien,m,2007-06-28,Option B,Japonaise,Rabat,Égypte,45.0
Miller,Marc,f,1968-09-24,Option C,Marocaine,Genève,Belgique,96.0
Mouline,Julie,f,2006-07-20,Option C,Marocaine,New York,UK,94.5
Martin,James,f,1995-10-19,Option A,Française,Rabat,UK,97.5
El Idrissi,Mathieu,m,2007-08-06,Option C,Française,Paris,Égypte,24.75
Laurent,Patricia,f,1985-01-24,Option A,Américaine,Rabat,Canada,66.0
Laurent,Robert,m,1987-07-25,Option B,Américaine,Rabat,Tunisie,44.25
Richard,Susan,m,1997-09-20,Option B,Française,Marrakech,Portugal,25.5
Johnson,Omar,m,1973-03-16,Option B,Française,Rabat,Chine,45.75
Miller,Samir,f,1979-07-17,Option B,Américaine,Rome,Inde,88.5
Brown,Omar,f,1982-09-03,Option A,Japonaise,Oujda,Mexique,51.0
Mohamed,David,m,1996-02-28,Option B,Française,Rabat,Allemagne,30.0
Rodriguez,Sarah,f,1983-12-19,Option B,Canadienne,Tanger,USA,48.0
Williams,Christopher,f,1960-06-24,Option C,Américaine,Casablanca,Brésil,81.0
Richard,Léa,f,1991-06-25,Option C,Française,Toulouse,Égypte,37.5
Smith,David,f,1984-04-28,Option A,Espagnole,Bruxelles,Égypte,96.0
Rodriguez,Daniel,f,2007-02-21,Option B,Américaine,Agadir,Allemagne,33.0
Benali,John,f,1969-07-26,Option B,Française,Madrid,Égypte,91.5
Brown,Emma,f,1962-04-03,Option A,Canadienne,Paris,Tunisie,40.5
Davis,Ahmed,m,1972-11-24,Option C,Française,New York,Canada,27.0
Smith,Patricia,m,1964-01-28,Option A,Canadienne,Oujda,Argentine,17.25
Chentouf,Laila,m,1966-02-06,Option B,Française,Berlin,Italie,33.0
El Amrani,Ali,m,1999-07-06,Option B,Marocaine,Genève,Japon,33.0
Martin,Karen,m,1966-10-08,Option C,Américaine,Rabat,Espagne,48.0
Johnson,Michael,f,1985-01-22,Option C,Allemande,Tanger,Égypte,97.5
Adel,Susan,m,1965-08-02,Option C,Marocaine,Tanger,Japon,26.25
Davis,Jean,f,1985-10-16,Option C,Canadienne,Tétouan,Maroc,51.0
Lahlou,Sophie,m,1998-12-28,Option C,Marocaine,Fès,Brésil,45.0
Chentouf,Nour,m,1981-07-20,Option A,Française,Casablanca,Brésil,33.75
Mohamed,Thomas,m,1994-12-03,Option C,Espagnole,Fès,Brésil,25.5
El Amrani,Mehdi,m,1989-11-11,Option C,Marocaine,Casablanca,Espagne,25.5
Martin,Robert,m,2001-07-02,Option B,Française,Marseille,Suisse,45.75
Miller,Daniel,f,1979-07-06,Option C,Marocaine,Meknès,Allemagne,87.0
Dubois,Karen,f,1977-06-08,Option C,Française,Paris,Brésil,42.0
Miller,Fatima,f,1992-04-05,Option A,Américaine,Rome,Chine,79.5
Smith,Susan,f,1963-01-12,Option B,Marocaine,Agadir,Inde,88.5
Mohamed,Michael,m,1984-08-11,Option B,Américaine,Rabat,Allemagne,42.75
Miller,Julien,f,1990-11-05,Option B,Marocaine,Fès,Brésil,93.0
Laurent,Sophie,f,1996-01-13,Option C,Allemande,Marseille,Portugal,54.0
Smith,Antoine,f,2003-02-26,Option A,Marocaine,Paris,Espagne,78.0
Richard,Marc,f,2005-03-16,Option A,Canadienne,Lyon,Égypte,69.0
Durand,Michael,f,1994-02-21,Option C,Française,Rabat,Allemagne,64.5
Miller,Amina,f,1987-01-06,Option B,Canadienne,Kenitra,Australie,90.0
Durand,Salma,m,1965-08-08,Option C,Américaine,Rabat,Inde,47.25
Richard,Chloé,f,1997-05-19,Option C,Allemande,Lyon,Australie,91.5
Johnson,Youssef,m,1999-03-04,Option B,Française,Rabat,Allemagne,48.0
Garcia,Jean,m,1984-12-01,Option C,Canadienne,Montreal,UK,23.25
Dubois,Ikram,f,2005-01-21,Option B,Espagnole,Kenitra,Maroc,96.0
Rodriguez,Linda,f,1988-06-10,Option B,Espagnole,Kenitra,Japon,58.5
Miller,Emma,f,2005-01-21,Option A,Canadienne,Genève,Espagne,84.0
Bernard,Daniel,f,1979-06-21,Option B,Allemande,Berlin,Mexique,70.5
Martin,Robert,f,1975-04-19,Option B,Canadienne,Montreal,Australie,40.5
Laurent,Ahmed,f,1989-08-27,Option C,Marocaine,Fès,Brésil,40.5
Johnson,Salma,f,1989-07-16,Option B,Canadienne,Tokyo,Australie,88.5
Martin,Antoine,m,1996-09-13,Option C,Américaine,Rabat,UK,18.75
Garcia,Julie,f,2005-10-24,Option B,Française,Paris,Mexique,33.0
Davis,Hassan,f,1987-08-19,Option C,Canadienne,Marrakech,Inde,91.5
Martin,David,f,2004-02-02,Option C,Allemande,Meknès,Australie,34.5
Martin,Omar,m,1975-02-21,Option C,Canadienne,Lisbonne,UK,31.5
El Amrani,Julien,m,1995-05-07,Option B,Française,Agadir,Australie,39.75
Robert,Julien,f,1971-09-13,Option B,Marocaine,Agadir,Chine,40.5
Garcia,Mary,m,1981-12-16,Option C,Marocaine,Tanger,Portugal,39.0
Bernard,Ali,m,1984-04-10,Option C,Marocaine,Bordeaux,UK,43.5
Miller,Jean,f,2003-09-07,Option C,Française,Kenitra,Australie,45.0
Mouline,Hugo,f,1996-01-01,Option C,Canadienne,Oujda,UK,87.0
Fathy,Zineb,m,2003-12-13,Option A,Américaine,Rabat,Espagne,35.25
Laurent,Julien,f,1987-08-19,Option C,Canadienne,Rome,Espagne,36.0
Miller,Marc,f,1996-01-19,Option B,Marocaine,Tanger,Espagne,34.5
Garcia,Barbara,m,1988-06-10,Option C,Canadienne,Casablanca,UK,17.25
Miller,Joseph,m,1995-06-12,Option C,Française,Rabat,UK,15.75
Mahmoud,Youssef,m,1978-01-01,Option B,Japonaise,Oujda,USA,45.0
Martin,Julien,f,1960-12-26,Option A,Française,Londres,Australie,72.0
Moreau,Karen,f,2003-05-28,Option C,Canadienne,Kenitra,UK,45.0
Miller,Marwa,f,1993-07-11,Option C,Canadienne,Montreal,France,90.0
Jones,Louis,f,1992-05-09,Option B,Française,Lyon,Suisse,67.5
Ibrahim,Elizabeth,f,1973-09-17,Option A,Japonaise,Marrakech,Brésil,36.0
Williams,Antoine,m,1974-11-23,Option B,Marocaine,Tétouan,Australie,45.75
Smith,Ali,m,1996-11-07,Option C,Espagnole,Rome,Canada,47.25
Miller,Pierre,f,1977-03-09,Option C,Américaine,Genève,Portugal,33.0
Laurent,Nicolas,m,1989-03-03,Option C,Française,Madrid,Belgique,41.25
Johnson,Karim,f,1996-02-27,Option A,Marocaine,Madrid,Canada,70.5
Dubois,Zineb,m,1997-06-14,Option B,Espagnole,Casablanca,Brésil,42.75
El Idrissi,Léa,f,1968-09-18,Option C,Canadienne,Marrakech,Australie,82.5
Bernard,Julie,m,1973-07-01,Option B,Allemande,Bruxelles,Allemagne,22.5
Richard,Joseph,m,1972-07-16,Option C,Canadienne,Marrakech,UK,17.25
Robert,Susan,f,1982-12-27,Option B,Canadienne,Bordeaux,Japon,82.5
Jones,Karim,f,1991-06-25,Option C,Française,Kenitra,UK,55.5
Davis,Sophie,m,1975-12-01,Option B,Marocaine,Lisbonne,Espagne,35.25
Martin,James,m,2006-12-18,Option C,Française,Kenitra,Brésil,18.75
Smith,Samir,f,1991-10-09,Option B,Canadienne,Tanger,Australie,99.0
Durand,Élodie,m,1972-05-25,Option A,Américaine,Marseille,Inde,22.5
Bernard,Elizabeth,m,1997-06-22,Option C,Canadienne,Casablanca,Brésil,42.75
Smith,Samir,f,1996-09-21,Option C,Japonaise,Casablanca,Espagne,90.0
Robert,Ahmed,m,1998-12-24,Option C,Canadienne,Madrid,Portugal,15.0
Martin,Julien,m,2001-03-09,Option C,Marocaine,Montreal,UK,43.5
Petit,Zineb,f,1988-05-14,Option C,Américaine,Madrid,Australie,72.0
Garcia,Julie,m,1964-01-28,Option B,Française,Bruxelles,France,44.25
Benali,Hassan,f,1969-05-21,Option C,Canadienne,Montreal,Mexique,49.5
El Idrissi,Zineb,f,1969-07-13,Option C,Française,Oujda,Brésil,42.0
Dubois,Léa,m,1960-11-26,Option A,Française,Tanger,Belgique,46.5
Martin,Antoine,f,1982-07-14,Option A,Marocaine,Lyon,France,87.0
Adel,Jean,m,1996-07-24,Option A,Française,Kenitra,Brésil,17.25
Lahlou,Joseph,f,1996-12-08,Option B,Française,Bordeaux,Brésil,79.5
Jones,David,m,1961-05-26,Option B,Française,Kenitra,Canada,31.5
Dubois,Antoine,m,1961-06-08,Option B,Canadienne,Lisbonne,UK,45.75
Chentouf,Marc,f,1972-01-13,Option C,Américaine,Tokyo,UK,87.0
Adel,Fatima,f,1979-08-03,Option A,Française,Montreal,Japon,69.0
Martin,Zineb,m,1968-08-13,Option C,Espagnole,Bruxelles,Maroc,29.25
Johnson,Linda,m,1996-02-28,Option C,Marocaine,Londres,Japon,44.25
Othmani,Samir,f,1972-06-16,Option B,Américaine,Oujda,Brésil,69.0
Bernard,Antoine,m,2007-12-04,Option C,Française,Lisbonne,UK,32.25
Wilson,Jennifer,f,1971-12-10,Option C,Canadienne,Tanger,USA,63.0
Williams,Michael,f,2005-01-10,Option C,Canadienne,Lyon,Belgique,61.5
Bernard,Sarah,m,1969-03-15,Option B,Canadienne,Genève,Belgique,40.5
Martin,Youssef,f,1965-11-17,Option B,Marocaine,Tétouan,Chine,93.0
Jones,Emma,f,1966-07-19,Option A,Américaine,Paris,Japon,70.5
Brown,Julien,f,1994-11-21,Option C,Marocaine,Tétouan,UK,60.0
Jones,Hugo,m,1975-12-01,Option C,Française,Marrakech,Australie,26.25
Davis,Marie,f,1992-08-25,Option C,Française,Rabat,UK,73.5
Williams,Karen,f,1965-12-04,Option C,Canadienne,New York,Brésil,64.5
Lahlou,Salma,m,2004-09-08,Option B,Française,Madrid,Mexique,17.25
Jones,Karen,m,1980-02-17,Option C,Marocaine,Rome,Japon,31.5
Laurent,Elizabeth,f,1972-06-16,Option B,Canadienne,Casablanca,Espagne,76.5
Dupont,Fatima,m,1977-06-08,Option C,Marocaine,Kenitra,Canada,27.75
Martin,Christopher,m,1995-10-16,Option C,Marocaine,Rabat,Chine,27.0
Moreau,Fatima,m,1986-10-26,Option B,Japonaise,Bruxelles,Égypte,18.75
Bernard,Amina,f,1964-06-11,Option B,Canadienne,Kenitra,Australie,60.0
Durand,Léa,m,1974-03-21,Option B,Française,Marseille,Belgique,46.5
Wilson,Daniel,m,2005-03-26,Option C,Marocaine,Madrid,Chine,43.5
Mohamed,Joseph,f,1990-09-07,Option A,Espagnole,Marseille,Chine,51.0
Richard,Ikram,f,1981-01-07,Option B,Espagnole,Agadir,USA,51.0
Jones,Youssef,m,1984-12-19,Option B,Japonaise,Fès,Égypte,34.5
Martin,Luc,m,1977-06-21,Option A,Française,Oujda,Inde,39.0
Bernard,John,m,1985-08-04,Option A,Américaine,Montreal,Japon,43.5
Moreau,Fatima,f,1964-06-11,Option C,Canadienne,Marseille,Belgique,91.5
Jones,Julie,m,1989-11-28,Option C,Marocaine,Paris,UK,16.5
Robert,Laila,f,1986-06-03,Option B,Américaine,Kenitra,Japon,87.0
Williams,Robert,f,1960-05-04,Option A,Française,Lyon,Argentine,96.0
El Amrani,Emma,f,1966-09-13,Option C,Canadienne,Rome,UK,36.0
El Haddad,Omar,m,1990-11-25,Option B,Française,Marseille,Brésil,34.5
El Amrani,Michael,m,1972-02-16,Option B,Marocaine,Bruxelles,Inde,47.25
Davis,Robert,m,2006-04-03,Option B,Française,Marseille,France,27.75
Jones,Linda,f,2006-04-14,Option B,Française,Oujda,Allemagne,54.0
Bernard,Pierre,f,2003-09-07,Option C,Espagnole,Bordeaux,Japon,90.0
Dubois,Camille,f,1963-12-03,Option A,Canadienne,Bruxelles,Tunisie,36.0
Martin,Mohamed,m,1963-09-02,Option A,Américaine,Rabat,Espagne,46.5
Mahmoud,Michael,m,2003-06-10,Option B,Française,Rabat,Brésil,32.25
Jones,Julien,m,1966-03-03,Option B,Française,Rabat,Brésil,42.0
Dupont,Ikram,m,1983-03-17,Option C,Marocaine,Marseille,Japon,33.0
Benali,Jennifer,f,1977-05-15,Option B,Japonaise,Madrid,Suisse,69.0
Ibrahim,Zineb,f,1961-10-15,Option C,Allemande,Rabat,Belgique,88.5
Miller,Michael,m,1996-04-16,Option B,Française,Bruxelles,Allemagne,30.0
Jones,Ikram,m,1961-08-23,Option C,Allemande,Casablanca,France,29.25
Laurent,Susan,f,1962-05-06,Option A,Marocaine,Rabat,Mexique,73.5
Fathy,Sarah,m,1970-11-19,Option C,Canadienne,Rabat,Maroc,45.75
Richard,Salma,f,1982-08-03,Option A,Marocaine,Paris,France,46.5
Williams,Thomas,m,1997-02-27,Option C,Canadienne,Londres,Japon,22.5
Durand,John,f,1986-06-06,Option B,Marocaine,Toulouse,USA,30.0
Jones,John,f,2005-06-13,Option C,Japonaise,Marrakech,Canada,52.5
Petit,Jennifer,f,1989-03-27,Option C,Allemande,Meknès,Chine,90.0
Bernard,Marc,m,1977-11-10,Option A,Française,Berlin,Allemagne,45.75
Richard,Élodie,f,1994-11-27,Option B,Française,Montreal,Mexique,48.0
Dupont,Marie,f,1963-07-09,Option C,Allemande,Marrakech,Brésil,91.5
Dupont,Louis,f,1980-01-13,Option C,Marocaine,Tokyo,Canada,37.5
Garcia,John,m,1970-07-17,Option B,Française,Madrid,Espagne,32.25
Durand,Karim,f,1963-07-26,Option B,Canadienne,Rome,Espagne,49.5
El Idrissi,Louis,f,1977-08-18,Option B,Française,Paris,Chine,60.0
Moreau,Julien,m,1968-04-28,Option C,Marocaine,Tétouan,Canada,46.5
Dupont,Sophie,f,1987-12-05,Option C,Française,Rabat,Tunisie,84.0
Smith,David,m,1992-01-25,Option B,Canadienne,Meknès,Portugal,39.0
Martin,Ali,f,1979-09-25,Option C,Américaine,Agadir,Australie,34.5
Petit,Michael,f,1998-01-22,Option B,Française,Londres,Tunisie,61.5
Chentouf,Hassan,m,1997-01-03,Option C,Espagnole,Casablanca,Chine,15.0
Essadiq,Jessica,f,1972-11-15,Option A,Française,Tétouan,Inde,55.5
Hassan,Ali,m,1980-05-20,Option C,Canadienne,Fès,Égypte,38.25
Jones,Marwa,f,1988-06-18,Option C,Canadienne,Agadir,UK,73.5
Moreau,Daniel,m,1973-02-26,Option A,Française,Tétouan,Australie,45.0
Rodriguez,Michael,f,2001-02-01,Option B,Américaine,Kenitra,Japon,90.0
Durand,Christopher,m,1991-02-17,Option B,Française,Rabat,Australie,19.5
Essadiq,Linda,f,1993-05-08,Option C,Française,Montreal,Égypte,76.5
Wilson,Nour,m,1982-12-18,Option C,Marocaine,New York,Italie,24.0
Bernard,Luc,m,2006-10-07,Option B,Française,Agadir,Espagne,36.0
Benali,Marie,f,1982-10-02,Option C,Canadienne,Oujda,Espagne,70.5
Wilson,Julie,f,1993-12-03,Option A,Canadienne,Rome,Japon,75.0
Dubois,Jennifer,f,1974-03-23,Option C,Marocaine,Toulouse,Allemagne,39.0
Martin,Youssef,m,1988-02-13,Option C,Française,Paris,Chine,19.5
Dubois,Amina,m,1970-12-23,Option B,Canadienne,Tanger,Italie,39.0
Dupont,Hassan,f,1961-08-23,Option A,Marocaine,Agadir,Allemagne,61.5
Petit,James,m,2005-03-26,Option B,Française,Agadir,Espagne,21.75
Bernard,Nicolas,m,1986-05-27,Option B,Canadienne,Kenitra,Chine,18.75
Jones,Hassan,f,1975-09-10,Option C,Marocaine,Marseille,Espagne,90.0
Mohamed,Léa,m,2005-11-03,Option B,Marocaine,New York,France,16.5
Dupont,Camille,f,1999-11-09,Option C,Espagnole,Fès,Espagne,33.0
El Idrissi,Youssef,f,1970-08-07,Option C,Américaine,Oujda,Brésil,81.0
Mahmoud,Jessica,m,1963-07-12,Option B,Française,Marrakech,UK,47.25
Lahlou,Emma,f,1982-03-20,Option A,Canadienne,Madrid,UK,79.5
Smith,Michael,f,2007-05-13,Option C,Canadienne,Rabat,Espagne,37.5
Durand,Linda,f,1979-01-26,Option C,Française,Rabat,Chine,51.0
Smith,Pierre,f,1988-03-04,Option C,Espagnole,Casablanca,France,75.0
Martin,Michael,f,1986-10-26,Option C,Marocaine,Meknès,UK,78.0
Miller,Mohamed,f,1999-04-05,Option A,Marocaine,Madrid,Brésil,72.0
Mohamed,Sophie,f,1982-08-19,Option A,Marocaine,Tanger,Espagne,51.0
Khaled,Chloé,f,1981-03-28,Option B,Canadienne,Fès,USA,43.5
Smith,Laila,m,1978-03-25,Option B,Canadienne,Rabat,USA,42.75
Dupont,Zineb,f,1982-08-22,Option C,Française,Lyon,Espagne,33.0
Jones,David,f,1997-04-19,Option C,Allemande,Berlin,USA,66.0
Garcia,James,f,1973-10-13,Option C,Marocaine,Marrakech,USA,34.5
Johnson,Joseph,m,1967-04-06,Option B,Canadienne,Bruxelles,Australie,18.75
Chentouf,Mathieu,f,1986-05-27,Option C,Canadienne,New York,Allemagne,87.0
Smith,Jennifer,m,1996-02-24,Option C,Allemande,Paris,Portugal,32.25
Durand,Claire,f,1996-11-07,Option B,Japonaise,Tétouan,Japon,33.0
Jones,Élodie,f,2006-11-14,Option C,Marocaine,Casablanca,Belgique,51.0
