nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Durand,Susan,F,1997-04-24,Option C,Américaine,Berlin,UK,28.5
Richard,Ahmed,F,2004-05-09,Option A,Marocaine,Berlin,Belgique,27.75
Jones,Jennifer,M,1981-03-28,Option A,Espagnole,Madrid,Égypte,87.0
Miller,Sophie,F,1964-07-03,Option C,Française,Paris,Tunisie,35.25
El Amrani,Julien,M,1965-07-02,Option C,Canadienne,Meknès,USA,36.0
Brown,Julien,M,2002-04-07,Option B,Américaine,Bruxelles,Allemagne,48.0
Rodriguez,Chloé,F,1997-04-24,Option A,Canadienne,Oujda,Australie,33.0
Garcia,Joseph,F,1964-10-11,Option C,Américaine,Madrid,Australie,22.5
Essadiq,Youssef,M,1965-07-10,Option B,Française,Rabat,Argentine,45.0
Williams,Karim,M,1987-04-07,Option B,Japonaise,Agadir,Belgique,45.0
Mohamed,Camille,F,1996-11-04,Option A,Marocaine,Londres,Chine,30.75
Moreau,Chloé,M,1965-07-16,Option A,Américaine,Casablanca,USA,91.5
Essadiq,Elizabeth,M,1965-11-17,Option B,Canadienne,Tanger,Égypte,94.5
Miller,Antoine,F,1974-10-14,Option C,Canadienne,Kenitra,Australie,46.5
Smith,Camille,M,1989-11-11,Option C,Marocaine,Madrid,Portugal,61.5
Rodriguez,Jennifer,M,2003-12-13,Option C,Française,Lyon,Canada,43.5
Garcia,Mary,F,2000-02-13,Option C,Canadienne,Casablanca,France,25.5
Miller,Karim,F,1968-03-02,Option B,Française,Lyon,Japon,44.25
Dubois,Rachid,M,1990-11-05,Option C,Allemande,Paris,Belgique,52.5
Moreau,Ikram,F,2002-02-12,Option A,Japonaise,Lyon,Brésil,36.0
Davis,Sophie,M,2005-11-09,Option B,Canadienne,Lisbonne,UK,39.0
Martin,Sophie,F,1985-04-17,Option A,Canadienne,Tétouan,Brésil,27.0
Garcia,Marwa,M,1993-08-22,Option A,Française,Bruxelles,Espagne,66.0
Martin,Omar,M,1969-06-09,Option A,Marocaine,Rabat,Italie,30.0
Martin,Mary,M,2004-05-16,Option A,Allemande,Tanger,UK,90.0
Mouline,Mathieu,M,2006-08-17,Option C,Américaine,Paris,UK,61.5
Chentouf,Pierre,M,1987-07-25,Option C,Marocaine,New York,Canada,49.5
Dubois,Jennifer,M,1969-06-09,Option B,Marocaine,Casablanca,Brésil,79.5
Mouline,Ikram,F,1976-08-06,Option C,Américaine,Tanger,Chine,42.75
Jones,Antoine,M,1988-05-16,Option B,Japonaise,Fès,UK,91.5
Williams,Pierre,M,1992-12-26,Option C,Japonaise,Agadir,Espagne,78.0
Smith,Patricia,M,1994-01-10,Option B,Canadienne,Oujda,Allemagne,48.0
Jones,Youssef,F,1990-04-14,Option B,Française,Rabat,Belgique,38.25
El Idrissi,Jennifer,F,1960-08-24,Option A,Américaine,Genève,Espagne,37.5
Johnson,Élodie,M,1996-04-01,Option A,Allemande,Marseille,Espagne,52.5
Jones,Marie,F,1973-10-13,Option B,Canadienne,Kenitra,Japon,35.25
Khaled,William,M,1979-09-23,Option B,Américaine,Meknès,Maroc,51.0
Chentouf,Linda,F,1987-12-17,Option B,Française,Kenitra,Égypte,43.5
Martin,Mehdi,F,1987-05-22,Option A,Française,Kenitra,Australie,39.75
Moreau,Karim,F,2006-09-22,Option B,Canadienne,Londres,UK,18.0
Dupont,Claire,F,2003-02-16,Option A,Japonaise,Lyon,Japon,26.25
Rodriguez,Ahmed,F,1981-03-02,Option C,Française,Madrid,Portugal,45.0
Williams,Jennifer,M,2006-10-07,Option B,Marocaine,Toulouse,Tunisie,63.0
Robert,Ahmed,F,1962-06-26,Option B,Japonaise,Casablanca,Portugal,15.0
Adel,Mohamed,F,1989-07-13,Option B,Marocaine,Oujda,Italie,30.75
Richard,Michael,M,1975-07-07,Option B,Canadienne,Montreal,Australie,82.5
Jones,Susan,F,1973-08-13,Option A,Canadienne,New York,Maroc,27.0
Rodriguez,Hugo,M,1967-03-09,Option B,Française,Agadir,Australie,91.5
Jones,Rachid,M,1997-04-19,Option C,Française,Casablanca,Australie,54.0
Davis,Nicolas,M,1986-03-22,Option B,Canadienne,Rabat,Belgique,97.5
Adel,Joseph,M,1979-07-28,Option C,Française,Rabat,Espagne,97.5
Essadiq,Mehdi,M,1992-04-15,Option C,Marocaine,Fès,Belgique,60.0
Johnson,Antoine,F,1992-01-25,Option B,Française,Madrid,Suisse,23.25
Johnson,Patricia,F,1963-07-12,Option B,Espagnole,Bruxelles,Japon,36.75
Laurent,Marwa,F,1970-08-17,Option C,Française,Meknès,Japon,29.25
Jones,Jessica,F,1982-01-09,Option B,Canadienne,Casablanca,UK,43.5
Dubois,Youssef,M,1985-05-07,Option C,Marocaine,Bruxelles,UK,36.0
Benali,John,F,1975-09-27,Option C,Marocaine,Rabat,Australie,39.0
Mahmoud,Karim,F,1979-04-14,Option B,Canadienne,Meknès,Maroc,20.25
Garcia,Marc,F,1974-02-24,Option B,Canadienne,Berlin,Brésil,29.25
Rodriguez,Robert,M,1987-01-25,Option B,Marocaine,Oujda,Italie,85.5
Ibrahim,Salma,F,1964-05-14,Option B,Française,Lisbonne,Allemagne,29.25
Rodriguez,Louis,M,1968-05-26,Option C,Américaine,Lisbonne,Brésil,90.0
Brown,Sophie,F,2006-12-18,Option C,Canadienne,Rabat,UK,24.75
Khaled,Louis,M,1999-11-01,Option B,Française,Lyon,Maroc,73.5
Richard,Louis,M,1996-04-16,Option B,Marocaine,Marrakech,Australie,88.5
Williams,Nour,F,1989-03-03,Option B,Canadienne,Montreal,Mexique,42.75
Laurent,Nour,F,1960-12-26,Option C,Allemande,Meknès,UK,47.25
Khaled,Ali,M,1984-01-04,Option C,Américaine,Montreal,Portugal,31.5
Hassan,Nour,M,2001-12-13,Option C,Américaine,Casablanca,Égypte,49.5
Richard,Omar,M,1961-03-27,Option B,Française,Lyon,Égypte,51.0
Richard,David,F,2005-06-04,Option B,Canadienne,Paris,Allemagne,45.0
Essadiq,Zineb,M,1993-03-06,Option C,Américaine,Meknès,France,42.0
Bernard,Marc,F,1984-07-19,Option C,Marocaine,Lyon,Brésil,45.0
Garcia,Elizabeth,M,1978-03-05,Option B,Espagnole,Meknès,Australie,55.5
Williams,Julie,F,2006-12-01,Option A,Française,Tétouan,USA,16.5
Dupont,Emma,F,2002-07-16,Option C,Marocaine,Madrid,Brésil,16.5
Benali,Linda,F,1982-11-21,Option A,Française,Genève,Italie,36.0
Martin,James,F,1994-01-03,Option A,Espagnole,Madrid,Belgique,24.75
Hassan,Christopher,M,1989-03-27,Option C,Française,Bordeaux,Maroc,64.5
Garcia,Michael,M,1975-09-10,Option B,Américaine,Kenitra,Allemagne,42.0
Miller,Daniel,F,2005-11-13,Option C,Française,Madrid,France,40.5
Garcia,David,M,1973-08-13,Option C,Française,Rabat,Australie,49.5
Khaled,Ali,M,1978-03-12,Option B,Marocaine,Lyon,Inde,36.0
Benali,Robert,M,1965-02-13,Option B,Française,Bruxelles,Allemagne,40.5
Lahlou,Rachid,F,1992-07-04,Option C,Canadienne,Casablanca,Maroc,48.0
Richard,Jessica,F,1993-10-14,Option C,Canadienne,Lisbonne,Espagne,18.0
Richard,Susan,M,1973-10-28,Option C,Allemande,Tanger,Argentine,87.0
Robert,Sophie,F,1970-06-07,Option C,Marocaine,Lyon,Tunisie,16.5
Dubois,David,M,1995-10-19,Option C,Américaine,Meknès,Espagne,87.0
El Amrani,Louis,M,1981-01-23,Option C,Espagnole,Lisbonne,Chine,46.5
El Idrissi,Pierre,F,1962-09-06,Option B,Allemande,Rabat,Australie,27.0
Othmani,Hugo,F,2005-10-24,Option A,Française,Rabat,Suisse,26.25
Laurent,Susan,F,1981-12-16,Option C,Japonaise,New York,Allemagne,37.5
Dupont,Louis,F,1963-07-09,Option A,Allemande,Lyon,Suisse,44.25
Johnson,Nicolas,F,1968-11-20,Option B,Canadienne,New York,UK,29.25
Durand,Karim,F,1968-01-14,Option B,Française,Marseille,Allemagne,29.25
Dupont,Karen,M,1999-03-04,Option C,Espagnole,Paris,Allemagne,78.0
Rodriguez,Camille,F,1977-03-09,Option B,Marocaine,Bordeaux,Suisse,17.25
Lahlou,Julien,F,1999-03-10,Option A,Canadienne,Fès,Suisse,49.5
Bernard,Emma,F,1986-03-01,Option C,Française,Fès,Maroc,43.5
Bernard,Zineb,F,1969-11-13,Option A,Française,Bordeaux,USA,42.75
Martin,Patricia,F,1974-11-18,Option A,Canadienne,Oujda,UK,30.75
Essadiq,Elizabeth,F,1985-10-07,Option C,Française,Rome,Chine,28.5
Petit,Marc,M,2005-03-26,Option B,Marocaine,Lisbonne,Inde,48.0
El Amrani,Robert,F,2005-11-03,Option B,Japonaise,Tanger,Allemagne,23.25
Robert,Élodie,F,1960-01-10,Option B,Marocaine,Kenitra,Tunisie,37.5
Williams,Luc,M,1999-08-27,Option A,Canadienne,Genève,Mexique,69.0
Laurent,Ahmed,M,1989-03-27,Option B,Française,Kenitra,Suisse,94.5
El Amrani,Claire,F,1968-04-28,Option B,Canadienne,Bordeaux,Allemagne,23.25
Martin,Marc,M,1981-09-17,Option A,Japonaise,Kenitra,Argentine,93.0
Smith,Barbara,M,1969-05-17,Option B,Japonaise,Agadir,Allemagne,34.5
Ibrahim,Mary,F,1972-07-16,Option A,Espagnole,Casablanca,Australie,42.75
Martin,Hassan,M,2001-10-04,Option A,Espagnole,Rome,Portugal,76.5
Robert,Fatima,F,1993-10-18,Option C,Japonaise,New York,Chine,42.0
Laurent,Louis,F,1999-07-14,Option C,Française,Marseille,Mexique,44.25
Williams,Karim,F,1968-06-04,Option B,Japonaise,Rome,France,44.25
Jones,Susan,F,1971-04-02,Option B,Marocaine,Lyon,USA,24.75
El Haddad,Claire,M,1999-04-05,Option C,Française,Tétouan,Mexique,75.0
Chentouf,Marc,F,1999-06-04,Option C,Marocaine,Fès,Belgique,18.0
Mahmoud,Omar,M,1970-07-17,Option A,Canadienne,Rabat,Brésil,43.5
Jones,Marie,F,1988-05-16,Option C,Américaine,Montreal,Espagne,30.0
Dubois,Daniel,M,1999-04-17,Option B,Marocaine,Madrid,Allemagne,31.5
Richard,Patricia,F,1966-12-26,Option C,Française,Kenitra,UK,38.25
Smith,Daniel,F,1977-10-19,Option C,Marocaine,Tanger,Australie,21.75
Garcia,Élodie,F,1988-05-16,Option C,Allemande,Marseille,Japon,18.75
Durand,Zineb,F,1964-11-12,Option B,Marocaine,Bruxelles,USA,43.5
Garcia,Mathieu,M,1974-10-18,Option C,Française,Fès,Australie,34.5
Smith,Zineb,F,1978-03-12,Option B,Marocaine,Paris,Mexique,44.25
Durand,Susan,F,1975-02-09,Option B,Française,Paris,Allemagne,19.5
Miller,Barbara,F,1962-10-11,Option B,Allemande,Marseille,Japon,40.5
Laurent,Marwa,F,1979-09-25,Option B,Française,Lisbonne,Inde,16.5
Smith,David,M,2007-05-01,Option B,Française,Marseille,Mexique,52.5
Bernard,Nour,F,1977-07-18,Option A,Marocaine,Bruxelles,Brésil,39.0
Fathy,Luc,M,1979-06-06,Option A,Française,Oujda,Belgique,94.5
Durand,Marc,F,1996-04-22,Option B,Marocaine,Madrid,UK,26.25
Durand,John,F,1981-01-28,Option A,Marocaine,New York,Canada,25.5
Bernard,Zineb,M,1971-07-28,Option B,Marocaine,Madrid,France,49.5
Richard,Thomas,M,1968-04-09,Option C,Américaine,Rabat,Inde,67.5
El Amrani,Karen,M,1995-05-07,Option B,Américaine,Toulouse,Espagne,91.5
Moreau,James,M,2006-12-01,Option B,Canadienne,Rabat,Australie,42.0
El Idrissi,Mathieu,F,1972-10-22,Option A,Marocaine,Genève,Espagne,46.5
Hassan,Emma,F,1987-05-22,Option A,Française,Paris,Brésil,48.75
Miller,Marc,M,1987-07-13,Option C,Canadienne,Tanger,Égypte,36.0
Davis,Mohamed,M,1981-03-20,Option B,Espagnole,Tokyo,UK,78.0
Benali,Antoine,M,1966-01-06,Option C,Américaine,New York,Maroc,43.5
Smith,Jean,F,1975-05-20,Option C,Française,Tétouan,Canada,39.0
Durand,Hugo,F,1985-10-04,Option B,Marocaine,Tanger,Mexique,28.5
Mouline,Luc,M,1979-07-28,Option B,Américaine,Rabat,Mexique,39.0
Brown,Mohamed,F,1962-09-14,Option C,Japonaise,Montreal,Brésil,32.25
El Haddad,Laila,M,1999-07-11,Option C,Marocaine,Agadir,Chine,75.0
Jones,Aicha,M,2005-08-22,Option B,Française,Lyon,Portugal,90.0
Johnson,Samir,F,1997-06-15,Option A,Japonaise,Rabat,Italie,46.5
Mohamed,Susan,M,1990-03-19,Option B,Française,Montreal,Australie,88.5
Ibrahim,Antoine,F,1962-02-28,Option B,Canadienne,Bruxelles,Espagne,44.25
Richard,Linda,F,1996-09-21,Option B,Canadienne,New York,Chine,26.25
Dubois,Emma,M,1984-12-18,Option B,Française,Lyon,Espagne,93.0
Martin,Joseph,F,1982-06-26,Option C,Japonaise,Rabat,USA,27.75
Othmani,Louis,F,1974-07-18,Option B,Américaine,Tanger,Espagne,42.75
Martin,Karim,F,1992-12-23,Option C,Marocaine,Lisbonne,Japon,32.25
Smith,Zineb,F,1989-09-18,Option B,Canadienne,Marrakech,USA,36.0
Hassan,Mohamed,M,1993-03-09,Option C,Allemande,Kenitra,USA,88.5
Durand,Claire,F,1964-11-12,Option B,Canadienne,Rabat,Portugal,18.0
Wilson,Mehdi,M,1980-02-17,Option C,Française,Madrid,UK,76.5
Laurent,Nour,F,1983-08-16,Option B,Canadienne,Tokyo,Australie,45.0
Dubois,Mehdi,M,1970-12-12,Option B,Marocaine,Meknès,Inde,64.5
Jones,Linda,F,1962-04-03,Option B,Française,Marrakech,Espagne,25.5
Garcia,Mohamed,M,2006-03-21,Option C,Française,Rome,Italie,64.5
Mohamed,William,F,2007-05-23,Option B,Japonaise,Berlin,Allemagne,28.5
Smith,Karim,F,1974-02-24,Option B,Canadienne,Tétouan,USA,39.0
Bernard,Marc,M,1982-04-07,Option C,Française,Tanger,Espagne,40.5
Bernard,Mary,M,2002-07-16,Option C,Marocaine,Rome,Suisse,60.0
Jones,Elizabeth,M,1980-01-13,Option C,Française,Kenitra,Égypte,93.0
Jones,Rachid,M,1977-11-07,Option B,Allemande,Bruxelles,Belgique,64.5
Ibrahim,Hugo,F,2001-07-24,Option C,Allemande,Casablanca,Espagne,18.0
Dubois,Michael,M,1981-08-11,Option C,Marocaine,Genève,Espagne,79.5
Martin,Mathieu,M,1977-03-21,Option B,Japonaise,Bruxelles,Espagne,34.5
Richard,Robert,M,1975-06-17,Option B,Américaine,Paris,Brésil,88.5
Smith,James,M,1960-09-15,Option A,Canadienne,Oujda,Chine,37.5
Martin,Louis,F,1970-04-18,Option C,Japonaise,Toulouse,Australie,42.0
Jones,Chloé,M,1969-05-06,Option B,Canadienne,Fès,Égypte,58.5
Bernard,Louis,M,2002-04-18,Option C,Allemande,Madrid,Canada,85.5
Chentouf,John,M,1973-06-04,Option A,Canadienne,Kenitra,Égypte,46.5
El Amrani,Mehdi,F,1992-08-25,Option C,Marocaine,Lyon,Brésil,26.25
Garcia,Thomas,F,1984-09-13,Option C,Canadienne,Lisbonne,Australie,33.0
Williams,Hassan,F,1974-06-07,Option C,Marocaine,Berlin,Italie,42.75
Garcia,Claire,F,1969-03-07,Option B,Canadienne,Fès,Espagne,24.75
Smith,William,F,1960-03-19,Option B,Japonaise,Tétouan,Chine,24.0
Dupont,Zineb,M,1981-03-02,Option C,Marocaine,New York,Espagne,79.5
Benali,Thomas,F,1990-11-25,Option C,Française,New York,Allemagne,32.25
El Amrani,James,F,1995-02-13,Option C,Marocaine,Tokyo,Mexique,30.0
Laurent,Léa,M,1971-09-03,Option A,Canadienne,Madrid,USA,78.0
Ibrahim,Marc,M,1977-11-17,Option A,Française,Bruxelles,Brésil,72.0
Bernard,Pierre,M,1968-04-09,Option C,Canadienne,Fès,Maroc,49.5
Martin,Rachid,M,1984-08-11,Option C,Française,Casablanca,Japon,73.5
Benali,Chloé,F,1972-02-16,Option C,Marocaine,Marseille,UK,24.0
Robert,Camille,M,1974-02-25,Option B,Canadienne,Kenitra,Égypte,73.5
Martin,James,M,1990-11-25,Option B,Américaine,Oujda,Australie,91.5
Richard,Elizabeth,M,1963-12-16,Option C,Marocaine,Tokyo,Brésil,40.5
Miller,Ali,F,1996-03-02,Option B,Américaine,Rome,Inde,44.25
Martin,Mehdi,M,1984-01-12,Option A,Japonaise,Bruxelles,Argentine,61.5
Jones,Mehdi,M,1980-09-13,Option B,Française,Rabat,Allemagne,46.5
Richard,James,F,1988-11-21,Option C,Canadienne,Madrid,Égypte,46.5
Othmani,Rachid,F,2003-01-01,Option B,Espagnole,Rabat,Allemagne,18.75
Dupont,Emma,F,1986-10-26,Option A,Française,Madrid,Allemagne,45.0
Durand,Samir,M,1979-08-21,Option A,Marocaine,Agadir,France,46.5
Johnson,Rachid,F,2005-12-09,Option C,Française,Tokyo,Japon,32.25
Chentouf,Barbara,F,1978-12-21,Option C,Marocaine,Rabat,Tunisie,14.25
Bernard,Omar,M,1971-03-05,Option C,Américaine,Casablanca,Brésil,78.0
Brown,Sophie,F,1996-04-22,Option C,Canadienne,Agadir,Allemagne,24.0
Petit,Michael,F,1977-07-28,Option C,Marocaine,Meknès,Australie,24.75
El Amrani,Nicolas,F,1978-12-22,Option C,Marocaine,Montreal,Australie,21.75
Chentouf,Ahmed,M,1992-07-13,Option B,Américaine,Oujda,Australie,63.0
El Haddad,Ali,M,1967-08-17,Option B,Japonaise,Agadir,France,88.5
Richard,Luc,M,2003-08-13,Option C,Américaine,Rome,Inde,76.5
Brown,Julien,M,1995-05-06,Option B,Canadienne,Lyon,Égypte,93.0
Chentouf,Sarah,F,1982-05-04,Option A,Française,Tanger,Italie,22.5
El Haddad,Sophie,F,1969-06-11,Option C,Française,Casablanca,Australie,42.75
Richard,Jessica,M,1979-12-10,Option C,Canadienne,Rome,Allemagne,42.0
Martin,Karim,M,1994-11-18,Option C,Française,Tanger,Mexique,36.0
Khaled,Sophie,M,1993-11-04,Option C,Américaine,Rabat,Brésil,88.5
El Haddad,Patricia,F,1986-10-26,Option B,Américaine,Marrakech,Brésil,48.0
Williams,Ahmed,M,1963-10-05,Option C,Française,Lisbonne,UK,66.0
Miller,William,M,1999-06-06,Option A,Marocaine,Meknès,Égypte,34.5
Richard,Jean,F,1961-05-05,Option B,Américaine,Lisbonne,Italie,15.75
Smith,Youssef,F,1998-10-28,Option B,Américaine,Rabat,Australie,33.75
Dubois,Hugo,F,1969-11-11,Option C,Canadienne,Lyon,UK,37.5
Jones,Julien,F,1966-11-13,Option C,Américaine,Kenitra,Portugal,21.75
Smith,Youssef,M,1966-01-06,Option A,Marocaine,Londres,Australie,42.0
Williams,Sarah,M,1996-07-07,Option C,Marocaine,Genève,Japon,78.0
Lahlou,Jennifer,F,1965-08-27,Option C,Marocaine,Rabat,UK,21.75
Smith,Louis,M,1973-07-01,Option A,Marocaine,Rome,Brésil,37.5
