nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Adel,Laila,M,1962-11-16,Option C,Américaine,Rabat,Argentine,30
Robert,Linda,F,1993-03-20,Option C,Allemande,Madrid,Allemagne,27
Hassan,Michael,M,1991-01-02,Option C,Espagnole,Casablanca,Brésil,54
Robert,Robert,F,1973-03-16,Option B,Canadienne,Montreal,Japon,30
Martin,Linda,F,1973-12-20,Option A,Marocaine,Kenitra,Australie,61
Richard,Sanae,F,1998-11-24,Option A,Marocaine,New York,Espagne,48
Davis,Ahmed,F,1982-12-14,Option C,Marocaine,Casablanca,UK,24
Garcia,Marie,F,2007-09-25,Option A,Marocaine,Londres,Inde,44
Jones,Salma,M,1980-12-18,Option B,Française,Kenitra,Allemagne,36
Mohamed,Michael,M,1965-10-19,Option B,Marocaine,Casablanca,Japon,36
Richard,Hugo,M,1981-07-20,Option C,Française,Meknès,Espagne,51
Hassan,Thomas,F,1987-08-21,Option C,Espagnole,Casablanca,Japon,62
Khaled,Christopher,M,1993-11-04,Option C,Française,Rabat,Australie,41
Miller,Salma,F,1996-12-15,Option C,Marocaine,Fès,Allemagne,49
Johnson,Linda,F,1963-10-05,Option C,Canadienne,Fès,Maroc,42
Lahlou,Karim,F,1995-10-19,Option C,Canadienne,Kenitra,UK,27
Davis,Michael,M,1977-07-18,Option B,Canadienne,Meknès,Portugal,36
Smith,Karen,M,1990-04-14,Option B,Canadienne,Agadir,Mexique,63
Lahlou,Sophie,M,1982-11-18,Option C,Française,Madrid,UK,61
Jones,Omar,M,1963-09-02,Option B,Française,Casablanca,Allemagne,35
Benali,Amina,M,1989-06-01,Option C,Française,New York,Allemagne,19
El Amrani,Ikram,F,1962-10-04,Option A,Américaine,Casablanca,Mexique,50
Benali,Hugo,F,1998-10-22,Option A,Française,Bruxelles,Allemagne,58
El Amrani,Elizabeth,F,1976-09-06,Option C,Marocaine,Casablanca,Maroc,44
Chentouf,Sophie,F,1960-12-26,Option B,Française,Kenitra,Espagne,53
Moreau,Julien,M,2004-05-13,Option C,Américaine,Oujda,Espagne,29
Rodriguez,Karen,M,1962-04-03,Option B,Espagnole,Rabat,Mexique,60
El Haddad,Elizabeth,F,2001-08-06,Option B,Française,Lisbonne,Australie,56
Williams,Antoine,F,1966-09-10,Option B,Américaine,Marrakech,Espagne,54
Garcia,Marie,F,1977-10-19,Option C,Canadienne,Genève,Japon,58
Garcia,Karim,F,1965-12-04,Option B,Canadienne,Bordeaux,Suisse,46
Mahmoud,James,M,1979-09-23,Option B,Marocaine,Rabat,Allemagne,27
Robert,Samir,M,1964-01-28,Option C,Japonaise,Berlin,Maroc,29
Martin,Patricia,F,1966-02-19,Option A,Américaine,Fès,Allemagne,61
Martin,Marc,F,1997-06-22,Option C,Canadienne,Lyon,Brésil,24
Laurent,Karim,M,2003-02-11,Option A,Japonaise,Montreal,UK,60
Laurent,Patricia,F,1983-01-05,Option A,Allemande,Lyon,Espagne,23
Benali,Sophie,M,1981-06-05,Option C,Marocaine,Bruxelles,Suisse,25
Mahmoud,Marie,F,1999-10-04,Option C,Canadienne,Paris,Égypte,36
El Amrani,Fatima,F,2006-01-14,Option C,Marocaine,New York,UK,61
Chentouf,Zineb,F,1986-05-13,Option C,Marocaine,Oujda,Portugal,34
Hassan,Patricia,F,1960-05-22,Option A,Japonaise,Rome,Égypte,34
Jones,Sarah,F,1987-03-19,Option B,Américaine,Kenitra,Australie,36
Miller,William,F,1979-06-21,Option B,Canadienne,Lisbonne,UK,34
El Amrani,Mehdi,M,1994-06-23,Option C,Marocaine,Casablanca,Allemagne,59
Wilson,Luc,M,1963-11-21,Option B,Française,Paris,Brésil,48
Richard,Michael,F,1975-09-16,Option A,Américaine,Rome,France,19
Richard,James,M,1974-02-21,Option C,Espagnole,Paris,Tunisie,44
Miller,David,F,1982-01-12,Option B,Canadienne,Casablanca,UK,61
El Amrani,Jennifer,M,2001-03-09,Option C,Française,Tanger,Argentine,46
Davis,Hassan,M,1973-08-13,Option B,Française,Rabat,UK,22
Mohamed,Zineb,M,2003-02-26,Option A,Espagnole,Agadir,Argentine,29
Robert,Omar,M,1984-07-19,Option C,Française,Madrid,Égypte,61
Bernard,Julien,F,2006-07-27,Option C,Espagnole,Casablanca,Allemagne,50
Brown,Susan,M,1966-03-19,Option C,Marocaine,Tokyo,Australie,59
Williams,Fatima,M,1991-03-04,Option B,Japonaise,Bordeaux,Chine,21
Smith,Rachid,M,1984-01-04,Option B,Espagnole,Montreal,USA,41
Hassan,Emma,M,1974-01-03,Option C,Marocaine,Madrid,Mexique,48
Rodriguez,Zineb,F,1974-01-24,Option A,Japonaise,Montreal,Australie,49
Mohamed,Luc,M,2003-09-02,Option C,Marocaine,Fès,UK,61
Dupont,Omar,M,1984-11-21,Option C,Américaine,Rabat,Chine,49
Richard,Joseph,F,1962-01-13,Option B,Canadienne,Meknès,UK,38
Davis,Michael,M,1979-06-06,Option C,Canadienne,Agadir,Chine,31
Dubois,Julie,F,2006-12-10,Option A,Canadienne,Fès,Espagne,24
Smith,Antoine,F,1974-07-18,Option A,Française,Tanger,Canada,48
Robert,Nour,F,1977-10-20,Option C,Marocaine,Casablanca,Allemagne,22
Johnson,Rachid,F,1982-10-02,Option C,Française,Lyon,Australie,31
Richard,Fatima,M,1965-05-26,Option B,Française,Madrid,Inde,61
Dupont,James,M,1973-06-02,Option C,Canadienne,New York,UK,63
Dubois,Ali,M,2007-09-08,Option C,Américaine,Casablanca,Canada,41
Othmani,Emma,M,1961-11-15,Option B,Japonaise,Kenitra,Égypte,54
Richard,William,M,1988-10-25,Option C,Américaine,Meknès,Maroc,58
Jones,Karen,M,1978-07-15,Option C,Japonaise,Rabat,Mexique,52
Jones,Jean,F,1976-06-16,Option C,Allemande,Montreal,USA,37
El Idrissi,Marc,M,1966-05-07,Option A,Espagnole,Berlin,Japon,57
Bernard,Sarah,F,1974-01-03,Option A,Espagnole,Paris,Mexique,45
Brown,Sophie,M,1999-07-14,Option C,Marocaine,Bruxelles,Égypte,52
Othmani,Linda,F,1967-08-01,Option C,Canadienne,Toulouse,France,50
Johnson,Sarah,F,1989-03-03,Option C,Française,Madrid,Chine,24
Martin,Nour,M,1990-07-16,Option C,Allemande,Fès,Allemagne,22
Miller,Antoine,M,1966-01-06,Option C,Française,Rabat,Égypte,40
Davis,Sophie,F,1989-08-27,Option C,Canadienne,Meknès,Japon,62
El Amrani,Omar,M,1968-06-04,Option B,Américaine,Rabat,Brésil,28
Martin,Antoine,F,1984-01-04,Option C,Marocaine,Marseille,Espagne,37
Martin,Sophie,M,1971-12-23,Option B,Marocaine,Paris,Belgique,62
Khaled,Nicolas,M,1977-04-18,Option C,Marocaine,Madrid,Portugal,60
Adel,Mathieu,M,1992-05-21,Option B,Française,Lyon,France,31
Othmani,Thomas,M,1980-02-03,Option B,Canadienne,Montreal,Allemagne,41
Garcia,Julien,M,1981-02-24,Option C,Française,Agadir,Espagne,28
Chentouf,Sanae,M,1968-01-04,Option B,Japonaise,Paris,France,33
Dupont,Salma,F,1976-10-04,Option B,Allemande,Berlin,UK,51
Martin,Christopher,M,2002-05-08,Option C,Canadienne,Rabat,Espagne,60
Martin,Karim,M,1996-01-13,Option B,Marocaine,Paris,Italie,59
Robert,Karen,F,1988-09-19,Option C,Canadienne,Rabat,Brésil,22
Rodriguez,Pierre,F,2007-09-28,Option B,Canadienne,Madrid,Espagne,46
Essadiq,Susan,M,1982-03-16,Option B,Japonaise,Rome,Inde,34
Benali,Antoine,M,1960-05-04,Option A,Américaine,Oujda,UK,21
Adel,Omar,M,1964-05-14,Option B,Française,Tanger,Égypte,36
Durand,Susan,F,1966-05-10,Option C,Marocaine,New York,Tunisie,21
Robert,Linda,F,1985-06-24,Option A,Française,Casablanca,Chine,41
Miller,Hassan,M,1969-06-11,Option C,Japonaise,Agadir,UK,31
El Amrani,Camille,F,1980-02-03,Option C,Marocaine,Agadir,Espagne,41
Garcia,Ikram,F,2006-10-07,Option C,Américaine,Rabat,Brésil,41
Durand,James,M,1982-07-28,Option B,Française,Paris,France,36
Johnson,Daniel,F,1996-05-25,Option C,Marocaine,Lisbonne,Allemagne,31
Martin,Jennifer,M,1975-07-07,Option C,Japonaise,Berlin,Australie,40
Brown,Sophie,F,1965-11-17,Option C,Américaine,New York,Australie,60
Dubois,David,F,1996-01-19,Option A,Marocaine,Tanger,Japon,26
El Amrani,David,F,1999-01-05,Option C,Espagnole,Montreal,Maroc,35
Brown,James,M,2006-01-14,Option C,Espagnole,Casablanca,Japon,41
Rodriguez,Julien,F,1969-10-24,Option B,Japonaise,Oujda,USA,43
El Amrani,Karim,F,1993-09-08,Option B,Française,Meknès,Allemagne,24
Davis,Aicha,F,1962-08-17,Option C,Espagnole,Rabat,UK,44
Smith,Sarah,M,1982-06-26,Option B,Américaine,Marrakech,Inde,43
Garcia,Aicha,M,1996-04-22,Option C,Espagnole,Tétouan,Inde,37
Martin,Marie,M,2003-01-01,Option B,Française,Montreal,Chine,39
Richard,Hugo,F,1979-08-11,Option A,Espagnole,Tanger,USA,35
Jones,Mary,F,1982-04-04,Option C,Canadienne,Tétouan,UK,41
Smith,Louis,F,1996-02-24,Option B,Marocaine,Toulouse,Australie,61
Mohamed,Sarah,F,1964-03-06,Option C,Canadienne,Casablanca,Brésil,37
Johnson,Susan,M,1984-08-11,Option A,Canadienne,Rome,Australie,58
Martin,Karen,F,1979-08-03,Option A,Marocaine,Agadir,France,55
Chentouf,Ikram,F,1965-08-08,Option B,Espagnole,Madrid,Mexique,32
Lahlou,Jessica,F,2000-01-18,Option B,Américaine,Lyon,Canada,40
Laurent,Claire,F,1979-09-20,Option B,Française,Meknès,Chine,40
Moreau,Christopher,F,2000-12-13,Option C,Japonaise,Madrid,Canada,40
Dubois,Ikram,F,2004-08-06,Option C,Espagnole,Marseille,Australie,24
Martin,Antoine,F,1964-04-15,Option A,Japonaise,Casablanca,Italie,44
Garcia,Hugo,M,1971-03-28,Option C,Allemande,Casablanca,Mexique,22
Mahmoud,Karim,M,1998-09-04,Option A,Marocaine,Lyon,Italie,20
Rodriguez,William,M,1994-07-12,Option C,Canadienne,Genève,Australie,27
Durand,Hassan,F,1974-10-14,Option A,Japonaise,Genève,Belgique,25
Dubois,Zineb,F,1995-12-19,Option A,Française,Fès,Brésil,59
Chentouf,Patricia,M,1999-05-26,Option B,Française,Lisbonne,Allemagne,60
Othmani,Omar,F,1996-07-07,Option B,Canadienne,Marrakech,Espagne,22
Bernard,Karen,F,1965-03-25,Option B,Américaine,Rome,Australie,30
El Amrani,Michael,M,1995-08-17,Option B,Française,Kenitra,Égypte,40
Williams,Jean,M,2001-03-09,Option C,Japonaise,Toulouse,Australie,25
Martin,Claire,F,1968-04-10,Option C,Espagnole,Rabat,UK,62
Smith,Mohamed,M,1988-05-14,Option B,Japonaise,Rabat,Australie,34
Laurent,Karim,M,2004-01-26,Option B,Américaine,Casablanca,Brésil,36
Bernard,Camille,M,1962-08-25,Option B,Française,Montreal,Japon,39
Miller,Marc,F,1962-06-26,Option B,Française,Tétouan,Japon,29
Williams,Zineb,M,1976-02-17,Option B,Canadienne,Lyon,Portugal,42
Jones,Salma,F,1979-08-03,Option B,Française,Madrid,Argentine,28
Mohamed,James,M,1974-10-22,Option B,Française,Tanger,Australie,58
Brown,Robert,M,1968-09-04,Option C,Espagnole,Madrid,Espagne,31
Jones,Youssef,F,1985-10-21,Option B,Française,Bruxelles,Suisse,34
Richard,Nour,M,1974-10-22,Option C,Marocaine,Meknès,UK,60
Garcia,Joseph,M,1980-07-26,Option B,Marocaine,Rabat,Japon,32
Petit,Samir,F,1964-07-03,Option C,Marocaine,Bordeaux,Argentine,20
Jones,John,M,1988-05-16,Option A,Française,Genève,Égypte,39
El Haddad,Zineb,M,1992-12-26,Option B,Espagnole,Rabat,Australie,63
Jones,Thomas,M,2005-06-16,Option C,Française,Rabat,Brésil,39
Mahmoud,James,M,1966-11-13,Option B,Américaine,Rabat,Australie,52
Rodriguez,Jennifer,M,1997-03-01,Option B,Marocaine,Marseille,USA,59
Miller,Susan,M,1969-11-19,Option A,Française,Lyon,Suisse,40
Rodriguez,Michael,M,1971-09-04,Option B,Canadienne,Tétouan,Égypte,61
Garcia,Nicolas,F,1966-04-17,Option C,Française,Marrakech,Japon,27
Miller,Julie,F,2004-08-06,Option A,Française,Montreal,Maroc,66
Dupont,Rachid,M,1969-01-07,Option C,Marocaine,Agadir,Allemagne,46
Martin,Youssef,M,1980-08-06,Option B,Française,Montreal,Égypte,62
Bernard,Louis,M,1996-06-16,Option B,Française,Rome,France,39
Mohamed,Chloé,M,2005-03-01,Option C,Marocaine,Rabat,UK,30
Moreau,Julien,F,1977-11-17,Option C,Japonaise,Bruxelles,Brésil,29
Ibrahim,Karen,M,1972-12-11,Option C,Française,Kenitra,Australie,36
Jones,Barbara,F,2003-02-11,Option C,Française,Rabat,Inde,63
Laurent,Ali,F,2001-05-16,Option B,Canadienne,Kenitra,Portugal,61
Dubois,Patricia,F,1996-06-23,Option A,Allemande,Lyon,UK,60
Davis,Patricia,M,1999-11-25,Option C,Espagnole,Lisbonne,Allemagne,31
Martin,Christopher,M,2001-12-13,Option A,Marocaine,Tanger,Inde,26
Johnson,Julien,F,1991-10-09,Option C,Canadienne,Casablanca,Mexique,62
Durand,Jennifer,M,1968-01-14,Option C,Canadienne,Genève,Japon,43
Laurent,Luc,F,1964-07-17,Option B,Française,Meknès,Tunisie,46
Durand,Marc,M,1973-09-17,Option C,Française,Fès,Mexique,41
Garcia,Karim,F,1981-03-28,Option B,Française,Casablanca,Chine,36
Martin,Julien,F,2002-04-18,Option C,Française,Marseille,Chine,20
El Amrani,Mary,M,1997-10-24,Option A,Canadienne,Montreal,Suisse,43
Hassan,Mehdi,F,1988-04-26,Option C,Canadienne,Madrid,UK,47
Mahmoud,Pierre,F,1980-02-03,Option C,Japonaise,Marrakech,Allemagne,62
Jones,James,M,1977-05-15,Option C,Marocaine,Bordeaux,Belgique,51
Wilson,Omar,M,1965-08-08,Option C,Japonaise,Agadir,Chine,30
Jones,Karim,M,1986-06-15,Option C,Marocaine,Fès,UK,33
Durand,Samir,F,1989-08-27,Option B,Marocaine,Oujda,Portugal,46
El Haddad,Robert,F,1963-01-14,Option B,Espagnole,Montreal,Mexique,30
Davis,Mathieu,M,1972-03-23,Option B,Marocaine,Rome,Suisse,27
Rodriguez,Patricia,F,1964-10-25,Option C,Espagnole,Rabat,USA,64
Robert,Thomas,F,1989-07-25,Option C,Canadienne,Kenitra,Tunisie,58
Durand,Michael,F,1991-02-20,Option C,Canadienne,Oujda,Australie,26
El Amrani,Michael,M,1997-10-05,Option A,Marocaine,Tétouan,Allemagne,23
Wilson,Mehdi,M,1985-09-21,Option C,Marocaine,Bruxelles,Espagne,57
Mohamed,Julien,F,1981-03-28,Option C,Allemande,Tétouan,Maroc,24
Robert,Susan,M,2007-11-07,Option A,Japonaise,Tanger,Mexique,24
Richard,Mathieu,M,1977-08-18,Option A,Canadienne,Casablanca,Italie,47
Dupont,Chloé,F,1996-02-24,Option A,Marocaine,Madrid,Brésil,60
Hassan,Hassan,F,1977-05-15,Option C,Marocaine,Madrid,Suisse,29
El Amrani,Barbara,M,2005-01-08,Option B,Allemande,Bruxelles,Canada,32
Johnson,James,F,1996-03-18,Option B,Française,Rome,Espagne,34
Robert,Youssef,F,1980-06-21,Option B,Canadienne,Marseille,Italie,60
Ibrahim,Omar,F,1968-04-10,Option C,Canadienne,Madrid,USA,32
Durand,Sophie,F,2006-03-05,Option C,Canadienne,Kenitra,Japon,32
Hassan,Christopher,M,1968-09-24,Option B,Marocaine,Marseille,Chine,29
Bernard,Marwa,F,1971-04-02,Option B,Française,Berlin,Mexique,59
Smith,Michael,F,1965-11-17,Option A,Allemande,Paris,UK,31
Bernard,Susan,F,1985-09-21,Option C,Espagnole,Lisbonne,Portugal,23
Laurent,Jennifer,M,1992-05-09,Option B,Marocaine,Toulouse,Chine,30
Martin,John,M,1995-03-11,Option A,Américaine,Lisbonne,UK,26
Smith,Christopher,M,1998-12-23,Option A,Marocaine,Rabat,Australie,55
Smith,Christopher,F,2001-10-20,Option B,Canadienne,Kenitra,UK,55
Durand,Camille,F,1960-09-15,Option B,Canadienne,New York,Portugal,38
Smith,Nour,F,1984-03-28,Option B,Marocaine,Genève,Portugal,63
Martin,Patricia,F,1999-06-06,Option B,Japonaise,Kenitra,UK,30
Bernard,Patricia,F,1982-09-23,Option B,Canadienne,Oujda,UK,25
Richard,Sophie,M,2005-01-08,Option C,Marocaine,Lyon,Égypte,32
El Amrani,Marc,M,1967-07-06,Option B,Allemande,Bruxelles,Égypte,64
Miller,Louis,F,1978-12-13,Option C,Allemande,Marseille,France,50
Johnson,Mary,M,1990-07-08,Option B,Française,Agadir,Japon,42
Richard,Marc,F,2004-07-13,Option B,Marocaine,Tokyo,Tunisie,60
Dubois,Julie,F,2005-12-28,Option C,Française,Bruxelles,Chine,56
Robert,Ali,F,1974-07-15,Option C,Japonaise,Madrid,Allemagne,50
Mouline,Jessica,M,1975-02-21,Option B,Japonaise,Fès,Japon,43
Smith,Julien,M,1988-05-14,Option B,Américaine,Rome,Brésil,50
Williams,Sophie,F,1994-01-28,Option C,Allemande,Marseille,Égypte,62
Martin,Luc,F,1985-02-16,Option C,Canadienne,Tokyo,Brésil,30
Miller,Marc,F,1985-08-15,Option A,Canadienne,Lyon,Espagne,61
Smith,Karen,F,1977-11-24,Option B,Américaine,Rabat,France,60
Lahlou,Robert,F,1979-09-20,Option B,Espagnole,Rabat,Japon,64
Robert,James,M,1992-08-15,Option C,Canadienne,Casablanca,Brésil,36
Robert,Mary,F,1968-04-28,Option C,Américaine,Londres,Japon,62
Miller,Sophie,F,1994-02-25,Option A,Canadienne,Lisbonne,Brésil,44
Petit,Omar,M,1994-03-12,Option C,Japonaise,Tokyo,Brésil,43
El Amrani,Mehdi,M,1970-10-02,Option B,Japonaise,Tanger,Mexique,62
Durand,Julien,M,1995-05-02,Option A,Allemande,Marseille,Australie,25
Jones,Zineb,M,1965-10-02,Option C,Française,Marrakech,Chine,34
Miller,Nour,M,1960-05-04,Option C,Canadienne,Bruxelles,UK,21
Ibrahim,Laila,M,1993-03-09,Option A,Marocaine,Marrakech,Canada,49
Dupont,Léa,F,1998-08-07,Option C,Française,Kenitra,UK,33
Chentouf,Julie,F,1984-07-19,Option B,Française,Rabat,Australie,36
Dupont,Nour,F,1986-01-11,Option B,Marocaine,Marrakech,USA,21
Dubois,Marc,M,1985-09-21,Option C,Espagnole,Lisbonne,Espagne,33
Mouline,Barbara,F,2000-04-23,Option C,Japonaise,Marseille,Japon,36
Laurent,Salma,F,1962-04-03,Option A,Française,Fès,Brésil,52
Smith,Susan,M,1986-05-27,Option C,Japonaise,Casablanca,Chine,26
Jones,Mary,F,1976-12-02,Option C,Marocaine,Tokyo,Japon,26
Martin,Sophie,M,1993-02-26,Option C,Canadienne,Genève,Australie,58
Miller,Elizabeth,F,1978-12-22,Option C,Américaine,Paris,Suisse,61
Martin,Luc,M,2003-01-10,Option B,Française,Fès,Espagne,32
Fathy,Ali,F,1967-08-17,Option C,Japonaise,Bordeaux,UK,35
Martin,Luc,F,1983-10-08,Option C,Marocaine,Montreal,Mexique,50
Jones,Luc,F,1966-12-15,Option B,Japonaise,Tétouan,Argentine,49
Chentouf,Julie,F,1981-01-28,Option C,Canadienne,Casablanca,Espagne,28
El Amrani,Julien,F,1991-07-26,Option A,Marocaine,Tanger,France,31
Martin,Zineb,M,1961-04-08,Option C,Marocaine,Casablanca,Brésil,33
Johnson,Patricia,F,1962-03-12,Option C,Canadienne,Rabat,Mexique,62
Laurent,Mary,F,1992-04-21,Option B,Canadienne,Madrid,Suisse,34
Essadiq,Samir,M,1962-10-04,Option B,Canadienne,Casablanca,USA,27
Hassan,Jessica,F,1988-07-20,Option B,Canadienne,Lisbonne,Inde,55
Durand,Mary,F,1999-07-14,Option A,Canadienne,Casablanca,Brésil,48
Smith,Sophie,F,1991-06-27,Option C,Marocaine,Paris,Australie,44
Smith,Zineb,M,1967-11-24,Option B,Américaine,Berlin,Chine,33
Jones,Julien,F,1960-05-22,Option C,Allemande,Fès,UK,27
Petit,Emma,F,1973-06-22,Option C,Marocaine,Toulouse,UK,33
Garcia,Salma,F,1989-10-03,Option C,Américaine,Fès,Espagne,27
Martin,Michael,M,1973-12-17,Option A,Française,Oujda,Inde,61
Rodriguez,Amina,F,1982-12-14,Option B,Allemande,Genève,Chine,23
Durand,Robert,M,2007-01-18,Option A,Japonaise,Bordeaux,Allemagne,23
Durand,Mathieu,M,1982-11-21,Option A,Française,Rabat,Mexique,51
Robert,Ikram,M,2004-05-21,Option C,Japonaise,Casablanca,Australie,27
Robert,Jean,F,1997-06-14,Option A,Française,Montreal,Japon,46
Rodriguez,Karen,M,1972-05-25,Option B,Française,Berlin,USA,34
Chentouf,Marc,M,1966-03-19,Option A,Française,Lyon,Égypte,63
Bernard,David,F,2007-05-23,Option B,Française,Bruxelles,Allemagne,41
Mouline,Susan,F,1972-06-16,Option B,Canadienne,Kenitra,Suisse,33
Miller,Antoine,F,1982-12-27,Option A,Française,Oujda,UK,55
Mahmoud,James,M,1980-09-13,Option B,Française,Oujda,Brésil,49
Durand,Pierre,F,1982-03-17,Option B,Française,Bruxelles,Suisse,61
Rodriguez,Luc,M,1970-04-18,Option A,Marocaine,New York,Italie,29
Davis,Sophie,M,1967-01-25,Option B,Marocaine,Rabat,UK,46
Othmani,Daniel,F,1987-03-19,Option B,Canadienne,Madrid,Argentine,63
Mahmoud,Jessica,F,1990-03-19,Option B,Française,Rabat,Portugal,47
Laurent,Léa,M,2003-01-01,Option B,Française,Tétouan,Espagne,61
Garcia,Julien,M,2000-10-25,Option A,Canadienne,Tétouan,USA,27
Mouline,Robert,M,2003-01-10,Option C,Canadienne,Marseille,Mexique,45
Martin,Aicha,M,1992-11-21,Option B,Japonaise,Bruxelles,Brésil,50
Chentouf,Susan,M,1971-03-02,Option C,Japonaise,Rabat,Égypte,65
Wilson,Michael,M,1973-08-13,Option C,Espagnole,Rabat,Mexique,39
Moreau,Mary,F,1984-09-13,Option C,Canadienne,Marseille,Australie,23
