id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_001696,González,Lucía,F,10,Espagne,Sevilla,Lycée,Universidad Complutense,4º Primaria,pablo.martínez29@school.edu,9.311130005952716,6,ESO
STU_001009,Müller,Sophia,M,14,Allemagne,Bilbao,Primary School,Instituto Lope de Vega,4. Semester,daniela.lópez320@edu,24.990076540936705,6,Doctorado
STU_001568,Jones,Leon,M,9,UK,Quebec City,Secondary School,Jefferson Elementary,Year 13,hassan.bennani215@school.edu,17.119731550206193,9,High School Diploma
STU_001362,Martin,Emily,M,7,USA,Seattle,Secondary School,Washington Elementary,Grade 4,poppy.williams485@school.edu,26.087113589044037,7,PhD
STU_001986,Fassi,Louis,F,7,USA,Düsseldorf,Gymnasium,Université Ibn Tofail,3ème AC,sofía.fernández615@school.edu,9.654603062820701,8,Brevet
STU_001342,Martinez,Emily,M,9,Allemagne,Tanger,Collège,Schiller Grundschule,1º ESO,youssef.benali123@school.edu,19.567800128390445,5,Brevet
STU_000042,Rodríguez,Daniela,F,10,Espagne,Zaragoza,Universidad,Colegio Cervantes,3º ESO,james.jones420@school.edu,10.297797308398096,1,ESO
STU_000701,Gómez,Sophia,F,7,Canada,Chicago,Gymnasium,Central High School,2º ESO,harry.evans879@school.edu,9.866241993439225,5,Bachelor's
STU_001404,Tremblay,Ava,M,8,Canada,Tanger,Secondary School,École Mohammed V,Klasse 2,alba.fernández821@school.edu,20.596824099035956,0,Baccalauréat
STU_000405,Williams,Amelia,M,7,USA,Chicago,Secondary School,King's Primary School,Grade 3,laila.fassi201@school.edu,25.479428627341893,2,PhD
STU_001583,Dupont,Sanae,M,10,France,Barcelona,Université,Lycée Mohammed V,3ème AC,karim.fassi657@edu,17.885701522809978,2,Brevet
STU_001893,Jones,Harry,M,7,Maroc,Nantes,Lycée,Kennedy Middle School,3º Primaria,jacob.brown411@school.edu,20.349899010003003,3,Master's Degree
STU_001795,Petit,Ali,M,15,UK,Marseille,École Primaire,Collège Molière,Seconde,hassan.alaoui913@school.edu,19.870514070110524,14,Licence
STU_001902,Bernard,Luis,M,8,France,Tanger,Collège,Colegio Goya,Grade 8,emma.smith767@school.edu,24.950855046861612,3,Bachillerato
STU_001714,Tazi,Ikram,M,17,France,Tanger,Lycée,MIT,1ère année,daniel.perez628@edu,24.95466808910451,6,Doctorado
STU_000445,Taylor,Amelia,M,9,Canada,Cambridge,Secondary School,Collège Pierre et Marie Curie,Klasse 4,ava.smith822@school.edu,17.160821737816075,9,Master's
STU_001794,Durand,Noah,M,8,USA,Winnipeg,University,McGill University,Master 2,mia.weber754@school.edu,16.76966659535399,9,A-Level
STU_000493,Chakir,Isabella,M,10,Maroc,Tanger,Lycée,Sorbonne Université,Master 1,salma.benali830@edu,20.061468376000377,7,Bachelor's Degree
STU_001730,Schulz,Oliver,M,10,Maroc,Strasbourg,Lycée,Goethe-Gymnasium,Grade 9,isabella.brown328@school.edu,19.647721314726205,1,Certificat Primaire
STU_000945,Thomas,Emilia,F,9,USA,Birmingham,Secundaria,Eton College,Klasse 6,lea.fischer971@edu,9.695315207951442,9,Licence
STU_000871,Fassi,Thomas,F,19,Espagne,Düsseldorf,Secundaria,Schiller Grundschule,CE1,jack.wilson251@school.edu,8.081167184107649,9,Bachelor's Degree
STU_001379,Bernard,James,F,16,Maroc,Miami,Lycée,Lycée Hassan II,4º Primaria,lucas.rodríguez864@school.edu,10.050335957532013,2,Master's
STU_001130,Evans,Zineb,M,7,UK,Toronto,Elementary School,University of Alberta,Graduate,martín.perez766@school.edu,19.95554756787785,7,Baccalauréat
STU_001818,Fernández,James,M,7,Canada,Oxford,Secondary School,King's Primary School,Grade 5,daniel.smith836@edu,20.432274200862125,9,A-Level
STU_001517,Williams,Lea,F,14,France,Toronto,École Primaire,King's Primary School,Tronc Commun,marie.schneider755@edu,9.107179450214993,0,Doktor
STU_001003,Martin,Chloé,M,5,Canada,Marrakech,Gymnasium,Victoria Primary,Sophomore,ikram.bennani512@edu,25.295667193566587,9,Bachelor's Degree
STU_000429,Tremblay,Lea,M,7,USA,Montreal,Primary School,Lycée Condorcet,Year 9,daniel.martínez25@school.edu,25.290107344625422,4,High School Diploma
STU_000475,Benali,Alexander,M,6,Espagne,Granada,Université,Collège Al Ghazali,5ème année,lina.becker823@school.edu,19.691730259315715,9,Master
STU_001050,Martin,Emma,M,9,Allemagne,Granada,Elementary School,Collège Jean Moulin,4º Curso,sofía.martínez808@edu,24.88360298897829,4,Abitur
STU_000826,Martin,Mia,M,8,Canada,Barcelona,Lycée,École Élémentaire Victor Hugo,Klasse 2,álvaro.gonzález540@edu,18.36877444203629,4,High School Diploma
STU_001809,Rodríguez,Lucía,F,20,Espagne,Zaragoza,Lycée,Instituto Lope de Vega,1º Bachillerato,hassan.alaoui913@school.edu,12.4460243090905,9,Doctorado
STU_001314,Schneider,Gabriel,M,9,Allemagne,Barcelona,Gymnasium,Goethe Grundschule,Klasse 1,sofía.martín424@edu,21.67912712285016,8,Bachelor's Degree
STU_000558,Robert,Valeria,M,9,Maroc,Edinburgh,Université,Colegio Velázquez,Tronc Commun,amelia.taylor952@school.edu,23.64904772727201,8,Baccalauréat
STU_001573,García,Martina,F,21,Espagne,Valencia,Universidad,Schiller Grundschule,CP,charlotte.martinez145@edu,9.892386626405907,4,Grado
STU_000290,Smith,James,F,10,Canada,Birmingham,University,Stanford University,5. Semester,amine.benali133@school.edu,10.120896316191029,9,Bachelor's Degree
STU_000533,Leroy,Amina,M,23,France,Oujda,École Primaire,Pine Elementary,2ème AC,elias.schulz114@school.edu,19.82726667606378,7,Doctorado
STU_000664,Williams,Aicha,M,4,USA,Calgary,Gymnasium,École Mohammed V,2º Primaria,ines.petit679@edu,24.713318623079644,5,High School Diploma
STU_001639,García,María,F,22,Espagne,Zaragoza,Primaria,Instituto Giner de los Ríos,2º Bachillerato,lucas.simon371@school.edu,12.350207196318426,5,ESO
STU_001297,Pérez,Thomas,M,9,Espagne,Granada,Primaria,Universidad Complutense,S4,aicha.bennani875@school.edu,18.272283803364793,2,Baccalauréat
STU_000487,Garcia,Mia,M,7,USA,Edinburgh,Secondary School,Collège Al Ghazali,Grade 6,amelia.taylor335@edu,25.57846596510781,6,A-Level
STU_000056,Brown,Jack,M,8,UK,Liverpool,Middle School,Victoria Primary,Grade 6,emma.robert771@school.edu,21.96200809684784,10,PhD
STU_001148,Becker,Alejandro,M,10,Allemagne,Granada,Universität,King's Primary School,Klasse 9,aicha.sqalli373@school.edu,24.795716870045347,8,Abitur
STU_000141,Pérez,Lucía,F,12,Espagne,Zaragoza,Primaria,Instituto Lope de Vega,Grade 11,gabriel.dupont490@edu,11.962217738280804,9,ESO
STU_000227,Johnson,David,M,5,Canada,Seattle,Primary School,Eton College,Grade 4,ines.petit679@edu,25.39065669523673,0,High School Diploma
STU_001595,Johnson,Olivia,M,8,Canada,Los Angeles,Elementary School,McGill University,Grade 8,harry.evans981@school.edu,21.534750372661655,3,Bachelor's Degree
STU_000191,Schneider,Lina,F,18,Allemagne,Quebec City,Grundschule,Kant-Gymnasium,Klasse 12,oliver.evans130@school.edu,10.063799748095326,4,Abitur
STU_001618,Smith,Jack,M,8,UK,Quebec City,Secondary School,Pine Elementary,First Year,fatima.tazi601@edu,23.621724151085267,9,Master's
STU_001214,Roy,Mia,M,13,USA,Bilbao,Secondary School,Kennedy Middle School,Grade 4,poppy.williams229@school.edu,20.640145842029423,7,PhD
STU_001997,Taylor,Emily,M,8,Canada,Frankfurt,High School,UCL,Second Year,chloe.thomas799@school.edu,19.923094877549328,8,GCSE
STU_001647,Sqalli,Jacob,F,7,Maroc,Oxford,Lycée,Sorbonne Université,Master 1,amelia.johnson985@school.edu,9.4359963199607,5,Doctorat
STU_001321,Martin,Finn,M,10,France,Strasbourg,Collège,Université Mohammed V,Première,charlie.taylor988@school.edu,25.363526091799052,11,Licence
STU_001852,Evans,Jacob,M,8,Canada,Cambridge,Secondary School,Washington Elementary,Grade 5,ali.chakir389@school.edu,24.4790649697999,9,Bachelor's
STU_001234,Martin,Sanae,M,7,USA,Toulouse,Secondary School,Lycée Moulay Youssef,1º Bachillerato,lukas.becker359@school.edu,20.29961021714613,7,Bachelor
STU_000690,Jones,Emily,M,7,Canada,Cambridge,Secondary School,Cedar Elementary,Year 9,george.thomas268@school.edu,25.254207711995285,9,Master's
STU_001741,Schneider,Noah,M,13,Espagne,Bordeaux,Lycée,University of Alberta,Grade 10,sophia.macdonald803@school.edu,20.190015764697858,16,Doktor
STU_000510,Fischer,Ben,M,11,Maroc,Manchester,Gymnasium,Lycée Janson de Sailly,1ère AC,lucía.rodríguez818@school.edu,23.105956267052434,6,Bachelor's
STU_000494,Fassi,Louise,F,22,Maroc,Bristol,Université,Universität Hamburg,Year 7,ahmed.chakir163@school.edu,10.714849839164744,5,Licence
STU_001018,Bennani,Charlotte,M,7,Maroc,Berlin,École Primaire,TU Berlin,4º Primaria,sarah.petit61@school.edu,20.346769606037675,4,Master
STU_001708,Martinez,Isla,M,8,Espagne,Boston,Primaria,École Ibn Sina,Klasse 11,jonas.becker880@school.edu,25.52388582577902,0,Master
STU_000955,Johnson,Liam,M,9,USA,Miami,University,Westminster Primary,S3,hugo.martin974@school.edu,23.58808881477629,6,Master's Degree
STU_001696,Rodríguez,Mehdi,F,22,Espagne,Marseille,Universidad,Universidad de Barcelona,S3,mia.weber644@edu,12.398522732852728,0,Bachillerato
STU_000115,López,Emma,M,18,USA,Calgary,High School,Colegio Picasso,1º Bachillerato,ben.wagner213@school.edu,20.785945297345254,9,Master
STU_001719,Martinez,Liam,M,6,Canada,Boston,Universität,Maple Elementary,4º ESO,sofía.martínez808@edu,24.401892871632448,17,Máster
STU_001849,Garcia,Mehdi,M,3,USA,Edmonton,Secondary School,Vancouver High School,Graduate,mehdi.chakir581@school.edu,26.05300370110006,8,PhD
STU_000725,Schneider,Elias,M,8,Allemagne,Ottawa,Secondary School,Goethe Grundschule,Klasse 3,harry.davies986@school.edu,24.37516062351599,9,Master
STU_000067,Miller,Sarah,M,7,USA,Boston,Secondary School,University of Alberta,Year 1,mateo.martínez671@school.edu,22.592960991353173,15,Máster
STU_000624,Williams,Oliver,M,9,Canada,Winnipeg,Secondary School,King's Primary School,Graduate,noah.roy959@school.edu,18.902715166643397,2,Bachelor's Degree
STU_001917,Davies,Charlotte,M,5,USA,Winnipeg,High School,Cedar Elementary,Grade 9,amelia.miller503@school.edu,20.1713907064017,1,Bachelor's
STU_001968,Benali,Raphaël,M,8,UK,New York,Secondary School,Humboldt-Gymnasium,Klasse 1,sanae.tazi51@school.edu,20.958737840419502,9,High School Diploma
STU_001963,El Amrani,Omar,M,6,France,Bordeaux,Universität,Université Hassan II,S6,noah.smith646@school.edu,25.082403390964473,9,Master
STU_000840,Davies,Oliver,F,9,Canada,Boston,Secondary School,Pine Elementary,Year 8,clara.leroy140@school.edu,9.763776238090564,3,Doctorat
STU_000120,Benali,Lucía,M,8,Maroc,Strasbourg,École Primaire,Instituto Giner de los Ríos,Freshman,emily.taylor458@school.edu,24.171362289378187,12,Bachelor's Degree
STU_000617,Martínez,Jonas,F,20,Espagne,Valencia,Secundaria,École Ibn Sina,1º Curso,daniel.garcia935@school.edu,11.97711765442395,9,Bachillerato
STU_001139,Martin,Jules,M,7,Allemagne,Lyon,École Primaire,École Ibn Sina,6º Primaria,william.wilson987@school.edu,25.885060076032815,9,Master's Degree
STU_001659,Weber,Karim,M,10,France,Düsseldorf,Middle School,Westminster School,Sophomore,ahmed.chakir476@edu,20.2486135062816,5,Bachelor's
STU_000481,García,Raphaël,F,19,Espagne,Zaragoza,Universidad,McGill University,6ème année,james.garcia57@school.edu,12.352065691424514,8,ESO
STU_000471,Jones,Emily,M,9,UK,Seattle,Secondary School,Calgary High School,Grade 12,james.rodriguez718@school.edu,16.955861717965806,9,Master's
STU_000314,Martin,Mia,M,8,Espagne,Houston,Lycée,École Ibn Sina,Grade 5,jack.tremblay334@school.edu,18.258228135227466,6,PhD
STU_000185,Schneider,Daniel,M,14,Canada,Marrakech,Primary School,École Mohammed V,Year 5,lea.leroy678@school.edu,19.896401803569432,8,High School Diploma
STU_000644,Smith,Olivia,M,7,Allemagne,Paris,Elementary School,TU Berlin,Year 12,emilia.becker877@school.edu,21.005066831159844,8,Master
STU_000519,Schneider,Lucas,M,7,UK,Frankfurt,Universität,Universität Heidelberg,Klasse 1,lena.schulz973@school.edu,26.289751604722838,10,Baccalauréat
STU_001427,Schmidt,Jack,M,15,UK,Frankfurt,University,Colegio Goya,4ème année,julia.garcía550@school.edu,21.909320063367247,2,Master's Degree
STU_000941,Martin,Leon,M,8,Allemagne,Houston,Primary School,Westminster School,First Year,hugo.bernard934@school.edu,19.904161595788324,9,Master's Degree
STU_000709,Weber,Ava,F,9,Allemagne,Houston,Middle School,Université Mohammed V,5º Primaria,william.rodriguez136@school.edu,12.394299049563756,8,Bachelor's Degree
STU_000448,Sqalli,Sarah,M,17,Maroc,London,University,Lycée Henri IV,First Year,lucas.durand95@edu,20.6410750835484,5,Bachelor's Degree
STU_000599,Weber,María,F,22,Espagne,Sevilla,Universidad,Instituto Giner de los Ríos,1º Curso,nour.benali755@edu,9.367596270606754,5,Bachillerato
STU_000881,Leroy,Marie,M,6,France,Casablanca,Université,Lycée Descartes,Grade 7,nour.elamrani708@edu,19.22174738558696,9,Baccalauréat
STU_001086,Martinez,Isabella,M,4,Allemagne,Quebec City,Elementary School,University of Oxford,Grade 10,jessica.evans182@school.edu,22.433770925529608,10,A-Level
STU_000756,Johnson,Louis,M,15,USA,Houston,Universität,LSE,Première,oscar.smith67@edu,18.461557632899826,3,Abitur
STU_001057,Smith,Ikram,M,6,France,Oxford,Lycée,Eton College,2ème AC,hugo.dupont199@school.edu,18.210246638055096,8,Baccalauréat
STU_000390,Schmidt,Chloé,M,9,Maroc,Strasbourg,Lycée,Einstein Grundschule,Licence 2,noah.macdonald184@school.edu,17.538572785377838,9,Master
STU_000445,Chakir,John,M,9,Allemagne,Lyon,Secondary School,Schiller Grundschule,First Year,john.garcia449@school.edu,25.0174637795159,7,Baccalauréat
STU_001573,Smith,Emilia,F,23,Espagne,Sevilla,Secundaria,Universidad de Salamanca,1º ESO,william.smith435@school.edu,9.296379832399223,9,Máster
STU_001690,Johnson,William,M,12,Espagne,Málaga,Primaria,Universidad Complutense,1º Bachillerato,maría.garcía237@edu,25.414911694467794,5,ESO
STU_000487,Garcia,Camille,F,10,Maroc,Oujda,Grundschule,Cambridge High School,4º Primaria,james.smith710@edu,11.881762062972626,9,Master
STU_000712,Benjelloun,Lea,M,12,France,Bristol,Lycée,MIT,Klasse 4,mia.roy199@school.edu,24.953412463204174,5,Brevet
STU_000349,Petit,Harry,F,5,France,London,Universidad,Université Cadi Ayyad,Doctorat,william.williams678@school.edu,12.576755714539294,5,High School Diploma
STU_000111,López,Lucía,F,23,Espagne,Marseille,Secundaria,Universidad Complutense,3º Primaria,mathis.thomas930@school.edu,11.889816331661681,4,Licence
STU_000798,Benjelloun,Oliver,M,6,USA,Vancouver,University,Collège Al Khawarizmi,Klasse 1,mathis.dupont845@school.edu,25.258216581246558,9,High School Diploma
STU_001471,Chakir,Ethan,M,9,Maroc,Marseille,Université,MIT,Grade 10,isabella.roy408@edu,20.14345864457607,5,Doctorado
STU_001020,Schulz,Noah,M,11,France,Düsseldorf,High School,Oxford High School,2ème AC,julia.martín339@edu,17.625775639117634,13,ESO
STU_001069,Rodríguez,Daniela,F,22,Espagne,Zaragoza,Universidad,Instituto Giner de los Ríos,1ère AC,lea.leroy678@school.edu,9.209108802895873,12,Grado
STU_000384,Wilson,Nour,M,9,France,Marrakech,High School,Oxford High School,Grade 11,hugo.thomas478@edu,23.952207543754852,7,Master
STU_000176,Pérez,Lea,F,19,Espagne,Málaga,Primaria,Colegio Goya,3º Curso,emma.durand799@school.edu,10.609770830232762,8,Grado
STU_000914,Gómez,Pablo,M,4,Espagne,Paris,Primaria,Instituto Lope de Vega,4º Curso,álvaro.perez322@school.edu,20.950586506825786,1,Doctorado
STU_000182,Alaoui,Sanae,M,9,Maroc,Casablanca,Collège,Instituto Ramón y Cajal,2º ESO,jack.davies46@school.edu,19.584872274513664,4,Doctorat
STU_000440,Martínez,Sofía,F,22,Espagne,Valencia,Universidad,Kant-Gymnasium,2º Curso,raphaël.petit82@school.edu,12.732515003001252,5,Doctorado
STU_001298,Bennani,Mathis,F,6,USA,San Francisco,Secundaria,Université Paris-Saclay,Grade 11,daniel.miller417@school.edu,12.447556798143989,10,Bachelor
STU_000047,Hoffmann,Nour,F,8,Allemagne,München,Grundschule,Goethe-Gymnasium,3. Semester,amelia.smith666@edu,8.840525882492742,0,Doktor
STU_001285,Simon,Paula,M,14,France,Düsseldorf,Lycée,LSE,Grade 12,william.roy135@edu,19.778973093446062,2,High School Diploma
STU_000602,Pérez,María,F,22,Espagne,Málaga,Primaria,Instituto Giner de los Ríos,3º Primaria,ahmed.benali114@school.edu,9.521593394162625,9,ESO
STU_000568,Pérez,Emily,F,8,Canada,Toronto,Secundaria,Schiller Grundschule,Grade 4,lena.fischer842@school.edu,10.796122028127408,7,Master's
STU_000260,Garcia,Noah,M,11,Maroc,Agadir,Primaria,Universität Hamburg,Klasse 8,amelia.evans358@school.edu,16.279508079733123,6,Baccalauréat
STU_001233,Johnson,Charlie,F,14,Canada,San Francisco,Elementary School,Jefferson Elementary,Master 2,mateo.fernández925@edu,12.183446475588198,8,Master's
STU_000739,Martínez,Ava,M,15,UK,Edmonton,Lycée,École Pasteur,First Year,william.rodriguez465@school.edu,16.555191687542006,5,Master's Degree
STU_000462,Thomas,Emily,M,8,USA,Birmingham,Collège,University of Oxford,Year 8,maría.perez688@school.edu,21.4864773598894,1,Bachelor's Degree
STU_001033,Brown,Lily,M,8,Canada,Edinburgh,Elementary School,East High School,Year 8,marwa.benjelloun201@school.edu,20.27302557294513,4,Bachelor's
STU_000378,Dupont,Olivia,M,13,Canada,Barcelona,Elementary School,Eton College,Première,thomas.evans665@school.edu,20.320462744553662,5,Bachelor's
STU_000855,Sqalli,Harry,M,12,Canada,Seattle,Universität,Colegio Velázquez,Graduate,matthew.johnson571@school.edu,22.04689913391202,9,Bachelor
STU_001451,García,Martina,F,13,Espagne,Madrid,Secundaria,Lycée Moulay Youssef,2º Curso,emma.becker765@edu,9.150082654023445,8,Máster
STU_000201,Taylor,Lucía,M,8,Canada,Fès,Secondary School,Collège Averroès,Year 10,ali.alaoui160@school.edu,19.667185489754615,8,Master's
STU_000172,Moreau,Amine,F,10,Espagne,Agadir,Secondary School,McGill University,3º Primaria,benjamin.smith243@edu,13.10831075501715,9,Doctorado
STU_000243,Garcia,Mia,M,21,France,Berlin,École Primaire,Colegio Velázquez,3º Primaria,lukas.wagner155@school.edu,20.70867392496876,5,Bachelor
STU_001961,Taylor,Elias,F,10,USA,Oxford,Middle School,Montreal High School,Doctorat,matthew.brown304@school.edu,8.868126564459704,18,A-Level
STU_001067,Martín,Lucas,M,13,France,Seattle,École Primaire,Université Mohammed V,CM1,valeria.garcía665@school.edu,25.082525007230767,16,ESO
STU_001201,Chakir,Chloe,M,6,France,Oujda,Université,Université Mohammed V,First Year,mohamed.benjelloun837@school.edu,15.354213669428873,4,Baccalauréat
STU_001715,MacDonald,Mia,M,8,Maroc,Vancouver,University,Eton College,Postgraduate,lea.becker647@school.edu,21.92662827692329,9,Bachelor's Degree
STU_001830,Williams,Emily,F,9,Maroc,Los Angeles,Lycée,Universität Heidelberg,Grade 12,lucas.johnson430@edu,10.380360205770858,9,Master's
STU_001785,González,Emilia,F,13,Allemagne,Bilbao,Gymnasium,Goethe-Gymnasium,Klasse 5,lena.schulz665@school.edu,9.655419391937281,6,Abitur
STU_001778,Müller,Youssef,M,11,Canada,Leipzig,École Primaire,Lycée Moulay Youssef,6ème,sanae.fassi548@school.edu,20.27865807962133,4,Master
