nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
El Amrani,Fatima,m,2021-07-10,Option C,Espagnole,Montreal,Portugal,84.0
Johnson,Marwa,f,2021-06-20,Option C,Américaine,Rome,Australie,23.25
Othmani,Christopher,f,2023-02-17,Option B,Espagnole,Kenitra,Australie,21.0
Durand,Louis,f,2021-07-21,Option C,Japonaise,Tanger,Maroc,26.25
Ibrahim,Pierre,m,2021-02-09,Option C,Espagnole,Tanger,Japon,61.5
Wilson,Sophie,f,2021-12-04,Option C,Canadienne,Tokyo,Belgique,45.0
Smith,Laila,m,2020-10-04,Option B,Allemande,Berlin,Portugal,42.0
Othmani,Hugo,f,2020-02-06,Option B,Espagnole,Bruxelles,Chine,20.25
Jones,Jennifer,m,2021-04-12,Option B,Canadienne,Tanger,Égypte,58.5
Ibrahim,Élodie,m,2022-05-30,Option C,Canadienne,Genève,Espagne,75.0
Khaled,Jennifer,m,2022-07-26,Option C,Canadienne,Madrid,Belgique,87.0
Dubois,Joseph,f,2023-02-16,Option A,Française,Marseille,Espagne,36.0
Wilson,Omar,m,2020-01-15,Option A,Marocaine,Kenitra,Australie,49.5
Dubois,Mehdi,m,2023-08-18,Option B,Américaine,Kenitra,Allemagne,48.0
Benali,Antoine,m,2020-07-29,Option B,Américaine,Toulouse,Mexique,43.5
Jones,Karim,f,2020-04-16,Option C,Marocaine,Paris,Brésil,47.25
Rodriguez,Jessica,m,2022-12-29,Option B,Américaine,Lisbonne,Espagne,94.5
El Haddad,Christopher,f,2022-11-11,Option C,Espagnole,Rome,Mexique,39.75
El Amrani,Laila,f,2020-12-14,Option A,Marocaine,Tanger,Égypte,49.5
Jones,Karen,m,2021-11-20,Option C,Allemande,Genève,Allemagne,63.0
El Amrani,Ali,m,2022-11-18,Option B,Française,Montreal,UK,85.5
Mahmoud,Mehdi,m,2022-11-22,Option B,Française,Rabat,Australie,91.5
Jones,Léa,f,2020-12-08,Option A,Marocaine,Tanger,Égypte,46.5
Khaled,Karim,m,2020-07-28,Option C,Espagnole,Tétouan,Tunisie,42.0
Jones,Susan,m,2020-12-06,Option C,Française,Casablanca,Espagne,75.0
Laurent,Julien,f,2023-04-15,Option C,Canadienne,Toulouse,Tunisie,14.25
Williams,Karim,f,2021-12-04,Option B,Marocaine,Lisbonne,Australie,19.5
Dubois,Julie,f,2021-09-22,Option A,Espagnole,Lisbonne,Japon,30.0
Martin,Marie,m,2022-06-04,Option B,Canadienne,Madrid,UK,43.5
Adel,Pierre,m,2020-02-18,Option B,Américaine,Fès,France,46.5
Othmani,Mehdi,f,2022-11-03,Option C,Française,Rabat,Brésil,30.0
Laurent,Luc,f,2020-09-17,Option B,Canadienne,Rome,Espagne,26.25
Smith,Claire,f,2023-04-30,Option A,Allemande,Oujda,Australie,25.5
Robert,Élodie,f,2022-11-23,Option A,Américaine,Bordeaux,Égypte,28.5
El Idrissi,Fatima,f,2020-02-16,Option B,Canadienne,Kenitra,Espagne,36.0
Smith,Nicolas,f,2023-04-17,Option C,Canadienne,Lyon,Australie,28.5
Wilson,Marc,f,2023-07-01,Option C,Marocaine,Madrid,France,30.75
El Idrissi,Mary,f,2023-08-12,Option B,Canadienne,Rome,Espagne,24.0
Hassan,Marie,f,2023-03-23,Option B,Espagnole,Montreal,Australie,33.0
Bernard,Pierre,m,2021-02-02,Option B,Espagnole,Rabat,France,58.5
Richard,James,f,2022-11-20,Option C,Canadienne,Paris,Espagne,19.5
Williams,Ikram,f,2020-11-08,Option C,Marocaine,Paris,Maroc,16.5
Durand,Barbara,f,2020-08-31,Option A,Marocaine,Tanger,Mexique,46.5
Lahlou,Claire,f,2020-03-01,Option B,Espagnole,Rome,Allemagne,22.5
Dupont,Nicolas,m,2020-10-31,Option B,Allemande,Fès,Allemagne,75.0
Rodriguez,Barbara,f,2021-08-19,Option C,Française,Genève,Chine,45.0
Petit,Laila,f,2022-06-26,Option C,Marocaine,Fès,Japon,33.0
Fathy,Thomas,f,2022-06-13,Option A,Française,Casablanca,Brésil,18.0
Jones,Marwa,f,2020-01-07,Option C,Française,Lisbonne,UK,25.5
Fathy,Joseph,f,2020-11-25,Option C,Américaine,Rabat,Inde,15.75
Jones,Antoine,f,2023-12-05,Option C,Canadienne,Paris,Chine,16.5
Laurent,Jean,m,2022-08-07,Option B,Française,Kenitra,Espagne,90.0
Mouline,Hugo,m,2023-02-20,Option C,Espagnole,Marseille,Brésil,31.5
Petit,Jennifer,f,2022-07-28,Option B,Japonaise,Lisbonne,Belgique,41.25
Rodriguez,Sarah,f,2021-12-14,Option B,Japonaise,Bordeaux,Suisse,18.75
Richard,Hassan,f,2022-09-15,Option A,Française,Marseille,Chine,33.0
Dupont,Léa,m,2021-09-30,Option C,Marocaine,New York,UK,39.0
Williams,Antoine,m,2020-11-23,Option C,Marocaine,Toulouse,UK,73.5
Mohamed,Marwa,f,2021-06-21,Option B,Canadienne,Lyon,Japon,24.0
Benali,Mehdi,f,2020-03-18,Option C,Marocaine,Toulouse,France,25.5
Martin,Omar,f,2020-11-29,Option A,Marocaine,Lyon,UK,45.75
Dupont,Antoine,m,2023-07-29,Option B,Canadienne,Agadir,UK,85.5
Rodriguez,Christopher,f,2023-02-05,Option C,Française,Rabat,Tunisie,45.75
Dupont,Joseph,m,2023-06-17,Option A,Française,Paris,Chine,43.5
Jones,John,f,2020-05-16,Option B,Française,Kenitra,Inde,24.75
Garcia,Léa,f,2021-10-03,Option C,Allemande,Marseille,Japon,37.5
Durand,John,f,2020-06-21,Option A,Marocaine,Fès,Belgique,23.25
Othmani,Rachid,f,2021-07-04,Option B,Française,Oujda,USA,20.25
Miller,Barbara,f,2020-08-26,Option C,Canadienne,Kenitra,Australie,36.75
Davis,Julien,f,2023-09-19,Option C,Canadienne,Kenitra,Espagne,21.75
El Amrani,Jennifer,m,2022-08-16,Option B,Américaine,Tanger,Égypte,78.0
Wilson,Marie,f,2023-07-22,Option C,Française,Tokyo,Portugal,28.5
Johnson,Zineb,m,2022-02-27,Option B,Canadienne,Madrid,Belgique,27.0
Jones,Barbara,f,2023-02-26,Option C,Espagnole,Tanger,Espagne,33.75
Bernard,Patricia,m,2020-11-14,Option B,Française,Kenitra,Brésil,94.5
Petit,Amina,m,2022-04-15,Option B,Marocaine,Madrid,UK,55.5
Williams,David,m,2023-08-03,Option A,Japonaise,Rabat,Australie,82.5
Rodriguez,Joseph,f,2021-05-08,Option C,Japonaise,Casablanca,Italie,24.75
Mahmoud,Jessica,m,2020-07-17,Option B,Française,Rabat,Australie,90.0
Jones,Hugo,f,2023-02-05,Option B,Canadienne,Kenitra,Japon,45.75
Smith,Emma,m,2020-02-23,Option B,Américaine,Kenitra,Brésil,58.5
Chentouf,Youssef,f,2022-04-02,Option C,Française,Madrid,Canada,28.5
Davis,Louis,m,2021-02-11,Option B,Marocaine,Londres,Tunisie,88.5
Bernard,Barbara,m,2022-07-31,Option B,Canadienne,Lyon,Brésil,52.5
Jones,Nour,m,2023-01-09,Option C,Canadienne,New York,Australie,33.0
Rodriguez,Salma,f,2023-06-27,Option C,Marocaine,Marseille,Japon,24.0
Miller,Nour,f,2021-09-20,Option B,Marocaine,Paris,Japon,37.5
Bernard,Fatima,m,2023-03-01,Option C,Marocaine,Montreal,Australie,45.0
Miller,Julien,f,2023-12-03,Option A,Marocaine,Kenitra,Brésil,45.0
Essadiq,Hugo,f,2021-01-08,Option A,Marocaine,Agadir,UK,39.0
Dubois,Zineb,f,2022-01-10,Option C,Française,Lyon,Brésil,17.25
Richard,Louis,f,2020-10-02,Option B,Marocaine,Bruxelles,UK,31.5
Williams,Camille,f,2023-05-20,Option C,Marocaine,Fès,Allemagne,28.5
Johnson,Sarah,f,2023-12-06,Option B,Allemande,Berlin,Brésil,45.75
Hassan,Mary,m,2023-11-02,Option B,Canadienne,Lyon,Brésil,91.5
Miller,Susan,f,2021-12-01,Option C,Marocaine,Fès,Belgique,45.0
Benali,Sophie,m,2021-02-03,Option C,Française,Bruxelles,Japon,39.0
Smith,James,m,2022-06-15,Option A,Française,Rabat,Allemagne,67.5
Fathy,Ali,m,2021-02-18,Option C,Japonaise,Montreal,UK,36.0
Mouline,Jean,m,2020-08-22,Option C,Française,Casablanca,USA,85.5
Davis,Marie,m,2021-12-10,Option C,Française,Rabat,UK,49.5
Williams,Christopher,m,2022-06-21,Option C,Japonaise,New York,Canada,94.5
Johnson,Ali,f,2020-09-01,Option C,Marocaine,Tokyo,Brésil,26.25
Williams,Susan,m,2020-12-20,Option B,Américaine,Agadir,Australie,93.0
Durand,John,f,2020-12-21,Option B,Française,Rabat,Tunisie,21.0
Johnson,Claire,m,2020-05-12,Option C,Canadienne,Lisbonne,Égypte,70.5
Jones,Thomas,m,2020-07-25,Option C,Française,Lyon,Brésil,72.0
Dubois,Camille,f,2023-10-17,Option B,Espagnole,Marrakech,Japon,43.5
Smith,Thomas,m,2020-05-25,Option A,Canadienne,Kenitra,Argentine,55.5
Jones,Michael,m,2021-05-19,Option C,Marocaine,Tokyo,UK,49.5
Brown,Hugo,f,2020-05-04,Option A,Française,Kenitra,Belgique,29.25
Williams,Linda,f,2020-01-30,Option B,Espagnole,Rabat,France,20.25
Rodriguez,Samir,f,2020-06-09,Option B,Espagnole,Agadir,Allemagne,18.0
Petit,Pierre,m,2021-12-28,Option A,Française,Madrid,Argentine,49.5
Petit,Mehdi,m,2021-01-10,Option C,Marocaine,Agadir,Chine,39.0
Richard,Michael,m,2020-02-03,Option B,Américaine,Lisbonne,USA,45.0
Martin,Fatima,f,2020-03-22,Option C,Japonaise,Oujda,Australie,45.0
Essadiq,Laila,f,2023-05-18,Option A,Française,Bruxelles,Italie,40.5
Smith,Élodie,f,2021-03-27,Option C,Allemande,Meknès,Allemagne,45.75
Robert,Ali,m,2022-02-18,Option C,Canadienne,Kenitra,Argentine,48.0
Garcia,Ali,f,2022-01-13,Option C,Américaine,Kenitra,Inde,45.0
Moreau,Karim,m,2021-04-03,Option B,Canadienne,Genève,Belgique,39.0
Richard,Hassan,f,2022-11-06,Option C,Espagnole,Montreal,Italie,39.0
Mahmoud,Sophie,m,2022-10-10,Option B,Américaine,Tanger,France,88.5
El Idrissi,John,f,2022-06-17,Option A,Marocaine,Marrakech,Tunisie,32.25
Richard,Ali,m,2023-12-19,Option C,Allemande,Montreal,Mexique,36.0
Jones,Salma,f,2021-11-20,Option C,Marocaine,Casablanca,Espagne,23.25
Essadiq,Karim,f,2020-11-08,Option B,Française,Kenitra,Espagne,19.5
Johnson,Nour,m,2022-06-25,Option C,Japonaise,Rabat,Égypte,37.5
Brown,Aicha,f,2020-02-14,Option C,Allemande,Madrid,Allemagne,44.25
El Amrani,Michael,f,2022-10-16,Option B,Espagnole,Agadir,Belgique,32.25
El Amrani,Ikram,m,2020-02-19,Option A,Française,Genève,USA,51.0
Davis,Ikram,f,2021-12-15,Option C,Marocaine,Rabat,UK,45.0
Moreau,Zineb,m,2020-09-07,Option B,Française,Bordeaux,Brésil,76.5
Martin,Antoine,m,2022-09-02,Option C,Canadienne,Tétouan,UK,34.5
Bernard,Marie,m,2020-01-25,Option C,Française,Tanger,Maroc,42.0
Bernard,Hugo,f,2022-06-13,Option B,Marocaine,Kenitra,Japon,27.0
El Idrissi,Aicha,f,2020-06-13,Option B,Canadienne,Rabat,USA,18.0
Petit,Barbara,m,2021-02-02,Option B,Américaine,Rabat,Suisse,96.0
Brown,Karen,f,2022-03-11,Option B,Française,Bordeaux,Mexique,35.25
Robert,Claire,m,2021-05-31,Option C,Marocaine,New York,UK,63.0
Laurent,Ali,f,2022-10-08,Option C,Américaine,Agadir,Inde,45.75
Smith,Amina,f,2023-01-09,Option B,Marocaine,Bordeaux,Portugal,25.5
Smith,Jessica,f,2020-09-10,Option B,Américaine,Bruxelles,Japon,36.0
Laurent,Pierre,m,2023-11-30,Option B,Marocaine,Londres,Espagne,88.5
Lahlou,Louis,m,2021-01-26,Option B,Espagnole,Rabat,Japon,48.0
Martin,Karim,f,2022-11-09,Option C,Marocaine,Oujda,Allemagne,15.75
Williams,Barbara,f,2021-06-25,Option A,Japonaise,Madrid,Canada,30.75
Miller,William,m,2021-11-05,Option C,Américaine,Bruxelles,UK,79.5
Williams,Ikram,m,2020-01-16,Option B,Canadienne,Genève,Brésil,91.5
El Haddad,Laila,m,2023-08-15,Option B,Canadienne,Kenitra,Canada,40.5
El Amrani,Jean,m,2020-08-31,Option A,Espagnole,Agadir,UK,76.5
Bernard,Rachid,m,2020-03-21,Option C,Japonaise,Rabat,Inde,94.5
El Amrani,Youssef,m,2022-11-13,Option B,Japonaise,Madrid,Égypte,51.0
Laurent,Joseph,f,2021-02-18,Option C,Canadienne,Lyon,Portugal,21.75
Ibrahim,Antoine,f,2021-12-04,Option C,Allemande,Marseille,Belgique,29.25
Rodriguez,Camille,f,2023-08-07,Option B,Japonaise,Londres,Allemagne,25.5
Durand,Julie,f,2020-09-24,Option B,Française,Montreal,Brésil,30.75
Johnson,Thomas,m,2021-10-26,Option C,Marocaine,Madrid,Allemagne,75.0
Dupont,Patricia,f,2023-07-26,Option B,Japonaise,Berlin,UK,22.5
Dubois,Julie,f,2023-03-27,Option C,Marocaine,Bordeaux,Japon,31.5
Richard,Susan,m,2023-03-11,Option B,Japonaise,Lyon,Égypte,85.5
Fathy,Jennifer,m,2020-08-20,Option C,Canadienne,Meknès,Canada,79.5
Richard,Amina,f,2022-02-28,Option B,Canadienne,Casablanca,Espagne,43.5
El Idrissi,Zineb,f,2022-05-05,Option A,Marocaine,New York,Égypte,45.75
Dupont,Luc,f,2021-07-09,Option C,Canadienne,Lisbonne,Australie,34.5
Laurent,Ahmed,f,2021-03-13,Option C,Marocaine,Genève,Japon,24.0
Robert,Linda,f,2022-12-11,Option A,Allemande,Paris,Allemagne,15.0
Smith,Youssef,f,2020-05-21,Option B,Française,Bruxelles,Mexique,19.5
Robert,Marc,f,2021-06-10,Option C,Marocaine,Tanger,Égypte,45.0
El Amrani,Michael,m,2023-09-27,Option B,Canadienne,Montreal,USA,64.5
Miller,Julien,m,2023-04-23,Option C,Japonaise,Casablanca,Maroc,51.0
Hassan,Mary,m,2023-04-07,Option C,Marocaine,Rome,Espagne,31.5
Lahlou,Patricia,f,2023-06-16,Option B,Française,Kenitra,UK,29.25
Laurent,Susan,m,2021-10-23,Option A,Allemande,Marseille,USA,42.0
Brown,Jessica,f,2023-10-26,Option A,Française,Montreal,UK,23.25
Richard,Youssef,f,2023-08-10,Option B,Française,Montreal,UK,32.25
Lahlou,Julien,m,2021-09-02,Option B,Canadienne,Lyon,Portugal,88.5
Dupont,David,m,2023-03-19,Option B,Japonaise,Montreal,Brésil,79.5
Smith,Mehdi,m,2020-02-26,Option B,Américaine,Toulouse,Australie,67.5
Khaled,Laila,m,2023-04-19,Option C,Française,Rabat,Brésil,43.5
Rodriguez,Julie,f,2023-12-17,Option B,Française,Madrid,Australie,27.75
Jones,Ahmed,m,2023-08-24,Option C,Marocaine,Rabat,UK,37.5
Essadiq,Zineb,m,2022-12-15,Option C,Française,Tétouan,USA,48.0
Durand,Hassan,m,2022-02-28,Option C,Canadienne,Kenitra,Australie,96.0
Bernard,Karen,m,2022-10-25,Option B,Espagnole,New York,Australie,51.0
Richard,Marwa,f,2020-10-17,Option A,Française,Toulouse,UK,24.75
Garcia,Sanae,m,2021-03-15,Option C,Française,Paris,Belgique,72.0
Chentouf,Louis,m,2023-12-27,Option C,Japonaise,Oujda,Belgique,88.5
Martin,John,m,2023-03-17,Option A,Américaine,Montreal,Inde,39.0
El Amrani,Emma,m,2021-07-31,Option B,Américaine,Kenitra,Espagne,87.0
Martin,Antoine,f,2022-06-18,Option C,Allemande,Marseille,Égypte,31.5
Durand,James,f,2020-09-24,Option C,Française,Oujda,Belgique,40.5
Rodriguez,Linda,m,2021-01-16,Option C,Japonaise,Madrid,USA,58.5
Laurent,Julien,m,2022-07-08,Option C,Française,Marrakech,Suisse,46.5
Adel,Omar,f,2020-12-31,Option C,Canadienne,Kenitra,Belgique,26.25
El Amrani,Susan,f,2022-07-03,Option B,Marocaine,Tokyo,Égypte,17.25
Williams,Nicolas,m,2021-07-27,Option B,Française,Paris,UK,31.5
Ibrahim,Susan,m,2021-10-23,Option C,Japonaise,Meknès,Inde,45.0
Dupont,Léa,f,2023-11-21,Option A,Japonaise,Marseille,Chine,39.75
Khaled,John,m,2022-12-05,Option B,Américaine,Bruxelles,Espagne,43.5
Petit,Hugo,f,2021-06-24,Option C,Allemande,Agadir,UK,45.75
Adel,Thomas,m,2022-11-29,Option A,Canadienne,Agadir,Maroc,46.5
Richard,Élodie,m,2020-10-23,Option C,Française,Genève,Inde,67.5
Davis,John,f,2020-07-18,Option C,Américaine,Casablanca,UK,20.25
Wilson,Marc,m,2021-11-27,Option C,Marocaine,Kenitra,Espagne,51.0
Robert,Mohamed,m,2020-08-19,Option C,Américaine,Bordeaux,Égypte,84.0
Chentouf,William,f,2020-12-30,Option C,Française,Rabat,Brésil,18.75
Ibrahim,Omar,m,2022-07-22,Option C,Espagnole,Kenitra,Espagne,48.0
El Amrani,David,m,2021-01-02,Option C,Canadienne,Toulouse,Brésil,31.5
Durand,Susan,m,2021-11-23,Option C,Marocaine,Rabat,Inde,87.0
Bernard,Ahmed,f,2021-03-29,Option C,Marocaine,Tokyo,Suisse,23.25
Adel,David,f,2020-11-06,Option B,Canadienne,Kenitra,France,25.5
Othmani,Salma,f,2020-07-16,Option C,Canadienne,Madrid,Japon,17.25
Garcia,Thomas,f,2021-11-27,Option B,Canadienne,Marrakech,Belgique,29.25
Wilson,Christopher,m,2020-01-19,Option B,Française,Berlin,Chine,51.0
Moreau,Patricia,m,2023-02-07,Option B,Canadienne,Casablanca,UK,39.0
Petit,Jennifer,m,2023-11-20,Option B,Française,Oujda,USA,49.5
Martin,Claire,f,2023-03-03,Option C,Allemande,Marseille,Brésil,36.0
Brown,Thomas,m,2022-11-03,Option C,Française,Oujda,Belgique,42.0
Robert,Mehdi,f,2023-11-18,Option A,Japonaise,Marseille,Chine,30.75
Khaled,James,m,2020-08-18,Option B,Canadienne,Fès,Égypte,63.0
Dubois,Camille,f,2022-04-18,Option B,Espagnole,Tétouan,Brésil,45.75
Williams,Michael,m,2022-12-07,Option C,Canadienne,Fès,UK,69.0
Rodriguez,Salma,f,2022-11-23,Option A,Française,Paris,Belgique,24.0
Richard,Michael,f,2022-06-20,Option B,Espagnole,Bordeaux,Italie,26.25
Laurent,Emma,f,2022-01-26,Option C,Marocaine,Kenitra,France,42.0
Fathy,Antoine,m,2020-02-03,Option C,Japonaise,Rabat,UK,66.0
Essadiq,Nicolas,f,2020-06-29,Option A,Canadienne,Madrid,Australie,33.0
El Amrani,Ikram,m,2021-04-02,Option A,Japonaise,Kenitra,Argentine,34.5
Williams,Mathieu,m,2023-03-04,Option B,Américaine,Madrid,UK,33.0
Williams,Marc,m,2021-10-09,Option C,Marocaine,Madrid,Égypte,54.0
Mahmoud,James,m,2022-12-15,Option C,Américaine,Agadir,Inde,76.5
Richard,John,m,2020-11-18,Option C,Japonaise,Bruxelles,Égypte,31.5
Smith,David,f,2022-08-19,Option B,Américaine,Londres,Chine,21.75
Johnson,Youssef,f,2020-05-06,Option C,Américaine,Madrid,France,21.0
Dubois,Karim,f,2020-07-01,Option A,Canadienne,Tokyo,Japon,36.0
Miller,Léa,m,2023-05-04,Option B,Japonaise,Madrid,Canada,90.0
Essadiq,Marc,m,2023-10-10,Option C,Japonaise,Lyon,Brésil,63.0
Dubois,Jessica,f,2022-11-05,Option C,Espagnole,Oujda,Portugal,36.75
Hassan,Rachid,m,2022-02-02,Option C,Marocaine,Londres,Brésil,87.0
Mohamed,Emma,f,2021-01-27,Option C,Canadienne,Bruxelles,Inde,36.0
Garcia,Robert,m,2022-05-01,Option C,Canadienne,Montreal,Brésil,88.5
Smith,Linda,f,2023-11-14,Option B,Espagnole,Madrid,Japon,34.5
Garcia,Julien,m,2022-12-12,Option B,Française,Rabat,Suisse,54.0
Martin,Pierre,m,2022-08-09,Option C,Américaine,Lisbonne,UK,96.0
Miller,Mary,m,2021-07-02,Option C,Marocaine,Tanger,UK,36.0
Dubois,Mohamed,m,2022-10-16,Option C,Marocaine,Kenitra,Argentine,31.5
Dubois,Emma,f,2022-06-12,Option C,Espagnole,Fès,Japon,23.25
El Amrani,Luc,m,2021-07-03,Option C,Française,Lisbonne,Japon,91.5
Fathy,Salma,m,2022-09-26,Option C,Japonaise,Tanger,Brésil,91.5
Rodriguez,Pierre,f,2022-02-16,Option A,Française,Tanger,Canada,33.75
Dubois,Marwa,f,2021-07-30,Option C,Canadienne,Madrid,Égypte,15.0
Ibrahim,Hugo,m,2023-02-24,Option B,Canadienne,Rabat,Allemagne,57.0
Richard,Mary,m,2021-01-22,Option B,Japonaise,Rabat,Espagne,67.5
Laurent,Louis,m,2020-01-31,Option C,Japonaise,Berlin,Japon,61.5
Smith,Joseph,f,2022-11-07,Option C,Canadienne,New York,Japon,33.75
Jones,Julien,m,2021-08-26,Option C,Canadienne,Fès,Maroc,45.0
El Amrani,David,m,2021-03-25,Option B,Américaine,Rabat,Allemagne,37.5
Essadiq,Sarah,f,2023-08-08,Option A,Française,Marseille,USA,19.5
Laurent,Thomas,f,2023-02-02,Option A,Espagnole,Rabat,Tunisie,45.0
El Amrani,Rachid,f,2022-01-18,Option C,Française,Rabat,Australie,24.75
Smith,Michael,m,2021-05-01,Option B,Japonaise,Kenitra,Allemagne,43.5
Garcia,Antoine,m,2021-03-04,Option B,Américaine,Marrakech,UK,88.5
Durand,Louis,f,2023-07-06,Option A,Canadienne,Berlin,USA,36.0
Martin,Marie,m,2021-10-04,Option A,Japonaise,Toulouse,Brésil,97.5
Bernard,Claire,m,2020-07-25,Option C,Japonaise,Tétouan,UK,69.0
Dupont,Sophie,f,2022-07-10,Option B,Marocaine,Rome,Tunisie,36.75
El Haddad,Sophie,f,2020-07-15,Option C,Américaine,Lisbonne,Italie,25.5
Ibrahim,Marc,f,2021-12-03,Option C,Française,Lyon,Brésil,36.0
Garcia,Jean,f,2021-09-11,Option C,Française,New York,Italie,44.25
Hassan,Hassan,f,2023-07-09,Option B,Canadienne,Paris,Espagne,23.25
Laurent,David,m,2022-06-04,Option B,Américaine,Kenitra,USA,70.5
Laurent,Marie,m,2021-11-14,Option B,Française,Montreal,Suisse,75.0
Richard,Jessica,f,2023-11-01,Option A,Française,Casablanca,USA,45.0
Moreau,Linda,m,2022-04-02,Option B,Française,Bordeaux,Tunisie,72.0
Durand,Omar,f,2022-08-31,Option B,Canadienne,Londres,Maroc,49.5
Miller,Antoine,m,2020-06-19,Option C,Française,Agadir,Allemagne,87.0
Jones,Susan,f,2023-10-14,Option A,Marocaine,Tanger,Allemagne,25.5
Garcia,John,m,2020-08-17,Option B,Japonaise,Oujda,Japon,63.0
Durand,Marie,f,2021-09-01,Option B,Marocaine,Rabat,Allemagne,18.75
Davis,Antoine,f,2023-05-03,Option C,Française,Bruxelles,UK,24.0
Jones,Mathieu,m,2022-10-06,Option C,Marocaine,Genève,Belgique,93.0
Miller,Hugo,m,2022-12-15,Option C,Française,Paris,Japon,31.5
Dupont,Emma,f,2021-05-20,Option A,Espagnole,Londres,Argentine,35.25
Petit,Susan,f,2021-09-20,Option C,Allemande,Tanger,Allemagne,22.5
El Amrani,Claire,f,2021-05-30,Option B,Canadienne,Rabat,Allemagne,24.75
Smith,Rachid,m,2023-07-21,Option B,Française,Montreal,Australie,70.5
Jones,Susan,m,2022-10-06,Option C,Française,Genève,Égypte,39.0
Jones,Sophie,m,2023-08-30,Option C,Française,Kenitra,France,60.0
El Amrani,Ali,m,2022-06-02,Option B,Française,Rabat,USA,52.5
