id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_001981,Smith,Ava,m,5,Canada,Houston,Primaria,Westminster School,Grade 6,laila.benali235@school.edu,19.444896065584988,19,Bachelor's Degree
STU_001850,Tremblay,George,f,9,Canada,Ottawa,University,Collège Molière,4º Primaria,emilia.schmidt906@school.edu,12.163178318172413,9,PhD
STU_000923,Martín,Salma,m,17,Espagne,Málaga,Primaria,Collège Pierre et Marie Curie,Licence 2,felix.schulz950@school.edu,23.973871744219245,8,ESO
STU_001073,Chakir,Louise,m,6,Canada,Frankfurt,Lycée,Lycée Hassan II,Grade 12,jacob.brown843@school.edu,24.588106114155813,8,Bachelor's Degree
STU_000207,Martin,Zoé,f,16,France,Oujda,University,Lycée Moulay Youssef,Grade 11,ava.brown103@edu,12.215904678127895,14,Certificat Primaire
STU_001649,Evans,Jack,m,7,USA,San Francisco,Secondary School,Westminster School,5º Primaria,mateo.lópez165@school.edu,17.25594437242262,8,Master's
STU_000487,Rodríguez,Sofía,f,19,Espagne,Málaga,Secundaria,Universidad de Salamanca,Grade 3,sofía.garcía18@school.edu,11.066463315005194,9,Grado
STU_000714,García,Lucía,f,6,Espagne,Zaragoza,Université,Colegio Cervantes,5. Semester,sophia.hoffmann869@school.edu,12.769329487789644,7,ESO
STU_000032,Martínez,Lucía,m,21,Espagne,Sevilla,Secundaria,Université Paris-Saclay,3º Primaria,noah.johnson491@school.edu,24.246895174013574,6,Bachillerato
STU_000962,Roy,Ethan,m,10,Allemagne,Lille,Secundaria,Toronto High School,Year 7,lea.simon168@school.edu,18.584946330685234,9,A-Level
STU_001959,Davies,Karim,m,6,France,Düsseldorf,Université,Université Ibn Tofail,3ème année,felix.schneider936@school.edu,20.94490754260328,4,Licence
STU_001966,Pérez,Sanae,m,8,Maroc,Valencia,École Primaire,Mozart Grundschule,Year 4,louis.bernard977@school.edu,24.63657156135305,9,Master
STU_001784,Davis,Omar,m,8,UK,Seattle,University,McGill University,Third Year,arthur.leroy665@school.edu,22.186108784947486,3,High School Diploma
STU_001371,Wagner,Marie,f,9,Allemagne,Leipzig,Grundschule,Kant-Gymnasium,3. Semester,mia.martinez527@school.edu,12.82794133044419,8,Abitur
STU_001031,Rodriguez,Paula,m,10,Maroc,Agadir,Collège,UCL,Klasse 4,valeria.perez290@school.edu,19.840615477198426,9,Master's Degree
STU_000594,Evans,Ahmed,f,9,Allemagne,Leipzig,Secondary School,Einstein Grundschule,Klasse 12,emilia.weber77@school.edu,12.315549662881455,8,Master's Degree
STU_001260,Leroy,Ahmed,m,16,France,Valencia,Lycée,Lycée Condorcet,6º Primaria,sophia.brown328@school.edu,17.088095286547937,7,Master
STU_000904,Martin,John,m,6,Canada,New York,Elementary School,King's Primary School,Second Year,manuel.sánchez25@school.edu,18.28097605566451,1,Bachelor's
STU_000851,Miller,Amelia,m,8,UK,Barcelona,High School,University of Alberta,Sophomore,hannah.wagner265@school.edu,23.520860707851533,2,GCSE
STU_001010,Bennani,Emily,f,12,Allemagne,Houston,Secondary School,Universität München,Year 10,maría.perez688@school.edu,8.976387985936826,10,Bachelor
STU_001226,López,Alba,m,5,Espagne,Málaga,Elementary School,Instituto Lope de Vega,Klasse 4,emma.martin121@school.edu,19.65327300587025,4,Bachillerato
STU_000518,Martín,Emily,m,10,France,Nantes,Elementary School,Washington Elementary,CM2,emma.martín278@school.edu,24.307763246604267,13,ESO
STU_000830,Taylor,Amine,m,8,Canada,New York,Primaria,Collège Al Ghazali,Grade 2,lukas.schmidt671@edu,24.72320205438566,9,Máster
STU_001581,Dupont,Lina,f,8,UK,Quebec City,Elementary School,Imperial College London,Grade 4,camille.martin973@school.edu,12.36894466410507,4,Master's
STU_000265,Johnson,William,f,7,UK,Edinburgh,Secondary School,Kennedy Middle School,Klasse 8,noah.martin293@edu,12.28898871627635,2,High School Diploma
STU_001389,Meyer,Amelia,f,10,Allemagne,Marseille,Gymnasium,MIT,Grade 7,lucía.martínez214@edu,8.86357988184735,9,Abitur
STU_001453,Tazi,Liam,m,13,France,Strasbourg,Collège,Université Hassan II,2. Semester,lena.wagner691@edu,20.103069711619124,1,Máster
STU_001562,Smith,Elias,m,8,USA,Frankfurt,Middle School,UCL,Klasse 2,ava.macdonald760@edu,16.902671717061274,1,PhD
STU_001516,Garcia,Raphaël,m,10,Maroc,Frankfurt,Université,Colegio Goya,Terminale,marie.hoffmann354@school.edu,25.564220480985362,4,Master
STU_000005,González,Nour,f,23,Espagne,Sevilla,Secundaria,Universidad Complutense,1º Curso,daniela.rodríguez19@edu,12.454514365459874,2,ESO
STU_000115,Williams,Charlotte,m,7,Canada,London,Primary School,Victoria Primary,Year 8,sanae.fassi516@school.edu,21.72661766800072,3,Master's
STU_001371,Chakir,Hugo,m,6,Maroc,Marrakech,Université,Université Mohammed V,1ère année,paul.schneider737@school.edu,18.792973191867723,8,Brevet
STU_000257,Smith,Noah,m,8,Allemagne,Agadir,École Primaire,UCL,Première,pablo.martín368@edu,19.533247705088286,7,Baccalauréat
STU_000724,Williams,Emma,m,7,Canada,New York,Primary School,Cambridge High School,Freshman,charlotte.smith28@edu,22.44365748321867,4,High School Diploma
STU_000909,Martin,Sophia,m,5,Canada,Edinburgh,Primary School,Université Paris-Saclay,Third Year,manuel.martínez346@edu,20.03323890381399,16,Bachelor's Degree
STU_000584,El Amrani,Manon,m,5,Maroc,Ottawa,Grundschule,Kennedy Middle School,Grade 10,leon.schneider328@school.edu,20.707095509865294,0,Master
STU_000885,Fernández,Martín,m,14,Maroc,Paris,Lycée,Collège Al Khawarizmi,Grade 5,leon.schneider328@school.edu,18.14919886565033,4,Master
STU_001525,Smith,Mia,m,9,Allemagne,Toulouse,Gymnasium,Universität Hamburg,Licence 2,leo.gonzález406@school.edu,18.731473669014726,5,Baccalauréat
STU_001039,Robert,Ali,m,9,Allemagne,Tanger,Université,Universidad de Salamanca,Terminale,william.taylor366@edu,24.94671910102189,1,PhD
STU_000256,Johnson,Emilia,m,9,Espagne,Málaga,Primaria,Université Mohammed V,3º ESO,william.rodriguez465@school.edu,25.271396557958425,18,Master
STU_001683,Petit,Sanae,f,16,Maroc,Fès,Université,Stanford University,1ère année,louis.dupont543@school.edu,11.900393364722728,7,Licence
STU_000284,Thomas,Noah,m,19,Allemagne,Stuttgart,Gymnasium,Collège Averroès,5ème année,alexander.macdonald755@edu,24.233217811592226,4,Abitur
STU_001910,Brown,Mehdi,m,9,Maroc,San Francisco,High School,Collège Al Khawarizmi,Year 3,mehdi.elamrani944@school.edu,17.409791438096832,6,Bachelor's Degree
STU_001604,Brown,Amelia,m,6,Allemagne,Marrakech,École Primaire,Oak Elementary,S3,camille.martin569@school.edu,20.24850936728319,7,Master's Degree
STU_000304,Schulz,Léa,m,8,Allemagne,Leipzig,Grundschule,Universität Heidelberg,Klasse 4,jack.macdonald278@school.edu,25.360947826953698,5,Abitur
STU_000965,Bennani,Ava,m,13,Canada,Meknès,Lycée,Eton College,3ème AC,emily.roy911@school.edu,20.077445767512465,6,Abitur
STU_001212,Martin,Emma,f,12,Espagne,Málaga,Primaria,Université Mohammed V,Licence 2,oliver.johnson299@school.edu,12.121456865235668,7,ESO
STU_000852,Martin,Amina,m,14,France,Málaga,Collège,South High School,2. Semester,mohamed.chakir438@school.edu,25.24030126423968,5,Licence
STU_001870,López,Luis,f,20,Espagne,Madrid,Primaria,Universidad Complutense,1º Primaria,oliver.tremblay950@school.edu,12.356520693815897,3,Doctorado
STU_000770,Martínez,Mehdi,f,9,Espagne,Sevilla,Universidad,Colegio Cervantes,1º Curso,mathis.dupont283@school.edu,9.473818482114742,18,Bachillerato
STU_001798,Gómez,Martina,f,13,Espagne,Sevilla,Universidad,Instituto Lope de Vega,1º Bachillerato,amelia.taylor542@school.edu,10.035182914368827,3,ESO
STU_001118,Durand,Charlie,m,14,Maroc,Lyon,Grundschule,Universität Hamburg,Grade 7,manon.leroy670@school.edu,19.09249228374645,8,Baccalauréat
STU_001051,Evans,John,m,14,UK,Seattle,University,Oxford High School,Grade 4,louis.petit76@school.edu,24.527444541021353,8,ESO
STU_001417,Martin,Matthew,m,11,USA,Quebec City,Middle School,TU Berlin,Freshman,ava.miller195@school.edu,25.405518202977404,4,Master's
STU_001940,Gómez,Valeria,f,21,Espagne,Granada,Primaria,Jefferson Elementary,4º Primaria,daniel.martínez485@edu,12.295993146770815,2,ESO
STU_000594,Fernández,Charlotte,m,10,Canada,Houston,Gymnasium,UC Berkeley,2ème AC,elias.schulz114@school.edu,23.84345592057165,17,High School Diploma
STU_000290,Brown,Sophie,m,14,Maroc,Birmingham,École Primaire,Collège Voltaire,Grade 12,lucía.garcía602@school.edu,18.829463067777947,0,Máster
STU_001882,Schmidt,Charlotte,m,12,Allemagne,Chicago,Universität,Collège Molière,Klasse 5,james.johnson234@school.edu,18.858662409226945,14,GCSE
STU_000626,Davis,John,m,10,Allemagne,Valencia,Lycée,North High School,3ème,charlotte.anderson987@edu,18.575865516369642,0,Doctorado
STU_001967,Moreau,Mohamed,f,15,France,Marseille,École Primaire,South High School,3ème année,felix.meyer399@school.edu,10.010653035024927,9,Brevet
STU_000541,Rodriguez,Nour,m,14,France,Chicago,Primary School,Lincoln Elementary,4º ESO,mia.smith553@edu,20.00020552291457,4,PhD
STU_001756,Davies,Benjamin,f,10,UK,Liverpool,University,Imperial College London,Third Year,david.davis576@edu,9.762251703446575,5,High School Diploma
STU_000257,Weber,Liam,m,8,USA,Manchester,Primary School,Victoria Primary,Grade 4,manon.thomas746@school.edu,19.98891421614615,8,Bachelor's
STU_000128,Tremblay,Manuel,f,14,UK,Vancouver,Lycée,UCL,Grade 2,rachid.chakir219@school.edu,12.935142346232194,5,Master
STU_001831,Williams,Oliver,m,10,UK,Winnipeg,Primary School,Victoria Primary,1º Primaria,hugo.thomas478@edu,25.486261724132174,-1,Master's Degree
STU_001094,Roy,William,m,10,Canada,Köln,Elementary School,UCL,Grade 2,martín.garcía639@school.edu,21.380651009266124,9,Máster
STU_000631,Tazi,Zoé,f,8,UK,Liverpool,Universität,South High School,2ème Bac,fatima.bennani762@school.edu,8.463725290517107,9,Doktor
STU_000496,Sqalli,Mateo,f,19,France,Köln,École Primaire,TU Berlin,Première,sophia.schneider112@school.edu,10.51071524513291,0,Brevet
STU_001481,Leroy,Lucas,m,8,USA,Seattle,Middle School,Humboldt-Gymnasium,5ème année,daniela.martínez542@school.edu,25.26129496196247,7,Bachelor's
STU_000155,Wilson,Olivia,f,8,UK,Edinburgh,University,St. Mary's Primary,Klasse 1,emily.macdonald707@school.edu,11.973828865157529,8,GCSE
STU_000807,Pérez,Alejandro,m,11,Espagne,Birmingham,Primary School,University of Toronto,Klasse 5,alexander.tremblay165@school.edu,17.916687140337537,9,ESO
STU_001999,Fernández,Youssef,m,10,USA,San Francisco,École Primaire,Oak Elementary,4º Primaria,david.brown691@school.edu,21.122787811380768,5,Bachelor's Degree
STU_001780,Petit,Lucas,f,5,France,Strasbourg,Lycée,Collège Jean Moulin,Doctorat,lucas.martin115@school.edu,12.659642412141853,6,Master
STU_001055,Schneider,Ahmed,m,14,Allemagne,Stuttgart,Universität,Goethe Grundschule,3. Semester,elias.muller600@school.edu,25.284358369980353,8,Abitur
STU_001785,Wagner,Hugo,f,9,USA,Düsseldorf,Secondary School,Goethe Grundschule,1ère Bac,sarah.leroy44@school.edu,10.148439457246766,1,GCSE
STU_000801,Martin,Daniel,m,19,Canada,Paris,Primary School,École Ibn Sina,Year 13,james.martinez193@edu,25.00872254832717,9,Máster
STU_000516,Miller,Camille,m,9,Canada,Bordeaux,Collège,École Élémentaire Victor Hugo,1ère AC,lea.weber121@school.edu,24.68598127198927,5,PhD
STU_000438,Becker,Sofía,m,6,Maroc,Edmonton,Lycée,Eton College,Grade 3,omar.chakir932@edu,21.62842946818092,16,Baccalauréat
STU_000466,Davies,Amelia,m,14,UK,Montreal,Secondary School,Pine Elementary,Third Year,alexander.anderson322@school.edu,16.37356744833539,2,PhD
STU_001681,Müller,Elias,m,11,Allemagne,Edmonton,Secondary School,Goethe Grundschule,2. Semester,daniel.martín327@school.edu,24.71063214457694,9,Master's Degree
STU_000463,Moreau,Lucas,f,8,Allemagne,Köln,Collège,Einstein Grundschule,Klasse 1,amelia.rodriguez898@edu,9.238816614369492,9,Master
STU_001042,Fassi,Salma,f,9,Maroc,Stuttgart,Lycée,University of Toronto,Seconde,emma.smith767@school.edu,8.591425081820713,9,Doktor
STU_000047,Davis,Martín,m,7,France,Meknès,Gymnasium,Lycée Janson de Sailly,S2,isabella.martin519@school.edu,19.48456771784756,2,Baccalauréat
STU_000697,Bennani,Sophia,f,9,Maroc,Lille,University,Lycée Henri IV,Klasse 5,martina.rodríguez446@school.edu,10.015134593148204,6,Master
STU_001185,Thomas,Lukas,m,9,Canada,Zaragoza,Lycée,École Ibn Sina,5º Primaria,maría.fernández932@school.edu,25.120474246242587,3,PhD
STU_001254,Dupont,Joseph,m,8,USA,Bristol,Gymnasium,Université Cadi Ayyad,3. Semester,oscar.wilson279@school.edu,19.252676208451973,6,Master's Degree
STU_000439,Johnson,Noah,m,7,USA,Ottawa,Primaria,Université Paris-Saclay,Grade 12,gabriel.dupont125@school.edu,24.445898848901987,6,GCSE
STU_001751,Simon,Jules,f,8,France,Vancouver,Primary School,Yale University,Première,ali.sqalli931@school.edu,12.27258046428204,6,Brevet
STU_000023,Williams,Daniel,m,7,Canada,Seattle,Elementary School,Roosevelt Elementary,4º Primaria,charlie.thomas862@school.edu,25.476752324894118,7,PhD
STU_001022,Fassi,Alba,f,12,Allemagne,Valencia,Secundaria,Sorbonne Université,Terminale,zineb.alaoui967@school.edu,9.416499831630821,8,Grado
STU_000031,Davies,Oliver,m,13,Canada,Rabat,University,Westminster Primary,Grade 1,matthew.brown256@edu,24.92170511701059,4,Bachelor's
STU_001554,Leroy,Amelia,m,8,Canada,München,Universität,Cambridge High School,Sophomore,isla.williams581@school.edu,25.56067400174246,6,Licence
STU_000421,Brown,Olivia,m,9,Canada,New York,Middle School,Imperial College London,Grade 2,amina.chakir581@school.edu,17.910069559443688,6,PhD
STU_001478,Davies,Emily,m,13,Allemagne,Bordeaux,Secondary School,Kennedy Middle School,1ère année,lucas.perez989@school.edu,25.28920961802303,7,Master's
STU_000750,Dupont,Ava,m,10,USA,Montreal,Middle School,UBC,Sophomore,amina.benali383@school.edu,20.9972061579336,8,High School Diploma
STU_001636,Miller,Harper,m,24,Maroc,Montreal,Université,École Al Massira,2ème Bac,daniela.gonzález865@school.edu,22.296089642179165,3,Baccalauréat
STU_000712,Brown,Mohamed,f,8,USA,Düsseldorf,Lycée,TU Berlin,1º Primaria,sophie.brown421@school.edu,9.280390746797888,9,Bachelor's
STU_000398,Johnson,Benjamin,m,11,UK,Edmonton,Secondary School,University of Alberta,Second Year,lily.smith665@school.edu,24.269251346213508,9,PhD
STU_000896,Becker,Thomas,f,12,Maroc,Hamburg,École Primaire,Universität Heidelberg,4º ESO,isla.williams306@school.edu,11.934985994784935,4,Abitur
STU_000576,Davies,Emily,m,7,Canada,Cambridge,Secondary School,Universidad de Salamanca,First Year,matthew.brown736@school.edu,25.061782732523795,7,Bachelor's Degree
STU_001713,Martín,Mathis,m,6,Espagne,Sevilla,Primaria,Colegio Velázquez,4º Curso,amelia.brown215@school.edu,23.809518280972178,16,Grado
STU_000132,Wagner,Ahmed,m,18,Allemagne,Köln,Lycée,Pine Elementary,Klasse 2,lucía.lópez498@edu,19.39836151188878,5,Master
STU_001180,Jones,Noah,m,5,USA,Montreal,Secondary School,École Ibn Sina,Grade 3,emilia.hoffmann111@edu,25.905922229630843,8,Bachelor's Degree
STU_000233,Sánchez,Daniela,f,21,Espagne,Nantes,Universidad,King's Primary School,2º Curso,hannah.schneider327@edu,10.341293211229367,17,Bachillerato
STU_000630,Sqalli,Louis,m,16,Maroc,Cambridge,Université,École Mohammed V,1ère Bac,emily.roy877@school.edu,15.842816436762005,3,Doctorat
STU_000675,Benali,María,m,10,Maroc,Casablanca,Universität,Lycée Louis le Grand,6ème,lucía.lópez206@edu,24.4558677838891,9,Baccalauréat
STU_000166,Smith,Amelia,m,9,USA,Houston,Primary School,St. Mary's Primary,Klasse 6,william.rodriguez950@school.edu,21.496312742098368,15,Bachelor's Degree
STU_000766,Williams,Sanae,m,10,Canada,Casablanca,Elementary School,Yale University,1º ESO,mathis.thomas983@school.edu,25.699167131043424,8,PhD
STU_001001,Johnson,Amelia,m,7,UK,Winnipeg,Secondary School,Westminster School,Grade 2,sophia.brown512@school.edu,24.91303362902763,9,PhD
STU_001017,Wilson,Julia,m,10,Espagne,Leipzig,Lycée,Cambridge High School,3º Primaria,sophia.taylor321@school.edu,19.724395356287573,16,Baccalauréat
STU_000349,Martin,Lucas,f,10,Allemagne,Boston,Gymnasium,Calgary High School,Klasse 9,ava.macdonald760@edu,9.189956130459732,7,Abitur
STU_000873,Gómez,María,f,23,Espagne,Valencia,Universidad,Schiller Grundschule,Doctorat,emilia.schulz641@school.edu,12.11768044111446,5,Grado
STU_000389,González,Lucía,f,10,Espagne,Zaragoza,Universidad,Colegio Cervantes,4ème année,fatima.bennani762@school.edu,12.16365758970317,3,Bachillerato
STU_001829,Durand,Hugo,m,10,Maroc,Fès,Collège,Collège Pierre et Marie Curie,5ème,laila.elamrani62@school.edu,24.087035555904166,8,Doctorat
STU_000735,Wagner,Ali,m,15,Allemagne,Quebec City,Gymnasium,Collège Averroès,Terminale,louise.petit609@school.edu,21.809004918292104,8,Abitur
STU_000493,Sqalli,Hugo,m,9,France,Tanger,Primaria,Universität Hamburg,Grade 5,jessica.evans182@school.edu,24.778155276786848,0,Baccalauréat
STU_000973,García,Harper,f,23,Espagne,Málaga,Universidad,Colegio Cervantes,1º ESO,amelia.garcia301@school.edu,12.555023756440827,15,Doctorado
STU_001265,Chakir,Jack,m,6,Maroc,Granada,École Primaire,Goethe Grundschule,Klasse 4,amelia.taylor49@school.edu,17.573698255993996,3,Bachelor
STU_000176,Johnson,Jessica,f,5,UK,Ottawa,University,Stanford University,Sophomore,lucas.martin414@school.edu,9.614048696870567,1,A-Level
STU_000609,Wilson,Noah,m,15,Maroc,Bordeaux,Lycée,Universidad Complutense,4º Primaria,louise.petit940@school.edu,18.998641492039596,1,Licence
STU_000611,Anderson,Jack,m,7,Canada,Valencia,Secondary School,Calgary High School,Second Year,thomas.thomas560@edu,20.88234591110136,8,A-Level
STU_000454,Chakir,Emily,m,20,Maroc,Chicago,Middle School,Lycée Descartes,Grade 9,louis.petit192@school.edu,20.595588549756936,9,Master
STU_001795,Garcia,Emily,f,9,Espagne,Marrakech,Lycée,Collège Ibn Khaldoun,1º ESO,felix.schmidt227@school.edu,10.407386577842335,5,Baccalauréat
STU_001389,Williams,Jacob,m,15,UK,Oxford,Secondary School,Calgary High School,Third Year,harry.evans723@school.edu,24.38326163193146,9,GCSE
STU_000987,Schneider,Alexander,m,6,Allemagne,New York,University,Victoria Primary,Grade 3,matthew.smith630@school.edu,22.654224731892548,8,Máster
STU_000179,Jones,Lily,f,5,Canada,Nantes,Secondary School,Université Cadi Ayyad,Klasse 8,alejandro.martín449@edu,10.838311517852306,2,Bachelor's
STU_001116,Fassi,Harper,m,13,Allemagne,Seattle,Universität,Lycée Henri IV,Grade 8,lucía.martínez632@school.edu,20.182775645519122,6,Bachelor's Degree
STU_000504,Martin,Louis,m,8,Allemagne,Bristol,Secondary School,North High School,6ème,ava.smith825@school.edu,24.023347847409,9,Máster
STU_000879,Martínez,Lena,f,22,Espagne,Valencia,Universidad,Universidad Complutense,6ème année,ikram.bennani399@school.edu,11.983513382998286,15,ESO
STU_001301,Martin,George,m,6,Allemagne,Marrakech,École Primaire,Schiller Grundschule,1ère année,alejandro.rodríguez268@school.edu,22.02571733017072,9,Abitur
STU_000214,Moreau,Amine,m,5,France,Ottawa,Elementary School,École Pasteur,Fourth Year,marie.hoffmann597@school.edu,25.001606755766876,5,A-Level
STU_000284,Simon,Emma,m,10,Maroc,Frankfurt,Université,École Pasteur,Première,daniel.davis773@edu,23.66439570007785,8,Master
STU_000475,Jones,Mia,m,8,UK,London,University,Montreal High School,Third Year,charlotte.macdonald764@school.edu,20.987083102907558,10,PhD
STU_000464,Davis,Manon,m,5,Espagne,Winnipeg,High School,South High School,Junior,alba.gonzález501@school.edu,20.712912588021045,8,Master
STU_000508,Müller,Daniel,m,8,Canada,Manchester,Primary School,University of Oxford,4º Primaria,álvaro.lópez258@edu,22.57327992264512,10,Master
STU_000781,Martin,Michael,f,9,USA,Oxford,Secondary School,Collège Molière,Klasse 2,marie.schmidt995@school.edu,9.647175286681,7,Master's Degree
STU_000516,Thomas,Charlie,m,8,Maroc,Ottawa,Elementary School,Collège Pierre et Marie Curie,2º ESO,lucas.bernard362@edu,24.111944676910355,6,Bachelor's Degree
STU_001912,Hoffmann,Rachid,f,8,Allemagne,Stuttgart,Universität,Schiller-Gymnasium,1. Semester,ava.williams779@school.edu,11.590003167134878,8,Doktor
STU_000265,López,Liam,f,20,Espagne,Valencia,Universidad,Instituto Giner de los Ríos,3º Primaria,ava.smith420@school.edu,11.893580960974834,14,Bachelor
STU_001204,Brown,David,m,9,USA,Vancouver,Middle School,Schiller Grundschule,Grade 3,lily.brown535@school.edu,18.318243811696725,9,High School Diploma
STU_001953,Schulz,Youssef,f,17,Allemagne,München,Grundschule,Goethe Grundschule,Klasse 12,mia.roy657@school.edu,8.968204936259916,1,Abitur
STU_001939,Simon,Daniel,f,9,France,Köln,École Primaire,Franklin Middle School,Grade 8,leon.wagner279@edu,9.631026506595873,9,Master
STU_000357,Jones,Hugo,f,13,Maroc,Manchester,Elementary School,Westminster School,Year 6,lucas.petit580@school.edu,9.878651940456372,9,Master
STU_001841,Williams,Isabella,m,8,USA,Manchester,University,UBC,5. Semester,charlotte.johnson274@school.edu,25.91363394189596,2,Bachelor's Degree
STU_001562,Martin,Paula,f,21,Espagne,Málaga,Primaria,Instituto Lope de Vega,3º Curso,anna.schneider44@edu,10.22998514664857,9,ESO
STU_000638,Anderson,Charlotte,m,7,USA,Chicago,Elementary School,Harvard University,Year 13,louis.petit76@school.edu,21.121574006222815,4,PhD
STU_001629,Fassi,Amine,m,17,France,Fès,École Primaire,Collège Jean Moulin,Klasse 5,charlotte.smith462@school.edu,20.784553757631365,15,High School Diploma
STU_000454,Jones,Noah,m,13,Canada,San Francisco,Secondary School,Harvard University,Grade 4,emilia.schulz641@school.edu,23.741729666333587,7,PhD
STU_001479,Taylor,David,m,7,Canada,Cambridge,Elementary School,Eton College,Year 8,ethan.anderson802@school.edu,21.125099694652363,9,High School Diploma
STU_001323,Wilson,David,f,6,USA,Quebec City,Elementary School,University of Toronto,Grade 2,emma.garcia778@edu,10.152147440778133,0,Master's
STU_001909,Taylor,Olivia,m,6,Canada,Tanger,Middle School,Jefferson Elementary,Grade 2,emma.becker51@school.edu,20.08175643376348,10,GCSE
STU_000571,Martin,Paula,m,9,Maroc,Meknès,Gymnasium,Montreal High School,1ère Bac,james.wilson345@school.edu,25.658078206789618,8,Bachelor's Degree
STU_001646,Johnson,William,m,8,UK,Montreal,Secondary School,Universidad Complutense,Second Year,hugo.durand166@school.edu,24.55367046835571,8,High School Diploma
STU_001660,Bernard,Ava,f,13,Maroc,Toulouse,High School,Mozart Grundschule,Junior,karim.tazi573@school.edu,12.355661065370395,5,Baccalauréat
STU_001685,González,Amine,f,20,Espagne,Valencia,Secondary School,Colegio Picasso,CP,jacob.davies418@school.edu,10.847360493423446,1,Bachillerato
STU_000997,Anderson,Hugo,m,10,Allemagne,Düsseldorf,Middle School,École Al Massira,Máster,harry.evans981@school.edu,24.71880996979735,7,Máster
STU_000784,Petit,Julia,m,7,Maroc,Oujda,Lycée,Collège Jean Moulin,4º Primaria,finn.schmidt387@school.edu,18.234278149695726,8,Doctorat
STU_001587,Brown,Isla,m,7,UK,Barcelona,Secondary School,University of Alberta,3ème,benjamin.roy150@school.edu,24.275877323056406,12,High School Diploma
STU_000771,López,María,f,21,Espagne,Bilbao,Universidad,Lycée Henri IV,3º Curso,laila.bennani562@edu,10.298525726252272,19,Grado
STU_001102,Smith,Olivia,m,4,USA,Edmonton,Lycée,Roosevelt Elementary,Grade 2,louis.petit192@school.edu,19.094457220664637,10,PhD
STU_000389,Thomas,Oliver,m,8,Canada,Ottawa,Elementary School,UCL,1ère Bac,liam.martin754@school.edu,25.837436883528753,8,Bachelor's Degree
STU_000573,Johnson,Hugo,f,7,France,Marrakech,Primaria,North High School,6ème,ahmed.bennani453@school.edu,9.662386848169552,9,PhD
