id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_000079,Davies,Isla,M,5,UK,Oxford,Elementary School,University of Alberta,Grade 1,hugo.martin974@school.edu,12.262641798914915,6,PhD
STU_001969,Dupont,Daniela,M,22,France,Oujda,Collège,École Hassan II,Master 1,ava.brown205@school.edu,16.361855388241096,4,Licence
STU_000704,Evans,Thomas,M,8,Canada,Boston,Secondary School,LSE,Grade 6,david.brown691@school.edu,16.4483398618243,6,PhD
STU_000586,Taylor,David,M,5,Canada,London,Secondary School,Maple Elementary,Year 9,lucas.brown119@school.edu,16.298672365019055,9,Bachelor's
STU_001370,Durand,Alba,F,10,Espagne,Edmonton,Grundschule,Schiller Grundschule,5ème,harry.thomas983@school.edu,17.154678612224398,8,Bachelor
STU_001791,Bennani,Jonas,F,12,Allemagne,London,Universität,Schiller-Gymnasium,5ème année,chloe.roy869@school.edu,13.01879262100838,3,Abitur
STU_000296,Sqalli,Daniela,F,8,Espagne,Fès,Lycée,MIT,3º Primaria,fatima.sqalli808@school.edu,15.77152481954212,9,Certificat Primaire
STU_000115,Moreau,Emma,M,19,Allemagne,Bordeaux,Middle School,Collège Pierre et Marie Curie,Klasse 2,lucas.tremblay959@school.edu,13.35085543139936,4,Doctorat
STU_001061,Garcia,Paul,F,12,USA,Bristol,University,Victoria Primary,Postgraduate,manon.petit107@edu,12.420243278373958,3,PhD
STU_001769,Martin,William,M,13,UK,Edinburgh,Secondary School,Adams Middle School,Grade 2,olivia.martinez366@school.edu,15.728894760724739,9,Bachelor's
STU_000437,Sánchez,Emma,M,10,Allemagne,Boston,Middle School,Université Hassan II,Klasse 2,mohamed.chakir438@school.edu,17.053863029541716,16,Master
STU_001841,Sqalli,Zineb,M,14,Espagne,Köln,Lycée,Colegio Velázquez,Première,ikram.alaoui791@edu,10.99334958654116,8,Licence
STU_000842,Smith,William,F,8,UK,Málaga,Collège,Lycée Descartes,Grade 12,camille.petit110@edu,14.043706397142172,9,Bachelor's Degree
STU_000334,Alaoui,Lucía,F,5,Canada,Stuttgart,Grundschule,Université Grenoble Alpes,Year 3,alexander.macdonald755@edu,11.810098556648922,3,Doctorado
STU_001507,Wilson,Paula,M,9,UK,Liverpool,University,Montreal High School,Graduate,karim.fassi614@edu,12.224945553876395,7,GCSE
STU_000058,Johnson,Amine,M,15,France,Meknès,Collège,Lycée Janson de Sailly,6ème,fatima.bennani157@school.edu,13.420610132232554,7,Brevet
STU_001181,Bennani,Valeria,F,19,France,New York,Collège,Kennedy Middle School,CP,ava.davies673@school.edu,14.2028740815952,9,Licence
STU_000563,Benjelloun,Emma,M,7,Canada,Birmingham,Secondary School,École Mohammed V,Klasse 9,hannah.schneider810@edu,16.90699608254766,6,Bachelor's
STU_000110,Smith,Martín,M,4,Canada,Edinburgh,Primary School,Universität München,Year 5,olivia.davis525@edu,12.617783294952257,1,PhD
STU_001051,Müller,Paula,M,21,France,Lyon,Collège,Université Lyon 1,Klasse 7,alba.fernández433@school.edu,12.670688161308867,3,Doktor
STU_000424,Roy,Raphaël,F,5,Canada,San Francisco,Universität,Westminster School,Grade 12,amine.sqalli493@school.edu,12.688502150955133,10,Bachelor's Degree
STU_000138,Jones,Noah,M,10,Canada,Ottawa,Universität,Calgary High School,3. Semester,harry.jones509@school.edu,13.195522990440114,8,GCSE
STU_000596,Hoffmann,Anna,F,8,Allemagne,Strasbourg,Grundschule,Goethe-Gymnasium,Klasse 4,sofía.martín825@school.edu,17.093081710723578,9,Abitur
STU_000431,Müller,Ava,F,10,Canada,Paris,Primary School,Université Paris-Saclay,S6,felix.schulz950@school.edu,16.215302575235544,8,Master's Degree
STU_001154,Miller,Oliver,M,9,USA,Madrid,Elementary School,UCL,Klasse 8,amelia.johnson483@school.edu,13.521926973868354,4,Bachelor's
STU_000048,Benjelloun,Isla,M,11,UK,Sevilla,Lycée,University of Oxford,S3,lukas.fischer365@school.edu,16.035840400571832,1,Master's Degree
STU_000088,Weber,Zoé,M,12,Allemagne,Fès,Université,Stanford University,Grade 10,david.davis576@edu,11.685050055329754,5,Brevet
STU_001965,García,Martina,F,21,Espagne,Zaragoza,Secundaria,Colegio Cervantes,3º Primaria,oscar.evans214@school.edu,12.854746347314968,9,Doctorado
STU_000470,Hoffmann,Lina,F,5,Allemagne,Leipzig,Grundschule,Universität Heidelberg,Klasse 12,charlotte.brown624@edu,17.66749396769097,7,Bachelor
STU_001091,Martin,Emma,M,7,Canada,New York,Lycée,Oxford High School,Year 5,james.smith281@school.edu,17.57131807038983,8,Master's Degree
STU_001324,Williams,Noah,M,16,Allemagne,San Francisco,Secondary School,Goethe Grundschule,5º Primaria,noah.hoffmann798@school.edu,13.2428785047458,6,PhD
STU_000257,Martínez,Lucía,M,21,Espagne,Madrid,Secundaria,Universidad Complutense,Licence 2,mia.weber242@edu,16.427641101428,1,Bachillerato
STU_000010,Rodriguez,Mehdi,M,8,Canada,Edinburgh,Elementary School,University of Oxford,Year 2,karim.chakir224@edu,12.805284438510165,8,Bachelor's Degree
STU_000275,Davies,Lily,M,8,USA,Oxford,Secondary School,South High School,CE2,valeria.sánchez323@edu,15.72592289765702,6,PhD
STU_001437,Benjelloun,Ben,M,25,France,Rabat,Lycée,Oak Elementary,Postgraduate,youssef.alaoui248@school.edu,12.892644534276922,6,Baccalauréat
STU_000699,Schulz,Ahmed,F,7,Maroc,Vancouver,Lycée,University of Alberta,6ème,sophie.brown953@school.edu,13.763772192415932,9,Master
STU_001444,Idrissi,Lukas,M,14,France,Casablanca,Secundaria,Collège Pierre et Marie Curie,3ème,james.brown691@edu,13.479826842061199,2,Baccalauréat
STU_001376,Martín,Benjamin,M,5,Canada,Calgary,University,Toronto High School,Grade 11,charlotte.macdonald764@school.edu,12.83676574619765,9,Grado
STU_001491,Martin,Emily,F,10,UK,Manchester,Secondary School,UBC,3ème,emma.wilson791@school.edu,12.438389107840363,12,Bachelor's
STU_000972,Hoffmann,Marie,F,10,Allemagne,Granada,Université,École Al Massira,1ère AC,james.garcia85@edu,13.79268411918558,8,Máster
STU_000536,Evans,Mehdi,M,9,UK,Winnipeg,Secondary School,University of Alberta,Grade 10,ben.wagner213@school.edu,12.730751540679378,2,A-Level
STU_000657,Meyer,Benjamin,M,11,Maroc,Oujda,Lycée,Université Hassan II,Première,chloe.roy869@school.edu,13.337139090543504,4,Doctorat
STU_000245,González,Pablo,F,22,Espagne,Zaragoza,Primaria,UCL,Klasse 9,emma.robert65@edu,12.971215627194399,7,Baccalauréat
STU_000887,Brown,Charlie,M,8,USA,Liverpool,Middle School,University of Oxford,Grade 8,amelia.miller503@school.edu,13.723412181508557,7,PhD
STU_000495,Sqalli,Thomas,M,4,Maroc,Lyon,École Primaire,Université Hassan II,Klasse 6,jack.smith420@school.edu,12.536015580716851,14,Máster
STU_000184,Johnson,Liam,M,5,UK,Oxford,Elementary School,Oxford High School,First Year,ikram.bennani227@school.edu,16.523813672899472,5,Doctorado
STU_000577,Smith,Harry,M,6,UK,Edmonton,Elementary School,North High School,Grade 7,harper.rodriguez191@school.edu,16.972195142030987,9,Master's Degree
STU_000105,Benali,John,F,12,Allemagne,Casablanca,Lycée,Collège Jean Moulin,S2,poppy.williams541@school.edu,16.57280682714061,7,PhD
STU_001243,Schneider,María,M,6,Espagne,Bordeaux,Middle School,Universidad de Salamanca,Terminale,matthew.smith485@edu,11.807970570936098,3,Certificat Primaire
STU_001763,Idrissi,Olivia,M,20,Allemagne,Frankfurt,Universität,Schiller-Gymnasium,4. Semester,raphaël.simon615@school.edu,16.32764911733778,13,Doktor
STU_000394,Becker,Emily,M,7,Canada,Casablanca,Secondary School,École Hassan II,6ème,hugo.lópez200@school.edu,16.93096838600872,8,Master
STU_001335,Davis,Amelia,M,8,Canada,Edmonton,University,Schiller Grundschule,Klasse 1,omar.idrissi911@school.edu,13.324142603876751,1,Licence
STU_000654,Miller,Matthew,M,8,UK,Manchester,Elementary School,Oak Elementary,First Year,amelia.brown746@school.edu,16.704347642617464,3,Bachelor's
STU_000870,Davies,Zineb,F,4,UK,Hamburg,Primary School,St. Mary's Primary,Year 11,alba.fernández433@school.edu,12.501303727223688,5,Master
STU_000546,Rodríguez,Thomas,M,8,France,Málaga,École Primaire,École Pasteur,4ème année,amelia.thomas322@school.edu,12.93016547423651,3,Master
STU_000720,Weber,Emily,M,11,Allemagne,Quebec City,École Primaire,Einstein Grundschule,1ère année,liam.macdonald978@school.edu,13.634993659364733,4,Master's Degree
STU_001324,Smith,Zoé,F,19,Allemagne,München,Gymnasium,Universität Heidelberg,2. Semester,leo.rodríguez441@edu,14.314227081254678,7,Doktor
STU_000244,Evans,Sanae,M,9,Allemagne,Boston,Middle School,Montreal High School,Grade 1,camille.martin973@school.edu,15.69946714039902,15,Bachelor's
STU_001964,Taylor,Noah,M,8,UK,Cambridge,Secondary School,Universität Heidelberg,Year 2,alexander.johnson73@edu,15.225335544958199,7,Bachelor's
STU_000432,Wilson,Jules,M,9,Allemagne,Köln,Lycée,Westminster School,Second Year,emma.garcía302@school.edu,16.393419442344058,6,Baccalauréat
STU_000270,Rodríguez,Inès,F,22,Espagne,Sevilla,Primaria,Colegio Goya,Doctorat,manon.simon623@edu,12.323444611745606,5,ESO
STU_000441,Martin,Noah,M,8,Canada,Berlin,Secondary School,Harvard University,Grade 6,leo.gómez977@school.edu,16.212670699954437,7,Master
STU_001833,Fassi,Louise,F,11,USA,Winnipeg,Primary School,Eton College,4º ESO,david.garcia421@school.edu,11.831735609683681,9,Master's Degree
STU_001690,Davies,Oliver,M,6,France,Seattle,Secondary School,Collège Pierre et Marie Curie,Grade 6,john.jones392@school.edu,16.073459951950205,3,PhD
STU_001947,Tremblay,Emily,M,8,UK,Liverpool,University,Université Paris-Saclay,Sophomore,jules.petit834@school.edu,13.26157539639193,5,Bachelor's Degree
STU_000781,Smith,Paula,M,3,USA,Liverpool,Primary School,LSE,6º Primaria,martina.perez416@school.edu,13.235492575483379,10,PhD
STU_001532,Johnson,Matthew,M,9,USA,Nantes,Middle School,Pine Elementary,S2,omar.tazi211@school.edu,11.589531218884565,4,Certificat Primaire
STU_001013,Davies,Paula,M,7,USA,Edinburgh,Lycée,Colegio Velázquez,Klasse 9,zineb.chakir720@edu,17.20637098571995,7,Bachelor's
STU_001471,Schneider,Emma,M,9,Allemagne,Stuttgart,Gymnasium,Kant-Gymnasium,Klasse 4,george.thomas162@school.edu,13.3269831108915,14,Abitur
STU_001739,El Amrani,Noah,M,10,Allemagne,Barcelona,Primary School,Université Lyon 1,2º ESO,emma.smith767@school.edu,12.541201916632577,3,Abitur
STU_001073,Roy,Olivia,M,9,Canada,New York,Elementary School,North High School,3ème,elias.becker375@edu,16.401000934198873,5,Bachelor's
STU_000192,González,Lucía,F,13,Espagne,Málaga,Universidad,Colegio Velázquez,1º Primaria,evelyn.brown120@school.edu,13.083610664848464,5,ESO
STU_000098,Durand,Marie,M,5,Espagne,Madrid,Secundaria,Instituto Giner de los Ríos,1ère année,mehdi.benali910@school.edu,16.629300478457857,4,Bachillerato
STU_001739,Fassi,Sophie,F,8,Allemagne,Marseille,Universität,Université Paris-Saclay,Seconde,julia.fernández254@edu,14.041313969585385,7,Bachelor's Degree
STU_000547,Meyer,Emily,M,14,Allemagne,Stuttgart,Lycée,Collège Voltaire,Seconde,amelia.johnson271@school.edu,11.343524635441128,8,Master
STU_001853,Gómez,Valeria,M,12,Maroc,Düsseldorf,École Primaire,Victoria Primary,1ère Bac,benjamin.martin17@school.edu,12.728294961638113,5,Brevet
STU_000858,Johnson,Mia,M,11,USA,Ottawa,High School,Westminster School,Year 1,amelia.smith343@school.edu,13.490647462941151,1,Master's
STU_001032,Fassi,Amine,F,20,Espagne,Málaga,Lycée,Instituto Ramón y Cajal,1º Primaria,anna.meyer743@edu,13.113496592154991,17,ESO
STU_000932,Alaoui,Mia,F,8,Allemagne,Düsseldorf,Middle School,Kant-Gymnasium,1ère Bac,ethan.roy454@school.edu,13.176103281422414,4,Baccalauréat
STU_001458,Garcia,Felix,M,5,Maroc,Houston,Secondary School,Colegio Picasso,Year 6,paul.wagner270@school.edu,16.8909293327884,9,Bachelor's
STU_001739,Gómez,Clara,F,10,Espagne,Sevilla,Universidad,Universidad Complutense,3º Curso,alejandro.rodríguez43@school.edu,15.73573212065315,8,Bachillerato
STU_001763,Fernández,Olivia,M,7,Canada,Manchester,Primary School,South High School,Year 8,karim.elamrani649@school.edu,13.101831690851697,6,Baccalauréat
STU_001693,Simon,Marie,M,5,USA,Tanger,Secondary School,Université Paris-Saclay,Klasse 3,ali.sqalli716@school.edu,11.831263422802614,7,Certificat Primaire
STU_001842,Leroy,Hugo,M,21,Maroc,Nantes,Lycée,Universidad Complutense,Klasse 1,elias.hoffmann698@school.edu,12.799179243253507,9,Brevet
STU_000688,Williams,Clara,M,5,Allemagne,Fès,École Primaire,Université Paris-Saclay,Grade 4,charlie.thomas862@school.edu,16.43969128784568,3,Master's
STU_000498,Brown,Thomas,F,5,Canada,Winnipeg,Elementary School,North High School,4º Primaria,ahmed.fassi580@school.edu,15.672147204427052,9,PhD
STU_000193,Hoffmann,Lina,F,5,Allemagne,Berlin,Grundschule,Kant-Gymnasium,Grade 6,noah.fischer367@edu,12.206374187399584,2,Bachelor
STU_000695,Davis,María,M,19,Maroc,Sevilla,Secondary School,Universidad Complutense,Klasse 7,jack.roy383@school.edu,11.50920159046105,10,Brevet
STU_000370,Wagner,Isabella,M,9,USA,Stuttgart,Middle School,Kennedy Middle School,4º Curso,sophia.brown328@school.edu,13.687044736363246,1,PhD
STU_001780,Pérez,Emma,M,18,France,Casablanca,Lycée,Colegio Velázquez,2ème Bac,omar.benali680@school.edu,17.0370758804807,0,Baccalauréat
STU_000017,Rodriguez,Isla,M,10,Maroc,Frankfurt,Secundaria,Victoria Primary,Seconde,ethan.roy454@school.edu,10.800338719121665,20,Master
STU_001814,Jones,John,M,8,Allemagne,Seattle,Lycée,Stanford University,Graduate,zoe.dupont489@school.edu,12.836262586515383,7,Master's Degree
STU_000448,Smith,Rachid,F,8,Canada,Boston,Primaria,Eton College,Year 2,liam.smith69@school.edu,12.125391348557448,2,GCSE
STU_001512,Schneider,Mia,M,13,USA,Agadir,Grundschule,North High School,Senior,aicha.bennani815@school.edu,14.109767039769967,6,Master
STU_000574,Thomas,Benjamin,M,16,USA,Toulouse,Universität,École Al Massira,First Year,chloe.leroy239@edu,15.306437453396088,5,Bachelor's Degree
STU_001847,Fernández,Lina,F,19,Allemagne,Strasbourg,Secundaria,MIT,1º Curso,mia.roy199@school.edu,16.675325864872896,10,Máster
STU_001423,Bennani,Arthur,F,9,Maroc,Nantes,Lycée,Collège Averroès,Year 10,jules.martin870@school.edu,12.488864710881654,3,Master
STU_000145,Schmidt,Jacob,F,5,Allemagne,Berlin,Grundschule,Schiller-Gymnasium,Klasse 12,paul.weber503@school.edu,13.715518380571504,5,Abitur
STU_000079,Becker,Amina,M,14,France,Cambridge,Lycée,École Jules Ferry,Grade 7,alba.fernández139@school.edu,16.568724326272335,10,Master
STU_000030,Jones,Evelyn,M,19,Allemagne,Stuttgart,Universität,Goethe Grundschule,Klasse 5,harper.rodriguez52@school.edu,13.404143251953391,8,Abitur
STU_000275,Leroy,Amine,M,9,France,San Francisco,Lycée,École Élémentaire Victor Hugo,1ère Bac,sanae.fassi548@school.edu,10.814132859611421,1,Master's
STU_000659,Martín,William,M,20,Espagne,Quebec City,Primaria,Instituto Lope de Vega,Junior,william.martinez552@edu,16.791709322426584,4,ESO
STU_001461,Miller,Jessica,F,8,France,Seattle,Elementary School,Eton College,Grade 6,noah.thomas754@school.edu,13.440333290652369,8,Bachelor's
STU_001846,López,Luis,F,6,Allemagne,Houston,Universität,Universität München,CE1,ines.moreau407@school.edu,12.783844058208995,2,Doktor
STU_001537,Becker,Emily,M,7,Allemagne,Düsseldorf,Lycée,École Ibn Sina,Year 3,emilia.wagner328@school.edu,15.222966130323826,9,Master
STU_001608,Johnson,Julia,M,5,UK,Manchester,Secondary School,Jefferson Elementary,Grade 2,nour.benali755@edu,13.584086622061276,9,High School Diploma
STU_001246,Thomas,Matthew,F,5,Allemagne,Hamburg,Université,Colegio Goya,Year 10,sarah.martin882@edu,13.014278583384964,8,Master's Degree
STU_001387,Chakir,Lina,M,7,Maroc,Montreal,Lycée,Université Cadi Ayyad,Grade 5,louise.robert484@school.edu,13.458066649057805,2,Master's Degree
STU_000904,Rodriguez,Sarah,M,16,USA,Bristol,Elementary School,Westminster School,Grade 10,chloe.brown694@school.edu,15.978302421275412,9,Brevet
STU_000576,El Amrani,Hannah,M,10,Allemagne,Casablanca,Lycée,LSE,Première,ikram.elamrani573@edu,12.72949400065453,16,Bachelor
STU_000008,MacDonald,Fatima,M,18,Canada,Edmonton,Lycée,Montreal High School,CP,jonas.becker397@school.edu,12.794354986508711,4,Licence
STU_001757,Moreau,Aicha,M,14,France,Barcelona,Université,Yale University,S4,lily.davies625@school.edu,16.394487348987102,15,Baccalauréat
STU_000091,López,Mehdi,M,11,Maroc,Casablanca,Lycée,École Jules Ferry,Grade 9,noah.meyer762@edu,16.480835642642624,8,Doctorat
STU_001302,Anderson,Felix,M,4,USA,Edmonton,Lycée,École Ibn Sina,Grade 1,thomas.smith271@school.edu,16.931239912937947,8,Bachelor's Degree
STU_000688,Garcia,Martín,M,13,UK,Stuttgart,Primary School,Montreal High School,Licence 3,pablo.fernández278@school.edu,15.990771397856328,5,Bachelor's Degree
STU_000154,Fischer,Pablo,F,8,USA,Liverpool,Secondary School,Westminster School,Third Year,karim.bennani833@edu,16.2852205940474,8,PhD
STU_000357,Martín,Oliver,M,4,USA,Bristol,Secondary School,Pine Elementary,Second Year,ines.moreau3@school.edu,16.52003728100077,9,High School Diploma
STU_001272,Petit,Marie,M,7,Maroc,Cambridge,École Primaire,Collège Jean Moulin,First Year,james.roy152@school.edu,15.074607018514648,1,Doctorat
STU_000621,Fassi,Mia,M,8,UK,Vancouver,University,Toronto High School,Grade 3,lucas.bernard398@school.edu,14.113510590197096,8,Baccalauréat
STU_001990,Martínez,Martina,F,22,Espagne,Málaga,Secundaria,Instituto Lope de Vega,Klasse 7,martín.lópez628@school.edu,16.048399886129157,8,Bachillerato
STU_000153,Hoffmann,Elias,M,9,Allemagne,Stuttgart,Gymnasium,Goethe Grundschule,Grade 2,mehdi.fassi422@school.edu,11.935551767635292,5,Doktor
STU_001714,Tazi,Karim,M,23,Maroc,Fès,Collège,Collège Voltaire,3ème AC,thomas.miller447@school.edu,13.190139537841826,3,Doctorat
STU_000357,Davies,Manon,M,22,France,Rabat,École Primaire,École Hassan II,6ème,jessica.brown995@school.edu,13.227177353615007,4,Baccalauréat
STU_001118,López,Hugo,F,9,Espagne,Toronto,University,LSE,Grade 4,lucas.simon371@school.edu,16.494655221636595,9,Bachelor's Degree
STU_000732,Robert,Paula,F,16,France,Oujda,Middle School,Collège Averroès,Máster,sofía.fernández391@school.edu,12.658216447532762,1,Certificat Primaire
STU_001063,Jones,Amelia,M,4,Canada,New York,Lycée,École Mohammed V,Graduate,leo.durand45@edu,16.48932131420784,5,Master's Degree
STU_000892,Schmidt,Salma,M,22,Espagne,Sevilla,Primaria,Universidad Complutense,3º Primaria,daniel.davis773@edu,12.076965660559628,10,ESO
STU_001322,Wagner,Mohamed,F,9,Maroc,Ottawa,École Primaire,Universität Heidelberg,3ème,ben.wagner213@school.edu,14.04592463761621,9,Bachelor's
STU_001558,Gómez,Mateo,F,21,Espagne,Zaragoza,Universidad,Universidad Complutense,Year 7,liam.tremblay318@school.edu,13.812526192969068,8,Máster
STU_001851,Gómez,Martina,F,9,Espagne,Málaga,Primaria,Colegio Velázquez,Klasse 2,liam.taylor187@school.edu,14.014259430793798,9,Bachillerato
STU_000332,El Amrani,Noah,M,9,Maroc,Köln,Secondary School,Collège Pierre et Marie Curie,Grade 2,fatima.benali419@school.edu,16.48715356631033,3,Baccalauréat
STU_000953,Johnson,Mia,F,13,UK,Manchester,University,Cambridge High School,Year 1,charlie.taylor749@school.edu,16.71021815079667,2,PhD
STU_000914,Smith,Olivia,M,9,USA,Boston,Middle School,Central High School,Klasse 6,rachid.tazi635@school.edu,17.161892856047878,9,Master's Degree
STU_000983,Dupont,Sanae,M,10,Maroc,Toulouse,Elementary School,Universidad de Salamanca,Year 11,evelyn.williams665@school.edu,15.655364159678987,15,Doktor
STU_001320,Becker,Léo,M,15,Maroc,Tanger,High School,École Hassan II,2ème année,amine.benali544@school.edu,13.679968981369909,20,Master
STU_001239,Martín,Mehdi,M,7,Allemagne,Edinburgh,Primary School,Yale University,Year 8,olivia.wilson863@school.edu,14.23617254140932,4,PhD
STU_001253,Evans,Alejandro,F,20,Espagne,Sevilla,Primaria,École Jules Ferry,Grade 7,sophia.rodriguez963@school.edu,13.386603694590075,5,Grado
STU_000782,Becker,Charlie,M,13,Canada,Frankfurt,Lycée,Lycée Descartes,Postgraduate,olivia.brown137@edu,16.951799018656097,8,Master
STU_000099,Johnson,Leon,M,9,UK,Málaga,Secondary School,Schiller Grundschule,Klasse 2,isabella.johnson29@school.edu,11.524350494328791,8,Master's Degree
STU_001212,Garcia,Emma,M,12,Canada,Edmonton,Secondary School,Universidad de Salamanca,4º Primaria,harry.taylor37@school.edu,12.688185777437935,9,Licence
STU_000421,Durand,Ahmed,M,5,Canada,Toronto,Primary School,Universidad de Salamanca,Grade 5,luis.schulz665@school.edu,13.17485202772199,1,Master
STU_000398,Bennani,Raphaël,M,5,UK,Los Angeles,École Primaire,Lycée Louis le Grand,Year 8,marie.hoffmann572@school.edu,13.143854305881318,2,Licence
STU_000427,Tremblay,Ethan,F,8,Canada,Sevilla,University,North High School,Freshman,charlie.johnson886@school.edu,11.659417657471494,5,Master's
STU_001361,Chakir,George,M,22,Maroc,Oujda,University,Université Mohammed V,S3,david.smith268@school.edu,16.711680193421078,7,Doctorat
STU_001646,Rodriguez,James,M,10,USA,Ottawa,Middle School,Imperial College London,Grade 3,daniel.fernández531@school.edu,13.5691117883341,1,Bachelor's
