id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_000028,Evans,George,m,19,UK,Manchester,Primary School,Westminster Primary,Second Year,mia.schmidt932@school.edu,12.147797893679193,7,GCSE
STU_001696,Moreau,Felix,f,8,USA,Houston,Secondary School,Instituto Giner de los Ríos,Grade 4,joseph.garcia258@school.edu,10.039305546200323,9,PhD
STU_001833,Smith,Emilia,f,14,Maroc,Casablanca,Grundschule,Universität Heidelberg,Freshman,mia.jones468@school.edu,11.954861753594589,6,GCSE
STU_001773,Wilson,James,m,8,Espagne,Vancouver,Middle School,Collège Molière,S2,william.tremblay9@school.edu,8.903840518298589,8,Bachelor's Degree
STU_000248,Fischer,Amelia,m,5,Canada,London,Elementary School,Goethe Grundschule,6ème,rachid.tazi635@school.edu,10.342307863536533,9,Bachelor's
STU_001617,Schmidt,Isla,m,8,Allemagne,San Francisco,Grundschule,McGill University,Klasse 12,sophia.macdonald279@school.edu,12.285282042313757,5,Master
STU_001633,Chakir,Noah,m,8,UK,Boston,Secondary School,Colegio Cervantes,Klasse 4,emma.rodriguez876@school.edu,12.59544180565834,4,Licence
STU_000520,Martin,Noah,f,13,Espagne,Berlin,Secondary School,École Jules Ferry,Grade 5,louise.bernard241@school.edu,12.530850041551005,3,Baccalauréat
STU_001536,Johnson,Isabella,m,9,Canada,Lyon,Lycée,Montreal High School,4. Semester,sophia.schmidt572@school.edu,8.704542913922149,9,Bachelor's Degree
STU_000139,Jones,Manuel,m,7,Canada,Montreal,Middle School,Eton College,Grade 8,raphaël.dupont953@school.edu,9.060409363379057,9,Bachelor's Degree
STU_000772,Tazi,Louis,m,11,France,Fès,Collège,University of Oxford,Master 1,laila.elamrani308@school.edu,9.01967950679016,8,Licence
STU_000668,MacDonald,Daniel,m,8,Canada,Montreal,University,Einstein Grundschule,Year 3,james.smith710@edu,12.900871999275655,7,ESO
STU_000781,Thomas,Amelia,m,13,France,Stuttgart,Secondary School,Pine Elementary,4ème,hannah.muller170@school.edu,12.633429887416437,8,Master
STU_001527,Sqalli,Camille,m,10,France,Lyon,École Primaire,Lycée Condorcet,1º Primaria,james.rodriguez24@school.edu,10.051158734631622,6,Baccalauréat
STU_001129,Petit,Emma,m,6,France,Meknès,École Primaire,University of Toronto,Freshman,jessica.jones816@school.edu,8.737855407640712,3,Baccalauréat
STU_000922,Martínez,Mateo,f,18,Espagne,Marseille,Secundaria,Universidad Complutense,1º Bachillerato,james.smith176@school.edu,9.645117019438302,1,Bachillerato
STU_001721,Garcia,Amelia,f,8,Canada,Málaga,Secondary School,Westminster School,Grade 12,jonas.wagner185@edu,10.303354906557644,6,PhD
STU_001379,Wagner,James,f,10,Allemagne,Frankfurt,Grundschule,Humboldt-Gymnasium,Klasse 1,daniel.garcía511@school.edu,8.180775356744874,10,Master
STU_000469,Pérez,Fatima,m,9,Maroc,Manchester,Universität,Collège Pierre et Marie Curie,4ème année,noah.smith555@school.edu,9.462051743955348,0,Abitur
STU_001118,Martinez,Gabriel,m,6,USA,Winnipeg,University,Collège Averroès,Grade 8,sophia.muller299@school.edu,10.548436186848065,1,Bachelor's Degree
STU_000142,Petit,Pablo,f,15,Espagne,Rabat,Lycée,Schiller-Gymnasium,Doctorat,fatima.tazi189@school.edu,9.331831229446358,3,ESO
STU_000531,Benali,Zoé,f,7,Allemagne,Lille,Grundschule,Stanford University,Première,ikram.benali296@school.edu,10.369758376344329,8,Master
STU_000712,Leroy,Anthony,m,11,France,Oujda,Middle School,Universidad Complutense,Klasse 6,george.thomas162@school.edu,9.80264967045024,2,Bachelor's Degree
STU_000133,Meyer,Marie,f,8,USA,Edmonton,Secondary School,Oak Elementary,4ème,ava.smith420@school.edu,12.143703582795943,8,PhD
STU_000725,Evans,Amelia,m,10,UK,Cambridge,High School,Victoria Primary,Grade 2,harry.jones509@school.edu,11.717253099507676,5,Bachelor's Degree
STU_001271,MacDonald,Harry,f,19,Allemagne,München,Grundschule,Goethe-Gymnasium,Klasse 9,elias.muller600@school.edu,12.71993429664644,3,Abitur
STU_000871,Petit,Lukas,m,6,France,Fès,École Primaire,Humboldt-Gymnasium,Grade 6,noah.taylor297@edu,11.450464711238881,14,Licence
STU_001311,González,Álvaro,f,21,Espagne,Valencia,Universidad,Colegio Goya,4º ESO,liam.taylor187@school.edu,9.780315046089687,8,ESO
STU_000467,Smith,Paula,m,9,UK,Toronto,Secondary School,Imperial College London,Sophomore,amina.sqalli697@school.edu,9.680510629702667,8,Master's
STU_000888,Wilson,Léa,m,8,Canada,Edinburgh,Universität,Imperial College London,Grade 10,daniel.johnson889@school.edu,11.037462744832155,5,Master's Degree
STU_001061,Benjelloun,Inès,f,9,Maroc,London,Secondary School,Universität München,CP,olivia.davis525@edu,11.14724820112253,1,Brevet
STU_000736,Thomas,Julia,m,9,Maroc,Miami,Lycée,University of Alberta,2ème Bac,lucas.martínez518@school.edu,9.915326419858259,3,Doctorat
STU_000519,Hoffmann,Lina,f,9,Allemagne,Valencia,Grundschule,Goethe Grundschule,1. Semester,amelia.williams880@school.edu,9.67876789991016,16,Bachelor
STU_001456,Gómez,Daniel,f,11,Espagne,Zaragoza,Universidad,Universidad de Barcelona,Klasse 8,lukas.hoffmann651@school.edu,9.253397861553244,9,Bachillerato
STU_000330,Gómez,Marie,f,9,Allemagne,Leipzig,Gymnasium,Collège Voltaire,Year 4,jessica.brown4@school.edu,12.000130244216276,12,Máster
STU_000445,Martin,Ava,m,9,UK,Liverpool,Universität,Schiller-Gymnasium,Master 1,hugo.gonzález570@school.edu,11.958352450682696,9,Master's Degree
STU_000557,Wilson,Charlotte,m,8,France,Bilbao,Lycée,École Pasteur,First Year,felix.muller700@school.edu,12.750414807729264,1,GCSE
STU_001004,Sqalli,Chloé,m,18,Maroc,Köln,Collège,Collège Pierre et Marie Curie,CE2,noah.martin464@school.edu,9.059000278929242,8,Doctorat
STU_000546,Idrissi,Amine,m,6,France,Lyon,École Primaire,Colegio Velázquez,Klasse 8,karim.benali81@school.edu,12.149217081047862,10,Master
STU_000003,Taylor,Manon,m,7,Allemagne,Casablanca,Secondary School,Pine Elementary,4º Primaria,amelia.evans604@school.edu,12.93719915031127,3,PhD
STU_001986,MacDonald,Lina,f,8,Allemagne,Bilbao,Lycée,Collège Al Khawarizmi,Senior,emily.roy866@school.edu,12.153701122425279,5,Brevet
STU_001947,Chakir,Sanae,m,12,Maroc,Bordeaux,Université,Westminster School,Master 1,pablo.rodríguez35@edu,9.16838642250037,0,Brevet
STU_001785,Bennani,Oliver,m,8,Allemagne,Lyon,Universität,Collège Jean Moulin,Graduate,ethan.wilson430@edu,10.504778203095384,10,Master
STU_001058,Petit,Manon,m,10,Maroc,Oujda,École Primaire,Université Paris-Saclay,2ème Bac,lucas.bernard362@edu,9.502327313164315,5,Doctorat
STU_000300,Tremblay,Salma,m,8,Allemagne,Liverpool,Collège,Kant-Gymnasium,Year 13,ikram.bennani399@school.edu,9.37872011095121,10,Licence
STU_001023,Thomas,Finn,f,9,USA,Düsseldorf,Primary School,UBC,Grade 2,william.jones7@school.edu,12.727983556099627,9,Bachelor's Degree
STU_000294,Bernard,Noah,f,22,Maroc,Rabat,Gymnasium,Lincoln Elementary,CE2,omar.elamrani801@school.edu,12.331248833680768,15,Master
STU_000441,Wilson,Amelia,m,4,UK,Vancouver,University,South High School,Klasse 12,manon.leroy670@school.edu,12.546809942733454,8,A-Level
STU_001362,Dupont,Ikram,m,19,Allemagne,Casablanca,École Primaire,Universität Hamburg,6. Semester,karim.benali419@school.edu,12.856133966541986,7,Máster
STU_000240,López,Valeria,f,22,Espagne,Sevilla,Universidad,Colegio Cervantes,1º Curso,martín.gonzález331@school.edu,10.423577733587882,5,ESO
STU_001880,Benjelloun,Daniel,m,12,UK,Tanger,Lycée,Schiller-Gymnasium,Première,leon.fischer920@school.edu,9.78426484089761,5,Master
STU_000913,Garcia,Paul,m,4,Maroc,Agadir,Université,Eton College,1ère AC,william.davis712@school.edu,12.622885633030833,7,Master
STU_001893,Bernard,Anna,m,6,Maroc,Bordeaux,Collège,Kant-Gymnasium,1º ESO,leon.becker396@school.edu,12.355060305834566,15,Master
STU_000149,Weber,Fatima,m,13,Maroc,Toulouse,Lycée,Universität Hamburg,4º Curso,mia.roy199@school.edu,9.87690411324405,19,Doctorado
STU_000639,Sqalli,Gabriel,f,10,France,Edmonton,Primaria,Montreal High School,CM1,amelia.johnson343@school.edu,12.624464286626221,8,Abitur
STU_000449,Meyer,Evelyn,m,10,Allemagne,Montreal,Universität,Jefferson Elementary,Klasse 3,benjamin.martin97@school.edu,9.525083530444526,5,Abitur
STU_001332,Dupont,Jacob,m,11,Espagne,Quebec City,Primaria,Universität Heidelberg,5. Semester,sophia.johnson991@school.edu,10.377031180836246,8,Bachelor's
STU_000947,Rodriguez,Hannah,m,14,USA,New York,University,North High School,Third Year,harper.rodriguez52@school.edu,9.747565433546121,5,PhD
STU_001873,Benjelloun,Pablo,m,13,Allemagne,Marrakech,Primaria,Schiller Grundschule,Postgraduate,charlie.thomas252@edu,11.908019635355865,7,ESO
STU_001442,Tremblay,George,m,17,Allemagne,Barcelona,Secondary School,Roosevelt Elementary,Klasse 2,sophie.davies81@school.edu,12.790471234701908,20,Baccalauréat
STU_000464,Davies,Daniel,f,5,Maroc,Berlin,Gymnasium,Colegio Velázquez,Year 4,ava.macdonald760@edu,12.48150548248601,1,Abitur
STU_001778,Tremblay,Lily,m,8,Canada,London,Gymnasium,École Pasteur,Grade 6,sophia.muller299@school.edu,10.658386554414193,1,PhD
STU_000292,Chakir,Ikram,m,8,Maroc,Marrakech,Collège,Humboldt-Gymnasium,Klasse 1,oliver.wilson259@school.edu,9.512598643488852,7,Doctorat
STU_000934,Thomas,Noah,m,6,Maroc,Manchester,Secondary School,UCL,Second Year,david.brown691@school.edu,13.212206414424905,2,Master
STU_001467,Simon,Ben,m,8,Maroc,Chicago,École Primaire,Cedar Elementary,5. Semester,julia.rodríguez700@edu,12.785617132399924,3,PhD
STU_001875,Moreau,Camille,m,16,France,Fès,Université,Université Mohammed V,Klasse 6,jonas.meyer218@school.edu,9.553555900960092,8,Baccalauréat
STU_000907,Becker,Paul,m,20,Allemagne,Meknès,Gymnasium,Oxford High School,4. Semester,george.thomas162@school.edu,12.647567406077993,2,Bachelor
STU_000648,Schmidt,Lina,m,20,Allemagne,München,Grundschule,Universität München,Freshman,harry.davies592@school.edu,10.09429059289057,9,Doktor
STU_001816,Wilson,Jack,f,6,Espagne,Strasbourg,Primaria,University of Cambridge,Year 13,noah.wagner858@school.edu,10.069308706939115,6,Máster
STU_000983,Sánchez,Clara,m,9,Espagne,Cambridge,Primaria,Collège Voltaire,2ème AC,leon.becker433@edu,9.509428730790582,9,Baccalauréat
STU_001704,Martínez,Daniela,f,20,Espagne,Zaragoza,Gymnasium,Universidad Complutense,3º Primaria,anna.becker82@school.edu,10.566854968884755,16,Bachillerato
STU_000720,Wagner,Charlotte,m,14,Canada,Birmingham,Primary School,King's Primary School,First Year,zineb.idrissi590@school.edu,12.54402952186995,0,Master's
STU_000059,Williams,Luis,m,9,USA,Vancouver,Elementary School,Central High School,5. Semester,rachid.chakir252@school.edu,12.257796704083026,5,Master's Degree
STU_001597,Müller,Amine,m,9,France,Seattle,Universität,Lycée Janson de Sailly,Terminale,zoe.simon926@school.edu,12.501488151921592,4,Master's Degree
STU_000876,Martin,Marie,m,11,Maroc,Köln,High School,Collège Al Khawarizmi,Grade 11,thomas.davis746@edu,11.90175341928437,6,PhD
STU_000093,Chakir,Charlie,m,11,Canada,Nantes,Lycée,Lycée Janson de Sailly,5ème,noah.evans460@edu,12.360417874659348,7,Brevet
STU_000668,Martín,Jonas,m,13,Allemagne,München,Gymnasium,Goethe-Gymnasium,First Year,mohamed.alaoui936@school.edu,12.594393242237127,7,Doktor
STU_000980,Williams,Fatima,m,8,UK,Boston,Collège,North High School,Graduate,lily.brown535@school.edu,9.058609024808387,2,Bachelor's
STU_000882,Wagner,Amine,m,9,Maroc,Tanger,Grundschule,École Hassan II,2. Semester,lucas.rodríguez864@school.edu,11.737780658385175,15,Licence
STU_000364,Thomas,Martín,m,6,France,Lille,Lycée,Instituto Ramón y Cajal,Postgraduate,nour.idrissi819@school.edu,12.926052771309301,8,Master
STU_001155,Bennani,Inès,f,8,Maroc,Lyon,Secundaria,Washington Elementary,1ère Bac,louis.petit192@school.edu,11.258646090292764,4,ESO
STU_000706,Jones,Emily,m,5,UK,Seattle,University,King's Primary School,Grade 11,laila.benali235@school.edu,11.942614685333574,7,GCSE
STU_001828,Pérez,María,f,9,Espagne,Zaragoza,Lycée,Universidad de Barcelona,Grade 11,noah.smith646@school.edu,12.784377142876686,8,ESO
STU_001203,Smith,Noah,m,9,UK,Vancouver,Secondary School,Eton College,2º Primaria,james.johnson234@school.edu,10.373919926591157,3,A-Level
STU_001584,El Amrani,Daniel,m,9,UK,Nantes,École Primaire,Cambridge High School,Terminale,sanae.fassi516@school.edu,11.698215536308695,19,Master
STU_001982,Williams,Jacob,m,14,Allemagne,Marseille,Lycée,Lycée Moulay Youssef,Year 1,john.garcia449@school.edu,11.990374758186327,9,Licence
STU_000149,Martin,Benjamin,f,7,Espagne,Boston,Secondary School,Collège Averroès,Year 13,leo.durand112@school.edu,12.59381922128921,5,Master's Degree
STU_000539,Brown,Emily,f,8,USA,Chicago,Middle School,University of Oxford,Sophomore,alexander.johnson715@edu,9.633768198660462,9,PhD
STU_000063,Jones,William,m,7,Espagne,Málaga,Lycée,Colegio Goya,Terminale,jacob.brown411@school.edu,12.129081212346225,7,Baccalauréat
STU_001923,Hoffmann,Ali,f,8,Allemagne,Stuttgart,Gymnasium,Goethe-Gymnasium,Klasse 4,amelia.wilson806@edu,8.896146091261233,17,Doktor
STU_001762,Brown,Chloé,f,9,USA,Winnipeg,University,Westminster School,Senior,paula.rodríguez758@school.edu,10.090838367678952,8,GCSE
STU_001615,Smith,Oscar,m,9,USA,Birmingham,Middle School,Central High School,2º Primaria,paul.schulz488@school.edu,12.208016436129313,14,A-Level
STU_000337,Fernández,William,m,5,France,Paris,Lycée,Collège Voltaire,Tronc Commun,emma.miller842@school.edu,12.084189980346498,9,Master
STU_000949,Fassi,Aicha,m,6,France,Oujda,Université,Westminster School,Master 1,jack.wilson601@school.edu,10.533140471757564,1,PhD
STU_001358,Martinez,Noah,f,9,USA,Seattle,University,Central High School,Second Year,lucas.martínez518@school.edu,12.821533766487693,1,Bachelor's Degree
STU_001384,Becker,Emma,f,8,USA,Birmingham,Secondary School,Montreal High School,Grade 10,evelyn.brown595@school.edu,11.773225936367396,9,Bachelor
STU_001010,Garcia,Amelia,m,5,USA,Montreal,Middle School,Humboldt-Gymnasium,Senior,leo.bernard954@school.edu,10.215512662759965,1,Bachelor's Degree
STU_001329,Davies,Fatima,m,16,Maroc,Strasbourg,Université,Lycée Descartes,Grade 11,david.garcia421@school.edu,11.885144856648962,8,Baccalauréat
STU_000014,Thomas,Poppy,m,17,Allemagne,Edmonton,University,Eton College,Year 7,sanae.idrissi879@school.edu,10.696339380577339,10,PhD
STU_001044,Johnson,Mehdi,f,7,USA,Boston,Secondary School,Harvard University,Grade 6,noah.roy959@school.edu,8.32823819827371,0,PhD
STU_000684,Schmidt,Zineb,m,9,Allemagne,Nantes,Gymnasium,Lycée Hassan II,Klasse 12,john.garcia3@school.edu,9.187311881111125,4,Abitur
STU_001225,Becker,Álvaro,m,9,Espagne,Zaragoza,Primaria,Universidad de Barcelona,6º Primaria,mia.rodriguez33@edu,10.323072634397924,0,Doctorado
STU_001890,Weber,Alejandro,m,14,France,Málaga,Universität,Mozart Grundschule,3ème AC,daniel.williams282@school.edu,8.902493434028978,2,Bachelor's Degree
STU_000047,Dupont,Raphaël,m,12,France,Meknès,Lycée,École Ibn Sina,Klasse 7,noah.tremblay626@edu,11.928998565389177,9,Doctorat
STU_000964,González,Leon,f,21,Espagne,Granada,Universidad,Colegio Picasso,1º Curso,noah.roy750@school.edu,9.680438473124095,16,Bachillerato
STU_000658,Schneider,Elias,m,4,Allemagne,München,Gymnasium,Goethe-Gymnasium,Klasse 5,olivia.wilson863@school.edu,9.532303968950291,6,Doktor
STU_000424,Roy,Amine,f,6,Allemagne,Edmonton,Secundaria,LSE,CE2,thomas.garcia759@school.edu,8.962741054492419,9,Master
STU_001904,Johnson,Isabella,m,10,Canada,Edinburgh,Elementary School,UBC,Grade 2,zoe.moreau576@school.edu,9.335444722919227,0,High School Diploma
STU_001814,López,Emma,m,9,Maroc,Ottawa,Lycée,Sorbonne Université,Klasse 7,pablo.martín368@edu,12.137463427352941,5,PhD
STU_000779,Thomas,Jessica,m,6,Maroc,Miami,Lycée,Kant-Gymnasium,Première,sophia.muller299@school.edu,10.43051000377125,9,Master
STU_001031,Wilson,Liam,f,7,Canada,Liverpool,Secondary School,Montreal High School,Graduate,laila.benjelloun909@school.edu,9.006712138353786,2,PhD
STU_000389,González,Lucía,m,13,Espagne,Houston,Universidad,Instituto Ramón y Cajal,3º Curso,matthew.martinez848@school.edu,9.444246833382746,0,ESO
STU_001924,Dupont,Finn,m,16,Maroc,Strasbourg,Primaria,Colegio Cervantes,Klasse 1,valeria.garcía665@school.edu,12.233653083014199,0,ESO
STU_000318,Schmidt,Clara,m,21,UK,München,Universität,University of Oxford,1ère année,ali.fassi806@school.edu,11.629246491516607,8,Doktor
STU_000665,Weber,Manuel,m,10,Maroc,Marrakech,Université,University of Oxford,Tronc Commun,ben.wagner251@edu,11.741605272788101,1,Brevet
STU_000704,Johnson,David,m,7,Canada,Seattle,Elementary School,Universität Hamburg,Grade 10,charlotte.brown624@edu,10.402959716395431,9,PhD
STU_000593,Sqalli,Clara,f,9,USA,Düsseldorf,Lycée,Montreal High School,Licence 3,ines.petit679@edu,12.495594354641053,4,Baccalauréat
STU_001404,Becker,Mia,f,15,Espagne,Málaga,Secundaria,Instituto Lope de Vega,3º Primaria,olivia.macdonald449@edu,13.261584735104321,7,Máster
STU_001583,Meyer,Lina,m,4,Allemagne,Rabat,Gymnasium,Stanford University,3ème,alba.martín651@school.edu,11.778906698148688,7,Doktor
STU_000070,Wilson,Amina,m,5,UK,Houston,University,King's Primary School,4º Primaria,lucía.gómez216@edu,8.996673034664973,7,GCSE
STU_000813,Wilson,Camille,m,7,Canada,Nantes,Lycée,École Ibn Sina,Grade 9,mehdi.fassi422@school.edu,12.107362346611119,3,PhD
STU_001342,López,Daniel,m,17,Maroc,Rabat,Collège,Instituto Giner de los Ríos,Klasse 11,mia.jones468@school.edu,10.206617289332467,7,Doctorat
STU_000841,Fassi,Thomas,m,18,Espagne,Zaragoza,Universidad,Universidad Complutense,3º Primaria,paula.fernández826@school.edu,12.906558552510575,0,Doctorado
STU_000371,Brown,Leo,m,21,France,Tanger,Gymnasium,École Al Massira,5. Semester,jacob.johnson493@school.edu,11.44514613741341,5,Baccalauréat
STU_001633,Davis,Marie,m,8,Allemagne,Rabat,High School,Lycée Descartes,Grade 4,omar.benali680@school.edu,11.56916228021192,2,Máster
STU_000106,Meyer,John,m,13,Allemagne,Winnipeg,Secondary School,LSE,1º Bachillerato,isabella.evans348@school.edu,10.328326161667178,10,Abitur
STU_001069,Roy,William,m,12,UK,Quebec City,Secondary School,Colegio Goya,Grade 2,emma.schneider832@edu,8.869879820812466,10,Bachelor's
STU_001974,Martin,Mia,m,9,Canada,Liverpool,Elementary School,UBC,CE2,lina.becker428@school.edu,9.463103929172991,4,Bachelor's Degree
STU_001681,Johnson,Harry,m,5,Canada,London,Elementary School,Calgary High School,Second Year,marwa.benjelloun201@school.edu,10.412396392984746,8,Bachelor's Degree
STU_000082,Williams,George,f,6,UK,Boston,Primary School,TU Berlin,3º Primaria,william.wilson520@school.edu,12.46356869648519,3,Bachelor's Degree
STU_000638,Davis,Nour,m,22,Canada,Frankfurt,Universidad,Collège Pierre et Marie Curie,CM1,sophie.brown421@school.edu,12.640672756565177,8,Master
STU_000664,Moreau,Aicha,m,11,France,Oujda,École Primaire,Lycée Mohammed V,5ème,lucía.martínez632@school.edu,10.480168702035291,5,Brevet
STU_001489,Thomas,Emma,f,17,Canada,Lyon,École Primaire,Einstein Grundschule,2. Semester,julia.garcía550@school.edu,9.936670405262301,8,Doctorado
STU_000424,Thomas,Mohamed,m,16,France,Seattle,Université,Université Paris-Saclay,Doctorat,louise.simon695@school.edu,11.088623910759413,3,Doctorat
STU_000448,Fernández,Noah,m,18,Allemagne,München,Gymnasium,Colegio Cervantes,Klasse 3,emily.roy866@school.edu,11.947843626342019,8,Doktor
STU_001293,Johnson,Paul,m,7,USA,Seattle,High School,UBC,Grade 11,luis.meyer73@school.edu,12.36691032180579,8,Bachelor's Degree
STU_001299,Evans,Zineb,m,6,USA,Seattle,High School,Collège Voltaire,Klasse 4,sanae.alaoui93@school.edu,11.515704547332579,8,A-Level
STU_000293,Fernández,Ali,f,20,Espagne,San Francisco,Lycée,Collège Ibn Khaldoun,Grade 12,ali.fassi993@school.edu,12.405801714586666,2,ESO
STU_001068,Wilson,Camille,m,4,Maroc,Málaga,Primaria,Schiller Grundschule,Year 4,emma.garcía302@school.edu,10.173197505436029,5,PhD
STU_000176,González,Lucía,f,22,Espagne,Zaragoza,Université,Instituto Lope de Vega,2º ESO,jacob.johnson427@edu,10.13180182910232,8,Grado
STU_001509,Meyer,Isla,m,20,Maroc,Paris,Gymnasium,Mozart Grundschule,2ème Bac,lucas.bernard362@edu,12.886458362050327,8,Doctorado
STU_001571,Chakir,Liam,m,5,France,Toulouse,Lycée,Collège Voltaire,Licence 2,harper.rodriguez191@school.edu,10.09709579587372,1,Master
STU_001201,Jones,Isla,f,5,Allemagne,Liverpool,University,Collège Averroès,Grade 12,amelia.smith343@school.edu,11.97514170034231,4,High School Diploma
STU_000573,Martin,Evelyn,f,7,France,Valencia,École Primaire,Schiller Grundschule,6ème,jack.davies694@school.edu,9.977307254445307,4,Baccalauréat
STU_000972,Evans,Paula,m,9,Allemagne,Bordeaux,École Primaire,Eton College,Year 1,hugo.thomas336@school.edu,10.904698985102137,9,Doctorado
STU_001237,Brown,Mia,m,9,UK,Boston,Lycée,Colegio Goya,Third Year,louise.robert484@school.edu,12.45458783161257,9,PhD
STU_000129,Wilson,Emilia,f,10,France,Montreal,Secondary School,Eton College,First Year,ethan.anderson802@school.edu,12.532080103215769,12,GCSE
STU_001914,Martin,Martín,m,8,France,Los Angeles,Lycée,Lycée Hassan II,1ère Bac,isabella.davis295@school.edu,12.832560638893298,10,Licence
STU_001717,Bennani,Clara,m,19,USA,Barcelona,Université,École Ibn Sina,Year 2,valeria.garcía665@school.edu,12.03059674488016,16,Brevet
STU_001973,Meyer,Anna,f,19,Allemagne,München,Grundschule,Universität Heidelberg,1º Primaria,aicha.chakir571@school.edu,12.567691633722596,3,Bachelor
STU_000475,Fernández,Benjamin,m,9,UK,Oxford,University,Colegio Velázquez,Year 2,ethan.martin544@school.edu,12.421621136571726,9,Master's Degree
STU_001882,Smith,Daniel,m,7,Canada,Winnipeg,Elementary School,King's Primary School,Third Year,pablo.martín368@edu,13.22450243943801,8,Master's Degree
STU_001322,Sqalli,Sofía,f,5,Espagne,Lyon,Primaria,Madison Middle School,5ème,isla.davies543@school.edu,9.11712260942194,4,Baccalauréat
