id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_000770,Wagner,Clara,F,9,Allemagne,Leipzig,Grundschule,Colegio Goya,Licence 3,chloe.anderson440@school.edu,12.399171330623854,1,PhD
STU_001760,Bernard,Sofía,F,22,Espagne,Valencia,Universidad,Colegio Cervantes,4º ESO,camille.martin569@school.edu,12.181778579167053,1,ESO
STU_001284,Schmidt,Arthur,M,7,Allemagne,Madrid,Elementary School,Einstein Grundschule,Grade 6,isabella.smith165@school.edu,13.157906060208237,7,Doktor
STU_001223,Sqalli,Ali,M,21,Espagne,Rabat,Lycée,Sorbonne Université,Seconde,emily.johnson814@school.edu,16.72226990912527,4,High School Diploma
STU_000581,Martinez,Thomas,M,9,UK,New York,Secondary School,Westminster School,Grade 4,emily.wilson281@school.edu,12.621317526042217,10,Bachelor's
STU_001835,Meyer,Noah,F,6,Maroc,San Francisco,Middle School,Colegio Velázquez,1º Bachillerato,noah.robert105@school.edu,16.727378454166697,9,Doktor
STU_000566,Simon,Mateo,F,19,Espagne,Sevilla,Primaria,East High School,Klasse 9,daniel.smith836@edu,11.797060668721702,8,Máster
STU_000776,Becker,Poppy,F,10,Canada,Barcelona,University,North High School,Grade 10,lucía.martínez632@school.edu,15.986584489009784,7,Baccalauréat
STU_001553,Wilson,Matthew,M,11,Canada,Manchester,Secondary School,Calgary High School,Year 8,daniela.martínez542@school.edu,13.151913023651556,9,Bachelor's
STU_000861,Müller,Joseph,F,7,Allemagne,Stuttgart,University,École Al Massira,S5,sophia.martin592@school.edu,12.126636075422372,2,PhD
STU_000439,Schneider,Emma,F,10,Maroc,Leipzig,Lycée,Colegio Cervantes,Graduate,sophie.davies81@school.edu,16.408470406717257,8,Baccalauréat
STU_000594,Sánchez,Emilia,M,9,France,Calgary,Université,Université Cadi Ayyad,2ème AC,fatima.sqalli808@school.edu,11.61408831164234,8,Brevet
STU_000317,Durand,Marie,M,8,USA,Winnipeg,École Primaire,Colegio Picasso,First Year,julia.rodríguez700@edu,16.912758046140898,3,GCSE
STU_001272,Schulz,George,M,11,USA,Paris,Primary School,TU Berlin,First Year,lea.robert768@school.edu,11.004969311783732,16,Baccalauréat
STU_000390,Thomas,Amelia,M,6,USA,Seattle,Secondary School,Collège Ibn Khaldoun,Grade 2,charlotte.rodriguez897@school.edu,13.802753539441524,9,GCSE
STU_000025,Dupont,Michael,M,5,France,Lille,Université,École Jules Ferry,6ème,omar.idrissi232@school.edu,13.43628057968052,13,Master
STU_000023,Smith,Sophia,F,10,Maroc,Tanger,Secondary School,Université Ibn Tofail,Year 10,louise.martin779@school.edu,16.677707889049106,8,ESO
STU_001771,Sqalli,Ali,M,14,France,Berlin,Université,Collège Pierre et Marie Curie,Première,ines.dupont658@school.edu,14.036325110087533,2,Baccalauréat
STU_000682,Petit,Anthony,M,8,Espagne,Houston,Secondary School,Universidad de Barcelona,Second Year,harry.williams964@school.edu,13.137712435005065,5,Master
STU_000935,Bennani,Daniela,M,23,Maroc,Toronto,Université,Lycée Hassan II,1ère année,daniel.williams558@school.edu,14.643888846285416,5,Bachillerato
STU_001908,Anderson,Sofía,F,18,Espagne,Málaga,Secundaria,Instituto Lope de Vega,6º Primaria,mateo.gonzález58@school.edu,14.181961983737136,8,A-Level
STU_000410,Johnson,Manuel,M,7,USA,Oxford,Middle School,University of Oxford,4ème,emily.evans507@school.edu,16.461076225924447,14,Baccalauréat
STU_000747,Evans,Amelia,M,9,Canada,Edinburgh,Secondary School,Pine Elementary,2º ESO,david.williams656@school.edu,13.111281429955232,9,Bachelor's
STU_001713,Schmidt,Amina,F,15,Allemagne,München,Universität,Goethe-Gymnasium,Klasse 3,gabriel.martin234@school.edu,11.895585149326276,6,Doktor
STU_000950,Sánchez,Clara,M,5,Espagne,New York,High School,Goethe Grundschule,Klasse 8,william.jones301@school.edu,13.724124538158293,9,Grado
STU_001651,Thomas,Jacob,M,9,France,Zaragoza,Primaria,École Jules Ferry,3. Semester,elias.meyer865@school.edu,12.389884711733446,3,Licence
STU_001437,Johnson,David,F,9,USA,Houston,University,Collège Al Ghazali,Year 2,ben.hoffmann574@school.edu,16.216189050265,8,Master's
STU_001792,Sqalli,Hugo,M,10,Maroc,Nantes,Collège,Universität Heidelberg,Klasse 5,hugo.lópez200@school.edu,11.95370911152785,2,Master
STU_001814,Dupont,Lina,F,6,Maroc,Miami,Lycée,Université Hassan II,Terminale,felix.wagner329@school.edu,15.610292054507712,6,Máster
STU_000256,Rodriguez,Hugo,M,5,Maroc,Oxford,High School,Kennedy Middle School,Grade 5,james.jones420@school.edu,15.146123739176748,16,High School Diploma
STU_000534,Roy,Lucas,M,8,Maroc,Zaragoza,University,Westminster School,1ère Bac,sophia.muller299@school.edu,17.24204492503414,6,Master
STU_001977,Fernández,Mehdi,M,16,Maroc,Leipzig,Secundaria,École Jules Ferry,6. Semester,sarah.leroy44@school.edu,15.421023927200146,0,Master
STU_001649,Smith,Inès,M,5,Canada,Marseille,Middle School,Lincoln Elementary,1º Bachillerato,marie.hoffmann597@school.edu,17.562374559084716,8,ESO
STU_000862,Fernández,Mateo,F,19,Espagne,Zaragoza,Universidad,Colegio Cervantes,2º ESO,jules.leroy979@school.edu,12.067583390753684,7,Máster
STU_000766,Hoffmann,Mia,M,9,Allemagne,Hamburg,Secundaria,Schiller-Gymnasium,3. Semester,jules.leroy979@school.edu,16.10660352833617,16,Doktor
STU_001230,Smith,Mia,M,14,USA,Boston,High School,McGill University,Year 12,amelia.williams880@school.edu,13.757194582747044,12,High School Diploma
STU_000521,Martin,Sophia,M,10,Canada,Barcelona,Secondary School,Université Lyon 1,6. Semester,isabella.williams651@edu,11.845561458379121,5,A-Level
STU_000227,MacDonald,Amelia,M,14,Canada,Casablanca,Secondary School,King's Primary School,Year 11,olivia.smith304@school.edu,17.134498254306983,1,Master's Degree
STU_000886,Brown,Louis,F,6,Canada,Boston,Elementary School,École Ibn Sina,Grade 12,olivia.smith553@edu,17.238318503356417,1,Master's
STU_001353,Idrissi,Lucía,M,9,USA,Oxford,Secondary School,Collège Jean Moulin,1ère AC,amina.alaoui551@edu,16.192095792394884,0,Baccalauréat
STU_001119,López,Paula,F,9,Espagne,Granada,Primaria,Instituto Lope de Vega,3º Curso,laila.benali435@school.edu,13.257611827196728,8,ESO
STU_001620,Müller,Zineb,M,11,Maroc,Köln,Collège,Lycée Descartes,5ème,michael.garcia216@school.edu,16.469310105358275,2,Doctorat
STU_001974,García,Lucía,F,10,Espagne,Valencia,Universidad,Universität München,1º Primaria,youssef.benali123@school.edu,13.776125544791704,2,Master
STU_000470,Müller,Lea,F,12,Allemagne,München,Grundschule,Mozart Grundschule,5. Semester,emma.martín278@school.edu,12.748171905142836,4,Abitur
STU_001236,Smith,Marie,M,14,UK,Leipzig,Elementary School,University of Oxford,Second Year,jack.martin301@edu,12.8339416438112,8,Bachelor's
STU_000431,Leroy,Noah,M,14,Maroc,Düsseldorf,Lycée,Colegio Velázquez,1ère Bac,isla.jones136@school.edu,14.673878811018906,8,Bachillerato
STU_000826,El Amrani,Sofía,M,12,Allemagne,Oujda,Elementary School,Oak Elementary,Grade 5,david.johnson221@school.edu,12.765886294673672,1,Máster
STU_000614,Durand,Mehdi,F,13,Espagne,San Francisco,Universität,Colegio Velázquez,First Year,anthony.williams308@edu,15.749844610405942,10,Bachelor's
STU_000822,Fernández,Daniela,F,22,Espagne,Madrid,Universidad,Colegio Cervantes,4º Primaria,omar.benali680@school.edu,12.465668629424632,6,ESO
STU_000232,Jones,Thomas,F,6,Canada,Frankfurt,University,St. Mary's Primary,4º Primaria,harper.brown110@school.edu,14.218075520751965,3,Bachelor
STU_000831,Martinez,William,M,12,USA,Strasbourg,High School,Stanford University,Year 1,leon.schneider328@school.edu,12.934357248115774,3,Bachelor's Degree
STU_000652,Tremblay,Hugo,M,19,Maroc,Paris,École Primaire,University of Oxford,4ème,thomas.miller447@school.edu,10.792879940513334,10,Master
STU_001853,Meyer,Marwa,F,9,Allemagne,Lyon,Primaria,Victoria Primary,3ème,isabella.smith878@school.edu,11.734418830986282,1,Master
STU_001360,Gómez,Isabella,M,5,Maroc,Lille,Elementary School,Universidad de Salamanca,Grade 6,jules.moreau993@school.edu,16.96597236034031,9,Brevet
STU_001299,González,Ali,F,11,Espagne,Málaga,Universidad,Colegio Velázquez,1º Curso,paul.schulz488@school.edu,12.203124364168543,8,Grado
STU_000538,Davis,Charlotte,F,8,Espagne,Casablanca,Secondary School,Instituto Ramón y Cajal,Licence 3,clara.leroy640@school.edu,17.003405185247242,6,Master
STU_001905,Durand,Noah,F,19,Espagne,Valencia,Secundaria,Collège Pierre et Marie Curie,1º ESO,evelyn.davis269@edu,14.323835151469245,8,Doctorado
STU_001541,López,Sophia,M,4,Espagne,Bordeaux,Primary School,Schiller Grundschule,Master 1,paula.garcía55@school.edu,13.38155839788312,7,High School Diploma
STU_001093,Becker,Ali,F,13,France,Meknès,Primaria,Lincoln Elementary,Grade 6,emma.jones395@school.edu,16.475038766080424,3,Máster
STU_000266,Robert,Fatima,M,15,France,Lille,École Primaire,Sorbonne Université,Year 8,rachid.fassi583@school.edu,15.897218720083554,1,Certificat Primaire
STU_000567,Robert,Julia,M,5,France,Toulouse,Lycée,Collège Al Ghazali,Year 10,daniela.lópez177@school.edu,12.839934449342664,6,Brevet
STU_001491,Smith,Olivia,M,19,Espagne,Tanger,Universität,Oak Elementary,1ère Bac,sophia.smith227@school.edu,13.050725985607977,8,Master's Degree
STU_001996,Schulz,Mathis,M,14,Canada,Düsseldorf,Secundaria,Westminster Primary,5. Semester,anna.meyer375@edu,16.040462894208865,3,Bachelor's Degree
STU_001536,Meyer,Sophia,F,15,Allemagne,Frankfurt,High School,Cambridge High School,4º Curso,emily.johnson32@school.edu,11.980798208261266,2,Master
STU_000549,Davis,Finn,M,14,France,Nantes,Université,Collège Averroès,S5,rachid.idrissi755@school.edu,13.114960132570035,7,Licence
STU_000714,Davies,Daniel,F,9,Maroc,Los Angeles,École Primaire,Kant-Gymnasium,1ère Bac,finn.hoffmann757@school.edu,13.09261891197484,8,Master
STU_001724,Meyer,Leon,M,8,Espagne,Marseille,Lycée,Collège Jean Moulin,1. Semester,martín.perez877@edu,17.151140158000427,8,Baccalauréat
STU_001760,Alaoui,Hugo,F,8,France,Lille,Université,Lycée Janson de Sailly,Grade 12,william.johnson624@school.edu,16.815050875946014,2,Baccalauréat
STU_000265,Wagner,Martina,F,9,Espagne,Málaga,Universidad,Instituto Giner de los Ríos,1º Bachillerato,martina.garcía853@edu,16.833804435136596,1,Máster
STU_000572,Becker,Mia,F,7,Maroc,Quebec City,Gymnasium,Collège Al Khawarizmi,Grade 6,ahmed.chakir648@school.edu,11.248372392735357,6,High School Diploma
STU_001274,Müller,Noah,F,8,Allemagne,Düsseldorf,École Primaire,Schiller-Gymnasium,4ème,ava.davis976@school.edu,12.008596475339308,1,Master
STU_000827,Bennani,Rachid,M,9,France,Berlin,Lycée,Lycée Condorcet,4º Curso,louise.simon695@school.edu,16.599770725288103,20,Master
STU_001409,Becker,Emily,M,5,UK,Birmingham,Lycée,Collège Averroès,CP,noah.dupont784@school.edu,15.627092183445566,9,Master's
STU_001867,Smith,Zineb,M,7,USA,Strasbourg,Primary School,University of Oxford,Graduate,william.williams729@school.edu,16.434810421691893,10,Master's Degree
STU_000406,Schmidt,Lina,M,18,Allemagne,Köln,Universität,Goethe Grundschule,Klasse 5,david.garcia283@school.edu,12.076349893299703,2,Doktor
STU_001892,Moreau,Louise,M,13,France,Berlin,Grundschule,Maple Elementary,3ème AC,lucas.martin240@school.edu,16.744102106701607,6,Baccalauréat
STU_000424,González,María,F,21,Espagne,Zaragoza,Universidad,Colegio Velázquez,3º Primaria,fatima.bennani762@school.edu,16.503966891026735,6,Máster
STU_001661,Bennani,Pablo,M,21,Allemagne,Vancouver,Primaria,Kant-Gymnasium,CE1,chloe.brown150@school.edu,16.146722087156427,1,PhD
STU_001134,Anderson,Ava,M,9,UK,Montreal,Secondary School,King's Primary School,Year 2,william.garcia535@school.edu,15.751488829233327,9,A-Level
STU_001071,Martin,Louis,M,8,Canada,Manchester,École Primaire,Université Paris-Saclay,Sophomore,john.smith559@school.edu,16.418098774792675,9,Master
STU_000915,Roy,Isla,F,17,Maroc,Boston,Secondary School,Oxford High School,1º Primaria,thomas.davies671@school.edu,13.749237466648264,8,Baccalauréat
STU_001623,Rodríguez,Mia,F,23,Espagne,Zaragoza,Secundaria,Universidad de Barcelona,1º Curso,martina.perez416@school.edu,13.040501255604891,1,ESO
STU_000608,Benjelloun,Ava,M,9,Maroc,Houston,École Primaire,Colegio Velázquez,3ème AC,jacob.thomas486@school.edu,16.543611311872766,6,Doctorat
STU_001721,Davis,Chloe,M,7,Canada,Hamburg,Secondary School,Montreal High School,Première,zoe.petit823@edu,13.48297372613061,9,Bachelor's Degree
STU_001990,Rodríguez,Sofía,F,19,Espagne,Valencia,Universidad,Colegio Cervantes,1º Curso,lukas.schmidt671@edu,13.672891246362564,9,ESO
STU_001315,Roy,Lucía,M,7,Allemagne,Toronto,University,Toronto High School,Grade 11,martín.garcía669@school.edu,11.801178864583411,10,Master
STU_001123,Johnson,Noah,F,8,Espagne,Boston,Primary School,Colegio Velázquez,Grade 5,lena.becker296@school.edu,16.565706091832332,7,Abitur
STU_000008,Johnson,Mia,M,8,Allemagne,Leipzig,Universität,Instituto Lope de Vega,2º ESO,amine.tazi66@school.edu,12.543607589528538,1,Bachelor
STU_000383,Brown,Emilia,F,8,Allemagne,Nantes,Secondary School,Goethe-Gymnasium,Year 8,lucas.dupont200@school.edu,16.7473673698799,5,Doctorat
STU_001123,Johnson,Charlotte,M,8,Canada,Liverpool,University,Cedar Elementary,Senior,daniel.martinez128@school.edu,16.292830959423938,14,Bachelor's
STU_000382,Brown,Amelia,M,10,Canada,Quebec City,Secondary School,Montreal High School,Grade 2,william.johnson818@school.edu,12.694414277221746,8,Master's
STU_000653,El Amrani,Fatima,M,8,Maroc,Fès,Universität,École Al Massira,2º Primaria,william.williams729@school.edu,16.369009816717277,12,Baccalauréat
STU_001944,Meyer,Noah,M,19,Allemagne,Stuttgart,École Primaire,Kant-Gymnasium,5. Semester,noah.bernard420@edu,13.140395320405219,7,Abitur
STU_001208,Wagner,Sophia,F,8,Maroc,Hamburg,École Primaire,Collège Averroès,S4,james.wilson672@school.edu,12.24211039181404,9,Master
STU_001583,Simon,Léa,M,13,Maroc,Bristol,Université,Schiller-Gymnasium,Year 10,hugo.durand4@school.edu,15.543383036303194,6,PhD
STU_001354,Tazi,Amine,M,22,France,Marrakech,Primaria,Lycée Descartes,2ème année,sophie.brown314@school.edu,16.378023319424624,4,Licence
STU_000780,El Amrani,Lucía,M,7,UK,Leipzig,Lycée,Victoria Primary,S1,lucía.sánchez139@school.edu,13.069679787154962,15,Master
STU_001378,López,Lucía,F,22,Espagne,Málaga,Universidad,Colegio Velázquez,3º ESO,david.rodriguez812@school.edu,14.497085651331032,9,ESO
STU_000714,Durand,Ali,M,21,Allemagne,Lyon,École Primaire,Université Ibn Tofail,Tronc Commun,lucas.bernard362@edu,14.019879245447601,2,Brevet
STU_000418,Martin,Rachid,M,10,Canada,Seattle,Secondary School,Einstein Grundschule,Grade 9,hannah.schneider327@edu,13.359707610421088,8,Baccalauréat
STU_000286,Evans,Jessica,M,6,Canada,London,Primary School,Central High School,6ème,william.davis636@school.edu,13.394654761792134,7,Master's Degree
STU_001401,Benali,Oscar,M,8,Canada,Tanger,Elementary School,Imperial College London,4º Primaria,isabella.johnson29@school.edu,13.624331902336777,2,Master
STU_000926,Davies,Harry,M,8,Maroc,Oxford,Secondary School,École Ibn Sina,Seconde,ava.evans972@school.edu,16.875915266955857,7,Baccalauréat
STU_001288,Martin,Paula,F,9,France,London,Lycée,Maple Elementary,2ème Bac,leo.rodríguez441@edu,16.493914603394533,9,Licence
STU_001920,Smith,Mia,F,9,USA,Chicago,Secondary School,Imperial College London,Grade 2,sofía.sánchez796@school.edu,16.425710546615836,4,Master's Degree
STU_001387,Moreau,Amelia,M,4,Allemagne,London,Secondary School,UBC,Grade 2,emma.davis414@school.edu,17.14848726875222,8,Baccalauréat
STU_000846,Miller,Hannah,M,5,Allemagne,Birmingham,Middle School,Pine Elementary,Grade 1,nour.benali546@school.edu,10.426470415539338,9,Licence
STU_000674,Idrissi,Arthur,M,8,France,Meknès,École Primaire,Lycée Janson de Sailly,Master 1,manon.bernard492@school.edu,16.647432222779436,7,Baccalauréat
STU_000872,Smith,Olivia,M,13,Canada,Edinburgh,Primary School,University of Oxford,2º Bachillerato,lena.wagner691@edu,13.021862107573273,4,PhD
STU_000895,Fassi,Manon,M,10,Maroc,Bilbao,École Primaire,Universidad de Salamanca,Junior,harper.rodriguez52@school.edu,13.643145610884705,9,Baccalauréat
STU_000085,Rodriguez,Anna,F,18,UK,Frankfurt,Primary School,Washington Elementary,Grade 3,david.davis780@edu,16.82963274900638,5,Certificat Primaire
STU_001197,Hoffmann,Leo,F,9,Allemagne,München,Grundschule,Goethe-Gymnasium,3. Semester,elias.muller600@school.edu,16.318957773637877,3,Abitur
STU_000927,Tremblay,David,M,4,USA,Winnipeg,Secondary School,Imperial College London,Grade 6,louise.petit940@school.edu,16.003883451469815,9,Master's
STU_001965,Tremblay,Amine,M,10,France,Oujda,Elementary School,Madison Middle School,6ème,anthony.jones673@school.edu,13.188150310446643,0,Baccalauréat
STU_001169,Rodriguez,Isabella,M,6,Canada,Liverpool,Primaria,South High School,Grade 9,emma.davis907@school.edu,12.334836787768662,-1,Brevet
STU_001411,Bernard,Ethan,M,14,France,Marrakech,Université,École Mohammed V,Year 13,james.wilson345@school.edu,11.8325737461152,1,Baccalauréat
STU_000523,Williams,Isabella,M,9,Allemagne,Köln,Université,University of Alberta,3º Primaria,poppy.williams541@school.edu,14.737507653041462,7,Master
STU_000217,Simon,Felix,M,9,France,Tanger,École Primaire,École Ibn Sina,Freshman,sanae.benali452@edu,13.756893399219958,1,Baccalauréat
STU_001355,Leroy,Alba,M,13,Maroc,Stuttgart,Grundschule,Eton College,1ère Bac,aicha.sqalli749@school.edu,16.876021329577206,4,Master
STU_001961,Jones,Benjamin,M,8,UK,London,Primary School,Imperial College London,Grade 7,álvaro.rodríguez127@school.edu,13.937662160495693,8,PhD
STU_001520,Taylor,Emma,F,8,Canada,Strasbourg,Lycée,University of Toronto,5ème année,mehdi.sqalli405@school.edu,16.97122651397267,1,Baccalauréat
STU_001677,Hoffmann,Noah,F,16,Allemagne,Hamburg,Grundschule,Kant-Gymnasium,Klasse 3,ava.smith825@school.edu,14.218546135902248,6,Bachelor
STU_001999,Pérez,Daniel,F,6,France,Boston,Primary School,King's Primary School,1ère Bac,charlie.taylor749@school.edu,16.541260560450745,1,Bachelor's
STU_000967,Dupont,Finn,M,9,France,Strasbourg,Lycée,École Ibn Sina,S6,daniel.davis773@edu,14.059193924820551,3,Brevet
STU_000433,Bennani,Ali,F,9,Allemagne,Hamburg,Collège,Universität München,Grade 6,aicha.benali143@school.edu,16.438872735914607,7,Baccalauréat
STU_000515,Thomas,Ava,M,5,USA,Winnipeg,University,Universidad de Barcelona,Grade 2,isabella.martin519@school.edu,12.255301245031456,9,Doktor
STU_001234,Anderson,Charlie,M,5,France,Tanger,École Primaire,Universität Heidelberg,1ère année,jonas.schneider484@school.edu,16.30067636684982,9,Licence
STU_000072,Hoffmann,Noah,F,8,Canada,San Francisco,Collège,Collège Molière,Grade 3,paul.fischer104@school.edu,14.547111247655158,9,Master
STU_001461,Martin,Oliver,M,4,Canada,Manchester,Elementary School,Maple Elementary,Grade 2,william.johnson549@school.edu,17.205768364710657,15,Master's Degree
STU_001482,Durand,Sarah,F,10,France,Meknès,Université,Universität Hamburg,3ème,william.rodriguez465@school.edu,13.669990368379386,14,Licence
STU_000291,Benali,Mohamed,M,17,Allemagne,Toulouse,École Primaire,Franklin Middle School,3º Primaria,lucía.rodríguez818@school.edu,15.188954472141422,14,Master
STU_000149,Martínez,Martina,F,6,Espagne,Valencia,Universidad,Universidad Complutense,2º Curso,william.brown835@school.edu,13.793812924811744,4,ESO
STU_000212,Smith,Emily,M,8,UK,London,University,Montreal High School,Fourth Year,hannah.muller170@school.edu,15.28639259062928,6,ESO
STU_001222,Benali,Laila,M,10,France,Vancouver,Universität,Collège Al Ghazali,Licence 1,amelia.roy709@school.edu,13.830056974441478,16,Bachelor's Degree
STU_000805,Martín,Thomas,M,8,Maroc,Edmonton,Primary School,Madison Middle School,5ème,louise.martin779@school.edu,12.513936595340631,9,Baccalauréat
STU_000852,Dupont,Paula,F,9,Canada,Meknès,Secondary School,Westminster School,CM1,finn.schmidt387@school.edu,13.534307168676861,4,Baccalauréat
STU_001341,Rodríguez,Emma,F,22,Espagne,Sevilla,Universidad,Colegio Cervantes,Year 1,finn.wagner714@school.edu,16.369143842806658,7,Grado
STU_001846,Simon,Lucas,M,14,Allemagne,Toulouse,École Primaire,Kennedy Middle School,Grade 2,felix.meyer399@school.edu,14.595673851063266,8,Master
STU_000298,Tremblay,Inès,F,9,Allemagne,Düsseldorf,Elementary School,Jefferson Elementary,Seconde,lina.weber53@school.edu,16.747617220984793,5,A-Level
STU_000870,Rodriguez,Noah,F,6,Allemagne,Boston,Gymnasium,Calgary High School,Grade 1,benjamin.smith243@edu,17.355712451438322,2,PhD
STU_000591,Müller,Lina,F,20,Allemagne,Stuttgart,Grundschule,Kant-Gymnasium,Klasse 4,isabella.johnson570@school.edu,12.50776125959872,0,Doktor
STU_001096,Martin,Charlie,M,6,France,Marrakech,Elementary School,Lycée Janson de Sailly,Seconde,charlie.thomas252@edu,13.622153176361671,9,Master
STU_001857,Chakir,George,M,10,Espagne,Houston,Lycée,East High School,Grade 10,mohamed.tazi828@school.edu,13.61058855603747,1,Master's Degree
STU_000870,Johnson,Felix,M,7,Canada,Liverpool,Lycée,École Élémentaire Victor Hugo,Grade 6,olivia.smith553@edu,12.922046328212641,4,Bachillerato
STU_000508,Alaoui,Sanae,M,15,Allemagne,Nantes,Collège,UCL,Fourth Year,daniela.martín343@school.edu,15.588894177689939,5,Doctorado
STU_001824,Becker,William,F,19,Canada,New York,Secondary School,École Jules Ferry,Year 8,daniel.williams513@school.edu,12.805902595838036,0,Abitur
STU_000761,Benjelloun,Pablo,F,8,Espagne,Bilbao,Primaria,Humboldt-Gymnasium,1º Primaria,mia.jones143@school.edu,12.98621295339085,8,Master
STU_001626,Wagner,Felix,M,15,Allemagne,Lyon,Universität,TU Berlin,3. Semester,lina.becker428@school.edu,13.064641337216138,9,Baccalauréat
STU_000685,Petit,James,M,7,USA,Fès,University,Victoria Primary,Second Year,noah.dupont784@school.edu,12.462947532369364,8,High School Diploma
STU_000942,Gómez,Mateo,F,19,Espagne,Valencia,Primaria,Cedar Elementary,3º ESO,ethan.taylor600@school.edu,16.64161983281659,16,Doctorado
STU_000634,Gómez,Sanae,M,8,Canada,Bordeaux,Lycée,Instituto Giner de los Ríos,Première,mathis.thomas317@edu,14.126513878609323,9,Licence
STU_000918,García,Emma,M,6,France,Oujda,Université,Lycée Moulay Youssef,6ème,paula.fernández48@school.edu,12.892940495924712,17,Baccalauréat
STU_000013,Rodríguez,Nour,F,21,Espagne,Valencia,Universidad,Instituto Lope de Vega,4. Semester,amelia.roy709@school.edu,16.911852129055266,8,Brevet
STU_000586,Schneider,Marwa,M,9,USA,Winnipeg,High School,Washington Elementary,6. Semester,lea.schulz706@edu,14.055756789814602,9,Master's
STU_000723,Evans,Michael,M,5,UK,Zaragoza,Middle School,McGill University,Graduate,harry.wilson75@school.edu,12.523018627605515,3,GCSE
