id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_001407,Garcia,Isla,m,8,Allemagne,Seattle,Universität,University of Alberta,S2,ikram.elamrani736@school.edu,9.602334146742539,10,Doctorat
STU_001766,Williams,Ethan,m,8,Canada,Boston,University,King's Primary School,Senior,hugo.lópez512@school.edu,10.041903422567215,2,PhD
STU_002000,López,Mathis,f,22,Espagne,Valencia,Universidad,Universidad de Barcelona,4º ESO,william.wilson987@school.edu,25.199964127068718,2,ESO
STU_000730,El Amrani,Sanae,m,10,Maroc,Rabat,Lycée,Université Mohammed V,Master 1,mia.martin228@school.edu,8.639618582477132,3,Master
STU_000674,Petit,Elias,m,14,Maroc,Tanger,Lycée,Lycée Henri IV,Seconde,leo.simon726@school.edu,8.926912674122864,8,Master
STU_000235,Smith,Louis,f,18,Espagne,Sevilla,Secundaria,Eton College,3º ESO,isabella.roy549@school.edu,19.205618482064303,5,Bachillerato
STU_000759,Wagner,Álvaro,m,6,Allemagne,Lyon,École Primaire,Instituto Giner de los Ríos,Klasse 1,ben.schneider851@edu,9.40353415423819,1,Master
STU_001596,Garcia,Daniel,f,7,Canada,Houston,Secondary School,University of Alberta,Grade 2,thomas.evans949@school.edu,25.201057928875944,7,PhD
STU_000834,Davies,Benjamin,m,6,UK,Leipzig,Middle School,Westminster Primary,Year 13,poppy.williams541@school.edu,12.478552565081543,15,PhD
STU_000837,Becker,Finn,m,12,Maroc,Lille,Middle School,Collège Al Ghazali,4ème,emily.williams995@school.edu,12.283458791105247,1,Bachelor's Degree
STU_000540,Martín,Jacob,m,16,Allemagne,Paris,Gymnasium,Université Cadi Ayyad,1ère AC,george.thomas162@school.edu,9.083985183231977,3,Baccalauréat
STU_001775,Leroy,Hugo,m,9,Canada,Quebec City,Université,McGill University,Máster,jack.wilson584@school.edu,12.558416850270328,9,PhD
STU_000034,Martin,Elias,f,8,UK,Bristol,Grundschule,Washington Elementary,3º ESO,jacob.johnson763@school.edu,24.63391995445323,4,Bachelor's
STU_001562,Meyer,Noah,f,5,Allemagne,München,Gymnasium,École Mohammed V,Klasse 4,emma.martinez727@school.edu,24.110223558545883,7,Doktor
STU_000630,Martin,Emma,m,6,Canada,Stuttgart,Elementary School,South High School,Master 1,mathis.dupont845@school.edu,12.598573176318855,1,Baccalauréat
STU_000346,Simon,Noah,m,17,Allemagne,Lille,Secondary School,École Al Massira,6. Semester,mia.weber242@edu,9.79559996727171,9,Master
STU_001222,García,Isabella,m,17,Espagne,Rabat,Collège,University of Cambridge,2º Curso,daniel.martín138@school.edu,12.452646935281162,7,ESO
STU_001720,Moreau,Daniela,m,10,USA,Frankfurt,Middle School,Maple Elementary,6ème année,arthur.dupont667@school.edu,12.118015993587267,6,Baccalauréat
STU_001103,Schulz,Mohamed,m,9,Canada,Seattle,High School,Central High School,5. Semester,emily.johnson32@school.edu,12.036133560918334,10,A-Level
STU_001375,Johnson,William,m,7,UK,Bristol,Secondary School,Central High School,Grade 3,evelyn.jones472@school.edu,12.026540891767338,8,High School Diploma
STU_000994,Gómez,Sofía,f,17,Espagne,Nantes,Elementary School,Collège Jean Moulin,Doctorat,noah.smith646@school.edu,22.624069735170828,5,Bachillerato
STU_000120,Brown,Olivia,m,8,UK,Oxford,Collège,Westminster School,Year 2,manon.dupont637@school.edu,9.980818747648858,9,A-Level
STU_001375,Leroy,Louis,m,17,Allemagne,Winnipeg,Primary School,Oxford High School,5ème année,sanae.fassi516@school.edu,12.033135968150741,8,Doctorado
STU_001012,Brown,Charlie,f,8,Canada,Liverpool,Secondary School,Imperial College London,Grade 2,emma.dupont142@edu,16.994590504798715,8,GCSE
STU_000415,Jones,Mohamed,m,8,France,Marrakech,Université,École Ibn Sina,2º Curso,emma.davis907@school.edu,12.093263112253798,2,Baccalauréat
STU_000060,Williams,Marwa,f,10,UK,Oxford,Elementary School,Lycée Henri IV,Grade 9,elias.weber654@school.edu,18.651533624157636,2,Certificat Primaire
STU_001675,Rodríguez,Daniela,f,21,Espagne,Zaragoza,Primaria,Instituto Giner de los Ríos,Máster,benjamin.macdonald150@school.edu,21.026560411627063,13,Máster
STU_000524,Müller,Mia,f,18,Allemagne,München,Gymnasium,Goethe Grundschule,Klasse 12,sofía.martínez449@edu,24.095586668603147,6,Doktor
STU_001871,Taylor,Lea,f,13,UK,Barcelona,Secondary School,Universidad de Barcelona,Year 2,william.martin628@school.edu,25.21293388137743,9,A-Level
STU_001231,Hoffmann,Lina,m,8,Allemagne,München,Grundschule,Schiller-Gymnasium,3. Semester,martina.fernández723@edu,9.868830361787756,8,Abitur
STU_000917,Gómez,Daniel,f,22,Espagne,Sevilla,Primaria,Instituto Lope de Vega,1ère AC,zoe.bernard612@edu,19.208539537625374,5,Grado
STU_000893,Tremblay,Harry,f,12,USA,New York,Elementary School,Westminster School,Year 3,fatima.idrissi181@edu,20.67811432140722,9,Bachelor's
STU_000764,Durand,Valeria,m,8,Allemagne,Paris,Universität,Université Hassan II,1º ESO,olivia.smith121@edu,12.64087516077979,6,Baccalauréat
STU_001253,López,Ahmed,m,9,Espagne,San Francisco,Primaria,Instituto Lope de Vega,Terminale,daniela.rodríguez19@edu,9.880843948816082,7,Doctorado
STU_000830,Sqalli,Ali,m,9,Maroc,Marrakech,Lycée,École Ibn Sina,Year 4,james.roy430@edu,9.553137977745292,3,Certificat Primaire
STU_001433,Brown,Poppy,f,12,USA,Boston,High School,Calgary High School,Grade 9,rachid.fassi511@school.edu,20.303412070241144,8,Bachelor's Degree
STU_000645,Wagner,Lena,m,18,Espagne,Rabat,Grundschule,Universität Hamburg,1ère année,matthew.smith485@edu,9.200961265137574,9,Master's Degree
STU_000732,López,Valeria,f,22,Espagne,Zaragoza,Universidad,Universidad de Barcelona,Klasse 1,daniel.williams282@school.edu,24.012659302863582,14,Bachillerato
STU_001345,González,Thomas,f,9,Espagne,Bristol,Secondary School,Collège Al Khawarizmi,5º Primaria,harry.smith467@school.edu,17.9589876205549,8,Brevet
STU_000678,Martín,Emma,m,10,France,Manchester,Primaria,École Mohammed V,Klasse 1,mohamed.fassi450@edu,12.013435436043132,6,Bachillerato
STU_000220,Wilson,Thomas,m,7,Canada,Boston,Secondary School,Oxford High School,Grade 2,ikram.alaoui791@edu,9.67655525151915,9,PhD
STU_000668,Thomas,John,f,9,Allemagne,Vancouver,École Primaire,Schiller Grundschule,Grade 6,mia.schmidt932@school.edu,19.592427115925254,4,Master's
STU_000966,Schmidt,Arthur,m,18,Allemagne,San Francisco,Universität,Goethe Grundschule,Year 13,amine.sqalli493@school.edu,9.104242641246413,0,Doktor
STU_000375,Taylor,Mia,f,8,UK,Ottawa,University,Calgary High School,Grade 9,sofía.perez128@edu,19.441908914361193,6,GCSE
STU_000876,Rodríguez,Pablo,f,22,Espagne,Madrid,Universidad,Instituto Giner de los Ríos,1º Bachillerato,mia.weber242@edu,19.495062410490103,1,Bachillerato
STU_000529,Simon,Noah,m,9,Canada,Zaragoza,Primary School,University of Oxford,Grade 1,zineb.benjelloun380@school.edu,12.530884789055659,3,Master
STU_000383,Fernández,Sarah,m,8,Espagne,London,Gymnasium,Universidad de Barcelona,Senior,ines.simon769@school.edu,10.701470706600187,7,Licence
STU_001082,Schneider,Paul,f,4,Allemagne,London,Universität,École Ibn Sina,CE1,clara.leroy640@school.edu,21.041943652474483,14,Master
STU_001710,Benjelloun,Camille,m,4,UK,Toronto,Lycée,Lycée Moulay Youssef,Première,lena.schulz665@school.edu,8.623803318372165,17,Bachelor's
STU_001957,Wilson,Thomas,m,10,Allemagne,Lyon,Universität,University of Toronto,Grade 10,emma.fernández926@school.edu,12.479691414546592,7,Brevet
STU_001775,Sqalli,Daniela,m,18,UK,Birmingham,Lycée,University of Oxford,5ème année,george.jones678@school.edu,12.819483911909545,9,Máster
STU_001675,Benali,Valeria,m,10,Allemagne,Edinburgh,Middle School,Adams Middle School,Klasse 8,aicha.elamrani226@edu,12.268990798854782,8,Master
STU_000207,Johnson,Chloe,m,12,USA,London,Secondary School,Schiller Grundschule,Graduate,pablo.martín368@edu,11.979176133829144,5,A-Level
STU_000548,Martín,Jacob,m,8,Maroc,Strasbourg,École Primaire,Colegio Velázquez,Première,sophie.johnson146@school.edu,10.80020334836794,8,Baccalauréat
STU_000168,Dupont,Jonas,m,12,Canada,Liverpool,Lycée,Universidad Complutense,Terminale,isabella.johnson611@school.edu,9.965561976621643,9,Master's Degree
STU_001931,Bernard,Inès,m,10,Allemagne,Quebec City,Primaria,Calgary High School,Klasse 4,noah.roy505@school.edu,10.315347095805196,9,GCSE
STU_001989,Smith,Mohamed,f,10,UK,Marseille,Secondary School,Universidad de Salamanca,Grade 9,mia.jones468@school.edu,21.6850715321218,9,Licence
STU_001561,Taylor,Mathis,f,9,USA,London,Universität,Montreal High School,Year 6,thomas.davis746@edu,23.397667773537506,8,Bachelor's
STU_001999,Johnson,Emily,m,7,UK,Vancouver,Lycée,Westminster Primary,Grade 2,harry.jones133@school.edu,12.904743243588847,4,Bachelor's
STU_001741,Pérez,Karim,m,10,Maroc,Hamburg,Secundaria,Collège Pierre et Marie Curie,1ère AC,arthur.bernard135@edu,10.208334732805351,3,Master
STU_001675,Brown,Michael,m,7,UK,Boston,Secondary School,North High School,3ème AC,emma.miller674@edu,10.356163227052253,3,Master's
STU_000616,Jones,Ava,m,7,USA,Bristol,University,Washington Elementary,Klasse 5,martina.sánchez545@school.edu,12.245792992452824,8,A-Level
STU_001827,Chakir,Mia,m,13,Canada,Chicago,Primary School,Lycée Moulay Youssef,Klasse 2,sanae.tazi51@school.edu,8.580213461801563,6,Master's Degree
STU_001717,Jones,Noah,m,8,Canada,Ottawa,Secondary School,St. Mary's Primary,Grade 11,emily.anderson610@school.edu,12.805561703678613,5,GCSE
STU_000786,Dupont,Clara,m,16,Maroc,Cambridge,High School,Universidad de Salamanca,Grade 3,harry.thomas469@school.edu,10.38906272086837,8,Brevet
STU_001394,Bennani,Hugo,m,7,France,Lille,Université,Collège Al Khawarizmi,Year 4,anna.muller500@school.edu,10.866660765534345,9,Baccalauréat
STU_000903,Smith,Emily,m,7,Maroc,Vancouver,Secondary School,Lycée Moulay Youssef,Grade 10,jack.thomas736@school.edu,13.06438531749947,9,PhD
STU_000520,Simon,Louis,f,11,Espagne,Houston,Secundaria,École Al Massira,Grade 2,lina.becker428@school.edu,18.3984655028497,6,Bachillerato
STU_001062,Thomas,Julia,f,9,Allemagne,Leipzig,Grundschule,Universität Heidelberg,Graduate,ines.moreau407@school.edu,19.475373424012062,4,Bachelor
STU_001780,Chakir,Sarah,m,22,Maroc,Casablanca,Collège,Schiller Grundschule,Sophomore,olivia.smith121@edu,10.168769975725418,8,Doctorat
STU_000192,Bernard,Lucía,m,8,UK,Valencia,Primaria,Lycée Condorcet,4ème année,amine.benali878@school.edu,12.566342186419693,2,Grado
STU_000638,Becker,Ali,m,18,Allemagne,Paris,Primaria,Universidad Complutense,1ère AC,manon.simon74@school.edu,10.729649470286423,4,Master
STU_001883,Anderson,Emilia,m,8,Canada,Edinburgh,Primary School,Calgary High School,6ème,martín.perez766@school.edu,12.568448951256968,9,Doctorado
STU_000111,Robert,Isabella,m,14,USA,Houston,Secondary School,Montreal High School,Grade 3,manuel.perez575@school.edu,8.784891503131753,1,Bachelor
STU_000998,Idrissi,Noah,m,9,France,Agadir,École Primaire,Colegio Cervantes,3. Semester,lena.wagner691@edu,12.245182739402331,6,Master
STU_001257,Evans,Ava,m,14,USA,London,Middle School,University of Cambridge,Year 10,lukas.muller992@school.edu,10.403938055129082,5,Bachelor's Degree
STU_001807,Martin,Amelia,m,8,Allemagne,Vancouver,Gymnasium,Cedar Elementary,Klasse 6,arthur.thomas567@school.edu,9.886745453817182,1,Master's Degree
STU_000743,Bennani,Lina,m,19,Allemagne,Marrakech,École Primaire,Sorbonne Université,Terminale,valeria.garcía665@school.edu,10.683020583367112,9,Master
STU_000096,Martin,Karim,f,9,Maroc,Fès,Collège,Instituto Ramón y Cajal,Klasse 3,jonas.becker880@school.edu,24.197284796537975,18,Licence
STU_001662,Brown,Emma,f,8,UK,Boston,Elementary School,McGill University,Grade 1,finn.fischer951@school.edu,24.1317801685503,10,Bachelor's
STU_001452,Idrissi,Charlotte,m,10,Allemagne,Barcelona,Primary School,Université Paris-Saclay,5º Primaria,leo.simon402@school.edu,12.393871282961817,9,PhD
STU_000659,Gómez,Mateo,f,10,Espagne,Zaragoza,Universidad,Colegio Picasso,Grade 10,laila.elamrani62@school.edu,19.427649836765237,6,Licence
STU_001753,Petit,Charlie,m,8,Maroc,Fès,Université,Universidad de Salamanca,Terminale,sanae.chakir590@school.edu,12.230766123819457,8,Doctorat
STU_000031,Fischer,Noah,f,10,France,New York,Primary School,Colegio Cervantes,S1,ava.davis331@school.edu,23.582688804356536,8,Abitur
STU_000519,Miller,Lily,m,5,France,Paris,Université,Collège Al Khawarizmi,Year 12,noah.taylor662@school.edu,11.55404066234201,6,Brevet
STU_000516,Evans,Mehdi,m,15,France,Birmingham,Universität,LSE,3ème,emma.miller842@school.edu,12.363044786011221,5,Master
STU_000136,Sqalli,John,m,13,Allemagne,Edinburgh,Lycée,Université Hassan II,Seconde,amelia.smith2@school.edu,12.91776027932353,3,High School Diploma
STU_001583,Davies,Amine,m,10,Allemagne,Winnipeg,Universidad,Instituto Ramón y Cajal,1ère Bac,charlotte.williams17@school.edu,9.142569346671246,8,Master's Degree
STU_000805,Moreau,Sophia,f,4,Allemagne,Köln,École Primaire,Eton College,Master 1,matthew.johnson571@school.edu,18.762295878315285,9,Master
STU_000698,Roy,Noah,m,13,Maroc,Bristol,Universität,Maple Elementary,4º Primaria,james.martinez410@edu,12.165394526429093,8,PhD
STU_000429,Müller,Emily,f,8,Canada,Edmonton,Secondary School,École Élémentaire Victor Hugo,Grade 8,sarah.leroy44@school.edu,25.28849431582007,9,PhD
STU_000551,Dupont,María,m,24,France,Boston,Université,Lycée Descartes,Seconde,elias.hoffmann698@school.edu,7.83116382221341,2,Brevet
STU_001944,Becker,Felix,m,4,Allemagne,München,Gymnasium,Goethe-Gymnasium,Grade 3,james.smith638@edu,10.030371673101314,8,Doktor
STU_001000,Wagner,Manon,f,9,Allemagne,Cambridge,Lycée,Colegio Cervantes,CP,amine.benali878@school.edu,20.672425515746234,8,Master
STU_000647,López,Leon,f,22,Espagne,Sevilla,Universidad,Instituto Giner de los Ríos,1º Primaria,ikram.tazi10@school.edu,24.500902535492873,1,Grado
STU_001095,Roy,Emilia,f,13,Maroc,Berlin,École Primaire,Lycée Mohammed V,Year 10,noah.meyer762@edu,25.364920707717996,5,Master
STU_001079,Davis,Olivia,m,9,Canada,Birmingham,Secondary School,Pine Elementary,Third Year,mathis.moreau180@school.edu,9.12449306807897,5,Bachelor's
STU_000170,Sqalli,Zineb,m,18,Canada,Marseille,Grundschule,Lycée Hassan II,1ère Bac,ikram.alaoui178@edu,12.692797364198986,9,Bachelor's
STU_001153,Benjelloun,Matthew,m,10,Maroc,Casablanca,École Primaire,Lycée Janson de Sailly,2ème Bac,harry.evans879@school.edu,8.962719101353823,5,Bachelor's Degree
STU_001361,Idrissi,Emilia,m,14,Espagne,Valencia,Primaria,Universidad Complutense,2º Primaria,ali.chakir389@school.edu,9.930113086584203,8,Grado
STU_000398,Schneider,Olivia,m,4,Allemagne,Bristol,Primary School,Universität München,Grade 8,noah.hoffmann798@school.edu,9.627938151059988,7,GCSE
STU_000084,Smith,Mehdi,m,14,Allemagne,Köln,Lycée,McGill University,4ème année,lukas.fischer365@school.edu,9.650961800629517,6,Abitur
STU_000620,Johnson,Emma,m,17,UK,Seattle,Secondary School,Goethe Grundschule,4. Semester,amina.benali580@school.edu,9.774703429195213,9,Licence
STU_001849,Wilson,Sophie,m,6,USA,Barcelona,Secondary School,King's Primary School,Year 13,liam.tremblay467@school.edu,10.384855204785278,9,PhD
STU_000781,Idrissi,Emilia,m,9,Maroc,Köln,Grundschule,Université Cadi Ayyad,3ème AC,manon.petit888@school.edu,9.884873033729303,6,Doktor
STU_000182,Johnson,Isabella,m,9,USA,London,University,Oxford High School,Grade 3,omar.sqalli640@school.edu,11.934262502098738,9,High School Diploma
STU_000672,Chakir,Mateo,m,6,France,Oujda,École Primaire,Lycée Janson de Sailly,3. Semester,jacob.davies418@school.edu,11.380685875341808,1,Baccalauréat
STU_001023,Tremblay,Mia,m,8,Canada,Düsseldorf,Lycée,Adams Middle School,Terminale,daniel.miller417@school.edu,9.078110764274099,7,A-Level
STU_001301,García,Lily,m,11,USA,Los Angeles,Gymnasium,North High School,4ème,daniel.garcía38@school.edu,12.316713704287377,8,PhD
STU_001644,Simon,Charlotte,m,9,USA,Köln,Primaria,Instituto Ramón y Cajal,Second Year,emily.anderson256@school.edu,12.590826964745547,13,Bachelor's Degree
STU_000463,Martínez,Daniel,f,13,Espagne,Madrid,Universidad,Universidad Complutense,4ème,jules.leroy979@school.edu,17.119059543522948,5,Grado
STU_001000,Williams,Mia,m,9,USA,Edmonton,High School,Lincoln Elementary,First Year,youssef.benali123@school.edu,10.389851635415148,6,GCSE
STU_000911,Smith,William,m,4,Canada,Vancouver,Elementary School,Vancouver High School,Grade 1,noah.durand616@school.edu,12.522689465984692,8,Bachelor's
STU_001751,MacDonald,Inès,m,15,France,Toulouse,Collège,Mozart Grundschule,2ème Bac,finn.schmidt387@school.edu,9.31559649749071,9,Licence
STU_000624,Schmidt,Elias,f,4,Allemagne,Strasbourg,Gymnasium,Schiller-Gymnasium,Klasse 3,john.brown488@school.edu,17.60132617266546,9,Abitur
STU_001230,Taylor,Inès,m,8,Canada,Manchester,Secondary School,Washington Elementary,Third Year,ava.davies673@school.edu,12.908915922504914,6,PhD
STU_001353,Benjelloun,Liam,m,14,Allemagne,Edinburgh,Universität,Maple Elementary,Third Year,benjamin.johnson987@edu,9.883989879789578,10,A-Level
STU_000842,Evans,Isla,m,8,UK,Vancouver,University,Kennedy Middle School,Grade 3,olivia.wilson863@school.edu,8.576328155297507,8,High School Diploma
STU_000909,Dupont,Isla,m,12,Espagne,Marrakech,Gymnasium,Colegio Goya,5ème année,jonas.becker397@school.edu,11.447431502279017,2,Baccalauréat
STU_000126,Garcia,Aicha,m,5,Canada,Marrakech,Secondary School,Université Hassan II,Sophomore,hannah.becker538@school.edu,11.183363555018309,9,Master
STU_000684,Simon,Ali,m,16,Maroc,Toronto,Lycée,Pine Elementary,Klasse 4,louis.martin537@school.edu,12.278952201961005,0,Brevet
STU_000702,Hoffmann,Mia,m,15,Allemagne,Stuttgart,Universität,Kant-Gymnasium,Klasse 5,lucas.anderson719@school.edu,9.603513961261662,4,Doktor
STU_000271,Wilson,Noah,m,7,Canada,Bristol,University,King's Primary School,First Year,alexander.roy406@school.edu,10.99990248703139,9,Master's
STU_000759,Rodríguez,Mohamed,m,20,USA,Chicago,Middle School,Vancouver High School,Year 4,sophia.johnson400@school.edu,12.309250126434964,11,ESO
STU_000453,Rodríguez,Emilia,m,21,Allemagne,Paris,École Primaire,Université Mohammed V,1ère Bac,ikram.sqalli478@school.edu,9.697995779291734,2,Master's Degree
STU_001540,Jones,Noah,m,8,Allemagne,Marseille,Lycée,Lycée Moulay Youssef,Year 13,lucía.sánchez195@school.edu,10.74340492455162,7,Baccalauréat
STU_001642,Jones,Olivia,m,13,Allemagne,Tanger,École Primaire,Central High School,S4,jacob.johnson427@edu,12.945054518790558,9,PhD
STU_000271,Davies,Sofía,f,5,UK,Ottawa,High School,McGill University,1ère Bac,harry.evans981@school.edu,24.63948687699356,9,PhD
STU_001352,Wagner,Hugo,m,20,Maroc,Cambridge,Lycée,Harvard University,4º Curso,ava.smith825@school.edu,12.0151489223664,4,Baccalauréat
STU_000865,Weber,Noah,m,7,Allemagne,Houston,Lycée,Eton College,Grade 3,daniel.martínez485@edu,10.116586957294928,3,PhD
STU_001815,Tazi,Finn,m,5,France,Tanger,Collège,Instituto Giner de los Ríos,Première,martín.perez766@school.edu,10.056976080504013,7,Master
STU_001000,Weber,Finn,m,9,Maroc,Bordeaux,Universität,Kant-Gymnasium,Doctorat,amina.benali580@school.edu,12.18145699479939,17,Baccalauréat
STU_001073,Martín,George,f,10,UK,Boston,Grundschule,Collège Voltaire,Second Year,alba.perez272@school.edu,24.22211151631884,5,PhD
STU_000750,Martin,Arthur,m,14,Allemagne,Winnipeg,University,University of Oxford,Year 1,daniel.garcía38@school.edu,12.028996051167633,8,A-Level
STU_001620,Williams,John,m,9,USA,Köln,Middle School,Central High School,Grade 1,nour.idrissi819@school.edu,9.840063390258209,8,PhD
STU_000923,Smith,Jack,m,4,UK,Liverpool,Secondary School,MIT,1. Semester,arthur.thomas567@school.edu,10.251366710789313,9,A-Level
STU_000274,MacDonald,Lily,m,20,Allemagne,Barcelona,Primary School,Université Grenoble Alpes,CE1,martín.gómez419@school.edu,10.195986113267427,8,Master's Degree
STU_001318,Roy,Léo,m,10,Allemagne,Manchester,Primary School,École Jean Jaurès,Doctorat,zineb.tazi374@school.edu,11.640381013948,7,A-Level
STU_000614,Rodriguez,Lucas,m,9,Canada,Seattle,Elementary School,Imperial College London,Year 2,sarah.petit61@school.edu,12.434259548603912,6,PhD
STU_000779,Robert,Lily,m,13,Allemagne,Miami,Grundschule,Universität Hamburg,Terminale,charlotte.anderson868@school.edu,12.259940625120201,9,Master
STU_000819,Martinez,Zoé,m,10,UK,Vancouver,Lycée,University of Toronto,Grade 4,karim.sqalli492@edu,12.21301070738311,2,Bachelor's Degree
STU_001398,Wilson,Charlotte,f,7,Canada,London,Primary School,Eton College,Second Year,william.wilson520@school.edu,18.56723985665896,2,PhD
STU_000026,Evans,Zoé,m,9,Canada,Houston,High School,Colegio Picasso,2ème AC,marwa.benjelloun811@school.edu,11.870656077944817,5,Bachelor's Degree
STU_001667,Evans,Lucía,f,6,Espagne,Zaragoza,Secundaria,Lycée Moulay Youssef,3º Curso,jonas.meyer995@edu,20.390451129238027,8,Bachillerato
STU_000815,Dupont,Marie,m,16,France,London,Collège,North High School,1º Curso,benjamin.tremblay850@school.edu,9.356311134685914,1,Licence
STU_001180,Rodriguez,Zineb,m,12,Maroc,Tanger,Lycée,Colegio Velázquez,3ème AC,ali.fassi806@school.edu,8.5508852451472,10,Doctorat
STU_001972,Müller,Charlotte,m,16,Allemagne,Hamburg,Université,École Jules Ferry,3. Semester,jules.thomas384@school.edu,10.513839745426429,1,Doktor
STU_001352,Jones,Louis,m,8,Allemagne,Köln,Université,Mozart Grundschule,Klasse 12,matthew.brown256@edu,12.269947596215086,9,Doktor
STU_000189,Martin,Olivia,m,6,Canada,Stuttgart,Elementary School,Collège Al Ghazali,Year 13,finn.fischer951@school.edu,10.38761160608712,8,PhD
