id,nom,prenom,genre,age,pays,ville,type_etablissement,etablissement,niveau,email,moyenne,absence,diplome
STU_000142,Anderson,Amelia,F,4,UK,Oxford,University,Toronto High School,Grade 10,george.smith293@school.edu,11.188721863044949,10,High School Diploma
STU_000056,Davis,Julia,M,12,Canada,Vancouver,Secondary School,Toronto High School,Grade 3,manon.simon623@edu,16.06969017862382,5,Master's
STU_001660,Idrissi,Paula,M,4,France,Fès,Grundschule,UC Berkeley,Klasse 12,john.smith294@school.edu,13.18374516300283,5,Máster
STU_001886,Müller,Sophia,M,8,France,Düsseldorf,Gymnasium,Kennedy Middle School,Klasse 4,thomas.evans665@school.edu,13.843961105474282,8,Abitur
STU_000326,Durand,Lucía,F,9,Canada,Bordeaux,Gymnasium,Mozart Grundschule,3. Semester,lucas.tremblay959@school.edu,16.094986279280057,3,Brevet
STU_000179,Williams,Oscar,M,8,USA,Birmingham,Middle School,Pine Elementary,3ème AC,chloe.thomas799@school.edu,13.546290369768778,6,PhD
STU_001622,MacDonald,Emilia,F,21,Espagne,Zaragoza,Primaria,Universität Heidelberg,1ère AC,lina.meyer385@school.edu,17.14469217938673,9,ESO
STU_000844,Moreau,Karim,F,13,Maroc,Hamburg,Université,Eton College,S2,harper.brown110@school.edu,13.781017606444617,0,Licence
STU_001819,MacDonald,Ava,M,8,USA,Strasbourg,Lycée,St. Mary's Primary,Third Year,daniel.williams720@school.edu,16.842627653889885,11,High School Diploma
STU_000613,Meyer,Leo,M,18,Allemagne,Bilbao,Universität,Einstein Grundschule,Klasse 3,harry.smith379@school.edu,12.594284076414173,9,Abitur
STU_000147,Schulz,Liam,F,9,Maroc,Lille,Lycée,Lycée Janson de Sailly,Tronc Commun,ines.petit679@edu,16.823645257561502,0,Brevet
STU_000567,Meyer,Zineb,M,10,France,Frankfurt,Université,Humboldt-Gymnasium,5ème,leo.simon402@school.edu,12.923688213248408,1,Máster
STU_001763,Petit,Alexander,M,8,UK,Edmonton,Elementary School,Harvard University,Grade 2,harry.brown135@school.edu,12.49952795328845,10,Master's Degree
STU_001794,Davis,Amina,M,8,Allemagne,Toulouse,École Primaire,Roosevelt Elementary,Grade 7,john.brown488@school.edu,12.819966620975762,4,Brevet
STU_001388,Garcia,John,M,7,UK,Boston,Secondary School,Universität München,Grade 6,amelia.johnson985@school.edu,16.509772537197254,6,PhD
STU_000207,Gómez,Mehdi,M,14,Maroc,Granada,Lycée,Yale University,1ère Bac,emilia.schneider240@school.edu,16.57706670574693,1,Baccalauréat
STU_001710,Davis,Chloe,M,20,Allemagne,Rabat,Universität,King's Primary School,6. Semester,paul.schulz488@school.edu,16.041480665166624,2,Bachillerato
STU_000631,Meyer,Ethan,M,9,Allemagne,Quebec City,Universität,Kant-Gymnasium,4ème,alexander.anderson877@school.edu,14.514886018053247,5,Doktor
STU_001827,Chakir,Harry,F,5,Allemagne,Hamburg,Lycée,Oak Elementary,CP,mia.roy199@school.edu,13.543806385805667,9,Doctorado
STU_001361,Taylor,Sophie,M,10,France,Seattle,Universität,Universität Heidelberg,4º Curso,sanae.elamrani723@edu,15.885663753759447,9,Master
STU_001151,MacDonald,John,F,23,Espagne,Málaga,Primaria,Instituto Ramón y Cajal,Graduate,joseph.rodriguez694@school.edu,12.524986883853167,9,Abitur
STU_001760,Sqalli,Charlie,M,21,France,Paris,Université,Eton College,1ère AC,thomas.evans665@school.edu,11.843048632992572,9,Doctorat
STU_001012,Johnson,Amelia,M,7,Canada,Liverpool,University,Westminster Primary,Third Year,ava.williams779@school.edu,12.564593857728973,8,Bachelor's
STU_001959,Fassi,Finn,M,7,France,Rabat,Lycée,Lycée Mohammed V,1ère AC,amelia.williams880@school.edu,12.001590807451922,6,Licence
STU_001175,Hoffmann,Noah,F,9,Allemagne,Köln,Grundschule,Universität Heidelberg,3. Semester,elias.schulz114@school.edu,13.089223506039922,9,Bachelor
STU_001820,Hoffmann,Anna,F,9,Allemagne,Hamburg,Grundschule,Universität Heidelberg,Year 4,ikram.alaoui178@edu,16.899552174264844,6,Bachelor
STU_000496,Anderson,Hugo,M,8,France,Bordeaux,Secondary School,École Al Massira,1ère AC,sofía.sánchez167@school.edu,16.520526062566244,5,Bachelor
STU_001872,Sánchez,Lucas,F,9,France,Rabat,École Primaire,Sorbonne Université,Seconde,sophia.muller299@school.edu,13.145267187762697,-1,Licence
STU_000206,Taylor,Mohamed,M,7,Canada,Marrakech,Lycée,Cedar Elementary,1. Semester,mia.martin228@school.edu,13.307142439107846,10,Bachelor's Degree
STU_001931,Meyer,Lukas,M,8,Allemagne,Stuttgart,Universität,Lycée Descartes,S2,sofía.sánchez167@school.edu,12.547104549320279,7,Máster
STU_000383,Meyer,Sofía,M,24,Maroc,Granada,High School,École Mohammed V,1º Bachillerato,youssef.elamrani277@school.edu,12.050118778760337,8,Baccalauréat
STU_000544,Wilson,Thomas,M,7,Canada,Barcelona,Secondary School,Universität Heidelberg,3. Semester,anna.hoffmann699@school.edu,13.770234946259365,8,High School Diploma
STU_000691,Thomas,Sanae,M,21,USA,Stuttgart,Collège,Schiller Grundschule,1ère AC,ava.evans972@school.edu,15.537544223736452,8,ESO
STU_000051,Smith,Amelia,M,8,UK,Edinburgh,University,McGill University,5ème année,thomas.thomas560@edu,12.615701894674892,6,High School Diploma
STU_001819,Martínez,Mateo,F,20,Espagne,Sevilla,Primaria,Universidad Complutense,1º ESO,ethan.wilson326@school.edu,16.887745964969135,2,Grado
STU_001628,Rodríguez,Louis,F,9,Espagne,Sevilla,Primaria,Colegio Cervantes,1º Curso,charlie.brown50@school.edu,12.005920280980817,9,Grado
STU_000118,Moreau,Valeria,M,12,Espagne,Fès,Université,Cambridge High School,Terminale,isabella.taylor333@school.edu,16.70758793015864,1,Master
STU_001847,Bernard,Leon,F,22,Maroc,Granada,Primaria,Colegio Goya,Première,karim.benali419@school.edu,11.94282697803177,3,Máster
STU_000194,Williams,Emily,M,3,France,Casablanca,École Primaire,École Mohammed V,4º Primaria,lucas.tremblay826@school.edu,13.358912586283987,9,Baccalauréat
STU_001708,Taylor,Emily,F,7,Canada,London,Secondary School,Eton College,Grade 12,ines.simon258@school.edu,17.279821584772844,9,High School Diploma
STU_001037,Alaoui,Alejandro,M,19,Canada,Nantes,Grundschule,Instituto Ramón y Cajal,1º Bachillerato,isla.thomas683@school.edu,16.53695352451668,5,Master
STU_001323,Thomas,Daniela,M,14,Canada,Vancouver,Secondary School,École Jules Ferry,Graduate,david.davis576@edu,16.50428682568545,5,PhD
STU_001705,Martín,Pablo,F,11,Espagne,Sevilla,Primaria,Collège Pierre et Marie Curie,3º Primaria,emma.tremblay543@edu,15.511937498638991,18,Doctorado
STU_001790,Miller,Fatima,F,13,UK,Boston,Secondary School,Université Paris-Saclay,Klasse 12,elias.weber252@school.edu,11.997386694701072,6,Master
STU_000852,González,Sofía,F,22,Espagne,Casablanca,Primaria,Colegio Velázquez,Tronc Commun,jonas.fischer509@school.edu,13.85309431832181,8,ESO
STU_000714,Roy,María,M,6,France,Oxford,Université,Université Mohammed V,6ème,karim.fassi657@edu,11.734373024468038,6,Brevet
STU_001367,Bennani,Noah,M,9,Maroc,Barcelona,Lycée,Einstein Grundschule,Licence 3,isabella.johnson956@school.edu,12.4336308860143,10,Brevet
STU_001055,Tremblay,Jack,M,14,Maroc,Montreal,Collège,Lycée Mohammed V,Master 1,sophia.williams800@school.edu,13.177494291933943,7,Master
STU_000353,Brown,Charlotte,F,8,USA,Chicago,University,Colegio Picasso,Year 13,harry.davies592@school.edu,16.6489541634833,4,PhD
STU_001370,Petit,Matthew,M,15,France,Lyon,Université,Universidad de Salamanca,Tronc Commun,mia.becker530@school.edu,14.066988879812953,16,Brevet
STU_000980,Gómez,Jules,F,9,Allemagne,Granada,Collège,Collège Averroès,Klasse 8,emma.tremblay916@edu,15.625689583873761,8,Bachelor's
STU_000948,Taylor,Charlotte,M,9,Allemagne,Marseille,Middle School,Universidad Complutense,Klasse 1,julia.martín873@edu,12.24971830861357,9,Master
STU_001609,Meyer,Louise,F,9,France,Toronto,Universität,Université Paris-Saclay,5. Semester,james.rodriguez718@school.edu,16.225463738382334,7,Bachelor's
STU_000605,Fassi,Noah,F,23,Maroc,Málaga,Collège,Lycée Condorcet,3ème AC,leo.gómez977@school.edu,11.899197456101783,6,Doctorat
STU_001585,Hoffmann,Elias,M,9,Allemagne,München,Gymnasium,Kennedy Middle School,Klasse 5,amelia.brown215@school.edu,13.457881833813888,8,Abitur
STU_000845,Fernández,Sophie,F,7,Canada,Lyon,University,Kennedy Middle School,CM1,sofía.martín825@school.edu,16.879128749279158,3,Master
STU_000792,Benjelloun,Pablo,M,14,France,Fès,Secondary School,Université Ibn Tofail,2ème Bac,alejandro.martínez717@school.edu,15.641616805855405,2,Baccalauréat
STU_001750,Martin,Jessica,F,12,UK,London,Primary School,University of Oxford,Grade 3,emma.martin121@school.edu,14.972516762650718,2,Master's
STU_000662,Brown,Julia,M,4,Canada,Toulouse,Secondary School,Pine Elementary,Year 9,ava.brown103@edu,13.332876170368245,19,Bachelor's Degree
STU_001113,Smith,Noah,M,6,Maroc,Montreal,Secondary School,Vancouver High School,Grade 10,lucía.martínez187@school.edu,13.989005216016102,6,Master
STU_001250,Wagner,Evelyn,M,9,Allemagne,München,Gymnasium,Roosevelt Elementary,3. Semester,laila.benali435@school.edu,16.20164002186975,8,Doktor
STU_001445,Johnson,Ben,F,9,USA,Liverpool,Secondary School,Schiller-Gymnasium,Grade 6,lucía.rodríguez818@school.edu,16.173764084457236,8,Baccalauréat
STU_000091,Schulz,Mia,M,10,France,Barcelona,Primaria,École Al Massira,Grade 11,thomas.smith255@school.edu,16.47830899845176,7,Bachelor's Degree
STU_001452,Schneider,Emma,M,11,Allemagne,Düsseldorf,Grundschule,Lycée Mohammed V,Klasse 5,leo.thomas443@school.edu,13.541439162286938,5,Bachelor
STU_001111,Anderson,Noah,M,7,Allemagne,Stuttgart,Grundschule,Roosevelt Elementary,Klasse 12,finn.schmidt916@edu,12.800111987381479,5,High School Diploma
STU_000335,Schneider,Jacob,M,8,Canada,Bristol,High School,Mozart Grundschule,First Year,jessica.brown400@school.edu,15.702424442607647,3,Máster
STU_001057,Bernard,Ikram,F,22,Maroc,Lille,Collège,Université Mohammed V,Tronc Commun,elias.becker61@school.edu,13.308200416399957,16,Doctorat
STU_001456,Evans,Michael,M,4,Canada,Düsseldorf,High School,Schiller-Gymnasium,Sophomore,sophie.johnson146@school.edu,12.467364657297022,3,Bachelor's Degree
STU_001564,Benjelloun,Sophie,M,14,Maroc,Tanger,Universität,Sorbonne Université,4º Curso,sarah.dupont873@edu,13.067788191557012,8,Brevet
STU_000463,Pérez,Marie,M,7,Maroc,Edmonton,Secondary School,Colegio Velázquez,Grade 6,daniela.fernández489@school.edu,16.658584351666107,1,Master
STU_000054,Brown,William,M,8,Canada,Cambridge,Secondary School,Vancouver High School,Grade 6,valeria.martín38@school.edu,13.640382577357112,9,Bachelor's Degree
STU_000445,Fernández,Sarah,M,11,USA,Stuttgart,High School,Lincoln Elementary,Year 1,mia.weber242@edu,16.484859569145907,0,GCSE
STU_000813,Thomas,Álvaro,F,11,UK,Quebec City,Secondary School,École Ibn Sina,Second Year,ikram.bennani399@school.edu,16.83939530863549,1,PhD
STU_000013,Johnson,Hugo,M,17,Canada,Oxford,High School,Harvard University,6. Semester,thomas.williams117@school.edu,13.433428229309259,8,Bachelor's
STU_000466,Williams,Amelia,M,7,USA,Bristol,École Primaire,Maple Elementary,S2,alejandro.garcía590@edu,15.904163490701746,3,Bachelor
STU_000248,Wilson,William,M,6,Canada,Toronto,Primary School,UCL,Grade 1,amelia.taylor335@edu,16.038940261557403,9,Bachelor's Degree
STU_000659,Robert,Sanae,M,10,Maroc,Tanger,Collège,Université Paris-Saclay,Master 1,jack.anderson560@school.edu,13.213609563624761,3,Baccalauréat
STU_001428,Taylor,Camille,M,15,Maroc,Frankfurt,Université,Collège Pierre et Marie Curie,3º Curso,thomas.brown576@school.edu,16.39782806441621,2,Licence
STU_000179,Gómez,Louise,F,8,Canada,Nantes,Universität,École Élémentaire Victor Hugo,CM1,thomas.jones738@school.edu,16.88809956219507,4,Bachelor
STU_001095,Fassi,Matthew,F,9,Allemagne,Nantes,Primaria,East High School,1. Semester,liam.martin933@school.edu,13.461685927526815,7,Master
STU_001073,Martinez,Sarah,M,21,USA,Toronto,Université,LSE,CE2,daniela.martínez132@edu,12.80417664492491,8,Master
STU_001715,Becker,Youssef,M,8,Canada,Düsseldorf,École Primaire,Imperial College London,Klasse 9,clara.petit1@school.edu,13.626103003406778,5,Master
STU_001226,Smith,Charlie,M,8,UK,Houston,Elementary School,University of Toronto,Master 1,sofía.martínez182@edu,16.333311388685523,7,Master
STU_000145,Meyer,Michael,F,9,Maroc,Tanger,Gymnasium,Université Hassan II,Klasse 5,salma.sqalli64@school.edu,13.134215074924096,4,Master
STU_000718,Jones,Emilia,M,25,USA,Cambridge,Université,University of Toronto,Máster,harry.brown135@school.edu,11.662561101523336,3,Doctorado
STU_001236,Martínez,Mathis,F,11,Espagne,Málaga,Primaria,Colegio Picasso,3º Primaria,william.smith435@school.edu,16.276926364686396,9,ESO
STU_001355,García,Leo,M,10,Espagne,Málaga,Primaria,Instituto Giner de los Ríos,3º Primaria,arthur.moreau100@school.edu,11.74234573203721,11,Doctorado
STU_001285,Fischer,Álvaro,F,11,Allemagne,Lille,Universität,Collège Al Khawarizmi,CE2,clara.dupont234@school.edu,16.68973912980353,5,High School Diploma
STU_000664,Johnson,William,M,4,Allemagne,Paris,Secondary School,Colegio Velázquez,2º ESO,zineb.bennani171@school.edu,12.076633395299922,11,High School Diploma
STU_001125,Johnson,Amelia,M,8,UK,Edinburgh,University,Cambridge High School,Grade 11,william.johnson571@school.edu,14.392185607178732,8,PhD
STU_001709,Durand,Aicha,M,7,USA,Edmonton,High School,Westminster School,1ère Bac,ikram.sqalli428@school.edu,17.063530778122413,8,PhD
STU_000171,Idrissi,Emily,M,8,Espagne,Granada,Primary School,Mozart Grundschule,5. Semester,jonas.schulz116@school.edu,13.101131539407035,8,PhD
STU_000693,Wilson,Manon,F,7,Canada,Nantes,Elementary School,TU Berlin,Year 13,sophia.becker961@edu,17.505822498866785,8,A-Level
STU_001194,MacDonald,William,M,14,France,Oxford,Middle School,Lycée Condorcet,Year 7,lily.brown535@school.edu,11.562831648415527,5,Licence
STU_000751,Fassi,Charlie,M,11,Maroc,Tanger,Collège,Collège Jean Moulin,4º Curso,ava.miller195@school.edu,14.079268574500668,12,Master
STU_000753,Fischer,Martín,M,21,Maroc,Sevilla,Lycée,Université Cadi Ayyad,Year 10,valeria.martín38@school.edu,16.548477286238843,8,Baccalauréat
STU_001482,Chakir,Aicha,M,9,France,Oujda,Grundschule,Lycée Moulay Youssef,CE2,laila.elamrani308@school.edu,14.642757109626807,9,Baccalauréat
STU_000892,Jones,Harry,F,5,Canada,Marrakech,Lycée,Schiller Grundschule,5º Primaria,mia.tremblay126@edu,17.145462084811285,9,Brevet
STU_000754,Hoffmann,Emily,M,7,Allemagne,Manchester,University,Universidad Complutense,Grade 6,emma.garcía302@school.edu,16.421867389868908,6,PhD
STU_000214,Martínez,María,F,19,Espagne,Sevilla,Primaria,Colegio Cervantes,Year 7,david.rodriguez812@school.edu,13.981724947374675,7,Bachillerato
STU_001461,Sqalli,Thomas,F,7,Canada,Oxford,Elementary School,Imperial College London,2ème AC,lina.schulz827@school.edu,12.101139289211748,16,Bachelor's
STU_000375,Durand,Fatima,F,8,Espagne,Paris,Universität,Université Paris-Saclay,1ère AC,hassan.bennani215@school.edu,12.596723451515267,8,Licence
STU_000779,Chakir,Manon,F,6,Maroc,Strasbourg,Université,Einstein Grundschule,3ème,thomas.evans949@school.edu,17.133607725401983,9,Doctorat
STU_001197,Martínez,Isabella,M,19,UK,Ottawa,Middle School,Lycée Henri IV,Grade 5,noah.brown600@school.edu,16.405956672951973,9,Bachelor's Degree
STU_000664,Schneider,Felix,F,16,Allemagne,Birmingham,Universität,Goethe Grundschule,5ème année,ali.alaoui413@edu,13.285865944368405,3,Abitur
STU_000963,Williams,Mia,M,5,USA,Toronto,Elementary School,Westminster School,Postgraduate,ikram.sqalli478@school.edu,14.329267625509544,3,Bachelor's Degree
STU_001652,Martinez,Ikram,F,10,Maroc,Düsseldorf,Lycée,Universität Heidelberg,Klasse 2,sanae.benjelloun463@school.edu,13.017402636718598,6,Baccalauréat
STU_000828,Müller,Noah,M,9,Canada,Bilbao,Collège,Kennedy Middle School,6ème,charlie.thomas189@school.edu,16.374575125980602,8,Licence
STU_001782,Jones,Charlotte,M,9,UK,Vancouver,Secondary School,University of Cambridge,Grade 2,felix.weber752@school.edu,16.081785205868933,9,Master's Degree
STU_000179,Dupont,Clara,M,10,Espagne,Bilbao,Universität,Maple Elementary,6. Semester,rachid.chakir252@school.edu,13.67222462725865,8,Master
STU_000340,Wilson,Daniel,F,10,Allemagne,Fès,Gymnasium,Universidad de Salamanca,Grade 7,emilia.becker877@school.edu,15.858185427078762,3,Grado
STU_001660,Tazi,Ali,M,6,France,Tanger,Lycée,Cambridge High School,1º Primaria,felix.schneider936@school.edu,16.879057930555383,2,Master
STU_001032,El Amrani,Lena,M,20,France,Oujda,Lycée,Instituto Lope de Vega,3ème AC,emilia.schmidt327@edu,12.752117353480664,17,Licence
STU_001739,Schneider,Clara,M,8,USA,Houston,Primary School,Cedar Elementary,Year 1,amine.sqalli493@school.edu,16.44352443400198,7,PhD
STU_001925,Johnson,William,M,14,UK,Houston,High School,Colegio Velázquez,First Year,jack.anderson489@school.edu,12.546869820581714,4,PhD
STU_000111,Idrissi,Jules,M,13,Maroc,Bilbao,École Primaire,École Al Massira,Grade 4,salma.elamrani960@school.edu,16.93160691277282,6,Baccalauréat
STU_001059,Martin,Hugo,M,7,Allemagne,Oxford,Primaria,King's Primary School,Seconde,nour.sqalli859@school.edu,12.049492202552234,1,Baccalauréat
STU_000631,Davies,John,M,16,USA,Montreal,Middle School,Lycée Condorcet,Year 7,alejandro.garcía590@edu,15.337818628072768,4,Bachelor's Degree
STU_000229,García,Sofía,F,6,Espagne,Bilbao,Primaria,Colegio Cervantes,3º Primaria,chloe.roy869@school.edu,16.608896412796188,12,Grado
STU_000448,Brown,Emily,M,9,Canada,Cambridge,Secondary School,Universität Hamburg,Grade 6,isabella.davis55@edu,16.669810774027013,5,A-Level
STU_001792,Benali,John,M,14,Espagne,Lyon,Secundaria,Eton College,Klasse 3,isabella.anderson177@school.edu,13.533191910494331,5,Bachelor's Degree
STU_001209,Benjelloun,Marwa,M,11,Maroc,Frankfurt,Lycée,Kennedy Middle School,Klasse 1,emma.tremblay543@edu,16.017654135760807,9,Master
STU_001751,Schneider,Leo,M,8,Allemagne,Lyon,Universität,Université Paris-Saclay,Tronc Commun,anthony.brown562@school.edu,17.11836928996796,8,Master
STU_000519,Rodriguez,Liam,M,9,USA,Montreal,Elementary School,Mozart Grundschule,Grade 8,felix.schmidt227@school.edu,16.859973442749045,6,Bachelor's Degree
